"gene_ID","AT_gene_id","annotation"
"Dm_00019667-RA","AT3G07440.2","| Symbols: no symbol available | no full name available | chr3:2381411-2382902 FORWARD LENGTH=235"
"Dm_00019605-RA","AT4G34980.1","| Symbols: SLP2 | subtilisin-like serine protease 2 | chr4:16656929-16659223 REVERSE LENGTH=764"
"Dm_00019608-RA","AT5G38530.1","| Symbols: TSBtype2 | tryptophan synthase beta type 2 | chr5:15424097-15426294 FORWARD LENGTH=506"
"Dm_00016911-RA","AT2G17890.1","| Symbols: CPK16, CDPK16, AtCDPK16 | calcium-dependent protein kinase 16 | chr2:7769885-7772627 REVERSE LENGTH=571"
"Dm_00019801-RA","AT1G65810.2","| Symbols: no symbol available | no full name available | chr1:24477043-24480728 REVERSE LENGTH=1016"
"Dm_00018825-RA","AT2G40410.2","| Symbols: AtCaN2, CAN2 | Ca2+-dependent nuclease, calcium dependent nuclease 2 | chr2:16873509-16875215 FORWARD LENGTH=332"
"Dm_00019131-RA","AT4G38180.1","| Symbols: FRS5 | FAR1-related sequence 5 | chr4:17906702-17909404 REVERSE LENGTH=788"
"Dm_00019571-RA","AT1G78900.2","| Symbols: VHA-A | vacuolar ATP synthase subunit A | chr1:29660463-29664575 FORWARD LENGTH=623"
"Dm_00019261-RA","AT3G55140.1","| Symbols: no symbol available | no full name available | chr3:20438819-20440225 FORWARD LENGTH=331"
"Dm_00019510-RA","AT3G15380.1","| Symbols: CTL1, CHER1, AtCTL1 | choline transporter-like 1 | chr3:5193319-5196435 FORWARD LENGTH=700"
"Dm_00019511-RA","AT4G21705.1","| Symbols: no symbol available | no full name available | chr4:11533257-11534817 REVERSE LENGTH=492"
"Dm_00019553-RA","AT4G29080.1","| Symbols: PAP2, IAA27 | phytochrome-associated protein 2, indole-3-acetic acid inducible 27 | chr4:14323665-14325213 REVERSE LENGTH=305"
"Dm_00019455-RA","AT3G28470.1","| Symbols: MYB35, ATMYB35, TDF1 | DEFECTIVE IN MERISTEM DEVELOPMENT AND FUNCTION 1, MYB DOMAIN PROTEIN 35 | chr3:10674579-10675724 REVERSE LENGTH=317"
"Dm_00019521-RA","AT2G45150.1","| Symbols: CDS4 | cytidinediphosphate diacylglycerol synthase 4 | chr2:18613402-18615347 FORWARD LENGTH=430"
"Dm_00016653-RA","AT5G45680.1","| Symbols: ATFKBP13, FKBP13 | FK506 BINDING PROTEIN 13, FK506-binding protein 13 | chr5:18530894-18532128 FORWARD LENGTH=208"
"Dm_00019640-RA","AT4G13530.1","| Symbols: no symbol available | no full name available | chr4:7866808-7868555 FORWARD LENGTH=270"
"Dm_00019695-RA","AT4G38540.1","| Symbols: no symbol available | no full name available | chr4:18023187-18024827 FORWARD LENGTH=407"
"Dm_00019531-RA","AT3G10490.2","| Symbols: ANAC052, ANAC051, SGS1, NAC052 | Arabidopsis NAC domain containing protein 51, SUPPRESSOR OF GENE SILENCING 1, NAC domain containing protein 52 | chr3:3268075-3270608 FORWARD LENGTH=451"
"Dm_00018496-RA","AT1G49850.1","| Symbols: no symbol available | no full name available | chr1:18455326-18456444 REVERSE LENGTH=250"
"Dm_00018144-RA","AT3G47600.1","| Symbols: MYB94, ATMYBCP70, ATMYB94 | myb domain protein 94 | chr3:17539627-17541035 REVERSE LENGTH=333"
"Dm_00019494-RA","AT3G05200.1","| Symbols: ATL6 | Arabidopsis toxicos en levadura 6 | chr3:1477377-1478573 FORWARD LENGTH=398"
"Dm_00018477-RA","AT5G58020.1","| Symbols: AtRTF2, RTF2 | RTF2 domain protein | chr5:23485585-23486649 FORWARD LENGTH=354"
"Dm_00018478-RA","AT5G58060.1","| Symbols: ATYKT61, YKT61, ATGP1 |  | chr5:23498277-23500128 FORWARD LENGTH=199"
"Dm_00019559-RA","AT5G65890.3","| Symbols: ACR1 | ACT domain repeat 1 | chr5:26355701-26357721 FORWARD LENGTH=477"
"Dm_00014124-RA","AT3G13690.3","| Symbols: no symbol available | no full name available | chr3:4486920-4490011 FORWARD LENGTH=753"
"Dm_00014125-RA","AT4G24430.2","| Symbols: no symbol available | no full name available | chr4:12630699-12632975 FORWARD LENGTH=528"
"Dm_00015040-RA","AT4G38180.1","| Symbols: FRS5 | FAR1-related sequence 5 | chr4:17906702-17909404 REVERSE LENGTH=788"
"Dm_00015750-RA","AT3G52580.1","| Symbols: no symbol available | no full name available | chr3:19503324-19504701 FORWARD LENGTH=150"
"Dm_00015928-RA","AT4G10490.1","| Symbols: DLO2 | DMR6-LIKE OXYGENASE 2 | chr4:6483900-6485179 FORWARD LENGTH=348"
"Dm_00015802-RA","AT1G31170.5","| Symbols: SRX, ATSRX | SULFIREDOXIN, sulfiredoxin | chr1:11133521-11134390 FORWARD LENGTH=136"
"Dm_00015803-RA","AT4G11970.2","| Symbols: no symbol available | no full name available | chr4:7181223-7183265 FORWARD LENGTH=359"
"Dm_00014135-RA","AT2G17900.1","| Symbols: ASHR1, SDG37 | ASH1-related 1, SET domain group 37 | chr2:7773420-7776690 REVERSE LENGTH=485"
"Dm_00015762-RA","AT5G44530.1","| Symbols: no symbol available | no full name available | chr5:17937931-17941193 FORWARD LENGTH=840"
"Dm_00013480-RA","AT5G53390.1","| Symbols: FOP1, WSD11 | NTHASE/DIACYLGLYCEROL ACYLTRANSFERASE 11, FOLDED PETAL 1 | chr5:21656951-21659207 REVERSE LENGTH=486"
"Dm_00013481-RA","AT5G12420.1","| Symbols: WSD7 | WS /DGAT 7 | chr5:4024568-4026715 REVERSE LENGTH=480"
"Dm_00016007-RA","AT1G22460.1","| Symbols: no symbol available | no full name available | chr1:7927530-7930351 REVERSE LENGTH=565"
"Dm_00015176-RA","AT5G22800.2","| Symbols: EMB263, EMB1030, EMB86 | EMBRYO DEFECTIVE 263, EMBRYO DEFECTIVE 1030, EMBRYO DEFECTIVE 86 | chr5:7616221-7620273 REVERSE LENGTH=1003"
"Dm_00015771-RA","AT1G25260.1","| Symbols: RDP, RDP1 | REDUCED POLLEN NUMBER 1, REDUCED POLLEN NUMBER | chr1:8854163-8855766 REVERSE LENGTH=235"
"Dm_00015619-RA","AT1G60160.1","| Symbols: KT12 | K Transporter12 | chr1:22188330-22191395 REVERSE LENGTH=827"
"Dm_00015741-RA","AT2G29970.1","| Symbols: SMXL7 | SMAX1-like 7 | chr2:12776601-12779784 FORWARD LENGTH=1002"
"Dm_00013446-RA","AT2G27190.1","| Symbols: ATPAP12, PAP12 | purple acid phosphatase 12, PURPLE ACID PHOSPHATASE 12 | chr2:11621400-11623438 REVERSE LENGTH=469"
"Dm_00013445-RA","AT1G75500.2","| Symbols: WAT1, UMAMIT5 | Usually multiple acids move in and out Transporters 5, Walls Are Thin 1 | chr1:28338282-28340091 REVERSE LENGTH=389"
"Dm_00015363-RA","AT1G32210.1","| Symbols: ATDAD1 | DEFENDER AGAINST APOPTOTIC DEATH 1 | chr1:11606047-11607652 REVERSE LENGTH=115"
"Dm_00015709-RA","AT4G18910.1","| Symbols: ATNLM2, NIP1;2, NLM2 | NOD26-like intrinsic protein 1;2, NOD26-LIKE INTRINSIC PROTEIN 2 | chr4:10366211-10368179 FORWARD LENGTH=294"
"Dm_00015104-RA","AT3G14470.2","| Symbols: no symbol available | no full name available | chr3:4857940-4861104 FORWARD LENGTH=1054"
"Dm_00013717-RA","AT5G65650.1","| Symbols: no symbol available | no full name available | chr5:26239588-26241195 FORWARD LENGTH=185"
"Dm_00015765-RA","AT2G44830.3","| Symbols: PAX, AGC1-3 | PROTEIN KINASE ASSOCIATED WITH BRX, AGC VIIIa Kinase 1-3 | chr2:18490398-18492779 FORWARD LENGTH=765"
"Dm_00015515-RA","AT5G49940.2","| Symbols: ATCNFU2, NFU2 | NIFU-like protein 2, CHLOROPLAST-LOCALIZED NIFU-LIKE PROTEIN 2 | chr5:20315464-20317067 FORWARD LENGTH=185"
"Dm_00015375-RA","AT1G64940.1","| Symbols: CYP89A6 | ""cytochrome P450, family 87, subfamily A, polypeptide 6"" | chr1:24123789-24125324 FORWARD LENGTH=511"
"Dm_00015376-RA","AT2G32090.1","| Symbols: GLXI-like;9 | Glyoxalase I-Like;9 | chr2:13644500-13645608 FORWARD LENGTH=135"
"Dm_00015321-RA","AT1G63970.1","| Symbols: ISPF, MECPS | ""2C-METHYL-D-ERYTHRITOL 2,4-CYCLODIPHOSPHATE SYNTHASE"", isoprenoid F | chr1:23738923-23740336 REVERSE LENGTH=231"
"Dm_00015299-RA","AT3G62080.1","| Symbols: CHMP7 | charged multi-vesicular body protein 7 | chr3:22986383-22988517 FORWARD LENGTH=423"
"Dm_00015751-RA","AT5G27820.1","| Symbols: uL18m |  | chr5:9860584-9860928 FORWARD LENGTH=114"
"Dm_00014640-RA","AT3G29270.2","| Symbols: no symbol available | no full name available | chr3:11235326-11236117 FORWARD LENGTH=263"
"Dm_00014696-RA","AT5G57030.1","| Symbols: LUT2 | LUTEIN DEFICIENT 2 | chr5:23077398-23079818 FORWARD LENGTH=524"
"Dm_00014642-RA","AT2G32700.6","| Symbols: LUH, MUM1 | LEUNIG_homolog, MUCILAGE-MODIFIED 1 | chr2:13867235-13871844 FORWARD LENGTH=785"
"Dm_00012468-RA","AT5G06580.1","| Symbols: d-LDH | d-lactate dehydrogenase | chr5:2011486-2016473 REVERSE LENGTH=567"
"Dm_00012629-RA","AT5G15790.5","| Symbols: no symbol available | no full name available | chr5:5149800-5150964 FORWARD LENGTH=232"
"Dm_00014624-RA","AT1G02500.2","| Symbols: METK1, SAM-1, AtSAM1, SAM1, MAT1 | S-adenosylmethionine synthetase 1, S-ADENOSYLMETHIONINE SYNTHETASE-1 | chr1:519037-520218 FORWARD LENGTH=393"
"Dm_00012577-RA","AT1G68650.1","| Symbols: PML5 | photosynthesis-affected mutant 71 like 5 | chr1:25775825-25777683 FORWARD LENGTH=228"
"Dm_00012578-RA","AT1G68660.1","| Symbols: AtClpS1, ClpS1 | caseinolytic protease S 1 | chr1:25778058-25779083 REVERSE LENGTH=159"
"Dm_00014819-RA","AT3G13810.5","| Symbols: AtIDD11, IDD11 | indeterminate(ID)-domain 11 | chr3:4544956-4547300 FORWARD LENGTH=508"
"Dm_00013697-RA","AT4G38640.1","| Symbols: no symbol available | no full name available | chr4:18059884-18062091 REVERSE LENGTH=556"
"Dm_00014413-RA","AT5G28060.1","| Symbols: RPS24B |  | chr5:10069791-10070792 REVERSE LENGTH=133"
"Dm_00011543-RA","AT4G11680.1","| Symbols: no symbol available | no full name available | chr4:7053737-7055516 REVERSE LENGTH=390"
"Dm_00012363-RA","AT1G19600.1","| Symbols: no symbol available | no full name available | chr1:6779085-6780898 FORWARD LENGTH=355"
"Dm_00013018-RA","AT3G17810.1","| Symbols: PYD1 | pyrimidine 1 | chr3:6094279-6096289 FORWARD LENGTH=426"
"Dm_00013111-RA","AT4G38470.3","| Symbols: STY46 | serine/threonine/tyrosine kinase 46 | chr4:17999432-18003193 FORWARD LENGTH=508"
"Dm_00012857-RA","AT3G21300.1","| Symbols: TRM2a, AtTRM2a | tRNA methyltransferase 2a | chr3:7493654-7496257 REVERSE LENGTH=554"
"Dm_00012318-RA","AT2G36370.1","| Symbols: no symbol available | no full name available | chr2:15247768-15252800 FORWARD LENGTH=940"
"Dm_00011530-RA","AT5G60920.1","| Symbols: COB | COBRA | chr5:24511466-24513932 REVERSE LENGTH=456"
"Dm_00011531-RA","AT1G64860.1","| Symbols: SIG1, SIGA, SIGB, SIG2, RPOD1 | RNApolymerase sigma subunit 2, sigma factor A, RNA POLYMERASE SIGMA SUBUNIT 1 | chr1:24098497-24100746 FORWARD LENGTH=502"
"Dm_00010726-RA","AT2G45220.1","| Symbols: AtPME17, PME17 | pectin methylesterase 17 | chr2:18644281-18646394 REVERSE LENGTH=511"
"Dm_00014447-RA","AT2G42590.2","| Symbols: GF14 MU, GRF9, GRF14 | general regulatory factor 9 | chr2:17732118-17733775 REVERSE LENGTH=262"
"Dm_00012269-RA","AT1G50450.1","| Symbols: no symbol available | no full name available | chr1:18687902-18690348 REVERSE LENGTH=428"
"Dm_00011152-RA","AT1G11910.2","| Symbols: ATAPA1, AtPaspA1, PaspA1, APA1 | aspartic proteinase A1, putative aspartic proteinase A1 | chr1:4017119-4019996 REVERSE LENGTH=517"
"Dm_00013401-RA","AT1G15520.2","| Symbols: ATABCG40, ABCG40, PDR12, ATPDR12 | pleiotropic drug resistance 12, ATP-binding cassette G40, PLEIOTROPIC DRUG RESISTANCE 12, Arabidopsis thaliana ATP-binding cassette G40 | chr1:5332561-5338175 REVERSE LENGTH=1292"
"Dm_00014672-RA","AT2G16770.2","| Symbols: bZIP23, AtbZIP23 |  | chr2:7279859-7280817 FORWARD LENGTH=249"
"Dm_00013784-RA","AT3G60670.1","| Symbols: PLATZ10 |  | chr3:22424695-22426074 REVERSE LENGTH=245"
"Dm_00013066-RA","AT5G27660.2","| Symbols: AtPARK13, PARK13, DEG14 | degradation of periplasmic proteins 14, Arabidopsis PARK13 homolog | chr5:9789899-9792235 REVERSE LENGTH=435"
"Dm_00013101-RA","AT1G79230.1","| Symbols: ATMST1, STR1, MST1, ATRDH1, ST1 | ARABIDOPSIS THALIANA RHODANESE HOMOLOGUE 1, mercaptopyruvate sulfurtransferase 1, SULFURTRANSFERASE 1 | chr1:29800824-29803679 FORWARD LENGTH=379"
"Dm_00014490-RA","AT1G03020.1","| Symbols: GRXS1, ROXY16 |  | chr1:698207-698515 REVERSE LENGTH=102"
"Dm_00014491-RA","AT3G62920.1","| Symbols: no symbol available | no full name available | chr3:23260717-23261171 FORWARD LENGTH=80"
"Dm_00013989-RA","AT1G05850.2","| Symbols: CTL1, HOT2, ERH1, ERH2, ATCTL1, ELP, ELP1, POM1 | CHITINASE-LIKE PROTEIN 1, POM-POM1, ECTOPIC ROOT HAIR 2, SENSITIVE TO HOT TEMPERATURES 2, ECTOPIC DEPOSITION OF LIGNIN IN PITH, ECTOPIC DEPOSITION OF LIGNIN IN PITH 1, ECTOPIC ROOT HAIR 1 | chr1:1766833-1768117 REVERSE LENGTH=321"
"Dm_00010400-RA","AT3G46450.3","| Symbols: no symbol available | no full name available | chr3:17093297-17095319 REVERSE LENGTH=486"
"Dm_00010402-RA","AT3G55400.1","| Symbols: OVA1 | OVULE ABORTION 1 | chr3:20535809-20538999 REVERSE LENGTH=616"
"Dm_00010961-RA","AT1G72990.4","| Symbols: BGAL17 | beta-galactosidase 17 | chr1:27457480-27462168 REVERSE LENGTH=697"
"Dm_00011752-RA","AT3G06950.1","| Symbols: no symbol available | no full name available | chr3:2192869-2194254 FORWARD LENGTH=323"
"Dm_00013192-RA","AT4G08455.1","| Symbols: no symbol available | no full name available | chr4:5375810-5376922 FORWARD LENGTH=270"
"Dm_00010413-RA","AT5G45790.2","| Symbols: no symbol available | no full name available | chr5:18572345-18573664 FORWARD LENGTH=439"
"Dm_00011447-RA","AT5G38880.1","| Symbols: AUG5 | augmin subunit 5 | chr5:15563621-15568804 REVERSE LENGTH=796"
"Dm_00011448-RA","AT1G79620.1","| Symbols: VRLK1 | Vascular-Related RLK 1 | chr1:29957633-29962174 REVERSE LENGTH=971"
"Dm_00013680-RA","AT3G22970.1","| Symbols: no symbol available | no full name available | chr3:8152592-8153881 FORWARD LENGTH=370"
"Dm_00012006-RA","AT5G06060.1","| Symbols: no symbol available | no full name available | chr5:1824066-1825833 REVERSE LENGTH=264"
"Dm_00010666-RA","AT5G50920.1","| Symbols: DCA1, CLPC, ATHSP93-V, CLPC1, HSP93-V | HEAT SHOCK PROTEIN 93-V, CLPC homologue 1, DE-REGULATED CAO ACCUMULATION 1 | chr5:20715710-20719800 REVERSE LENGTH=929"
"Dm_00011692-RA","AT5G35170.2","| Symbols: no symbol available | no full name available | chr5:13419278-13423381 FORWARD LENGTH=580"
"Dm_00012250-RA","AT3G47830.1","| Symbols: no symbol available | no full name available | chr3:17647069-17648346 FORWARD LENGTH=293"
"Dm_00012251-RA","AT5G50100.1","| Symbols: DCC1 | DxxCxxC motif 1 | chr5:20371916-20373172 FORWARD LENGTH=214"
"Dm_00011192-RA","AT2G24940.1","| Symbols: MAPR2, AtMAPR2 | membrane-associated progesterone binding protein 2 | chr2:10609447-10609749 FORWARD LENGTH=100"
"Dm_00011189-RA","AT3G15140.1","| Symbols: ERI-1 | ENHANCER OF RNAi | chr3:5099712-5101717 REVERSE LENGTH=337"
"Dm_00011193-RA","AT5G12220.1","| Symbols: no symbol available | no full name available | chr5:3950218-3953014 FORWARD LENGTH=611"
"Dm_00012817-RA","AT1G09580.1","| Symbols: no symbol available | no full name available | chr1:3104657-3106092 FORWARD LENGTH=217"
"Dm_00011928-RA","AT1G07120.1","| Symbols: IPGAL1 | IPGA1-LIKE1 | chr1:2184874-2186580 REVERSE LENGTH=392"
"Dm_00011816-RA","AT1G12430.1","| Symbols: PAK, AtKINUa, ARK3 | ""Arabidopsis thaliana KINESIN Ungrouped clade, gene A"", phosphatidic acid kinase, armadillo repeat kinesin 3 | chr1:4234122-4238552 REVERSE LENGTH=919"
"Dm_00012469-RA","AT1G62750.1","| Symbols: ATSCO1/CPEF-G, ATSCO1, SCO1 | SNOWY COTYLEDON 1 | chr1:23233622-23236321 REVERSE LENGTH=783"
"Dm_00011211-RA","AT2G46060.3","| Symbols: no symbol available | no full name available | chr2:18941355-18945000 REVERSE LENGTH=801"
"Dm_00012023-RA","AT5G61380.1","| Symbols: PRR1, AtTOC1, TOC1, APRR1 | TIMING OF CAB EXPRESSION 1, PSEUDO-RESPONSE REGULATOR 1 | chr5:24675540-24678176 FORWARD LENGTH=618"
"Dm_00012024-RA","AT5G61380.1","| Symbols: PRR1, AtTOC1, TOC1, APRR1 | TIMING OF CAB EXPRESSION 1, PSEUDO-RESPONSE REGULATOR 1 | chr5:24675540-24678176 FORWARD LENGTH=618"
"Dm_00012686-RA","AT1G71310.2","| Symbols: RAD52-1, RAD52-1B.2, RAD52-1A, ODB1, RAD52-1B.1 | radiation sensitive 52-1, Organellar DNA-Binding protein 1 | chr1:26878717-26879844 REVERSE LENGTH=176"
"Dm_00013180-RA","AT5G23390.1","| Symbols: no symbol available | no full name available | chr5:7870719-7874283 REVERSE LENGTH=730"
"Dm_00013379-RA","AT4G17100.2","| Symbols: no symbol available | no full name available | chr4:9610164-9611316 REVERSE LENGTH=314"
"Dm_00013377-RA","AT4G17090.1","| Symbols: CT-BMY, BMY8, AtBAM3, BAM3 | BETA-AMYLASE 8, BETA-AMYLASE 3, chloroplast beta-amylase | chr4:9605266-9607250 REVERSE LENGTH=548"
"Dm_00012421-RA","AT3G27870.2","| Symbols: ALA8 | Aminophospholipid ATPase 8 | chr3:10330950-10334632 FORWARD LENGTH=994"
"Dm_00012420-RA","AT3G27870.3","| Symbols: ALA8 | Aminophospholipid ATPase 8 | chr3:10331587-10335288 FORWARD LENGTH=998"
"Dm_00010478-RA","AT5G25050.1","| Symbols: no symbol available | no full name available | chr5:8632022-8633828 FORWARD LENGTH=499"
"Dm_00012138-RA","AT5G06080.1","| Symbols: LBD33 | LOB domain-containing protein 33 | chr5:1830796-1831427 REVERSE LENGTH=177"
"Dm_00012414-RA","AT4G25040.1","| Symbols: CASPL1F1 | CASP-like protein 1F1 | chr4:12868320-12869319 FORWARD LENGTH=170"
"Dm_00012412-RA","AT5G50870.1","| Symbols: UBC27 | ubiquitin-conjugating enzyme 27 | chr5:20699626-20700998 REVERSE LENGTH=192"
"Dm_00011446-RA","AT3G17170.1","| Symbols: RFC3 | REGULATOR OF FATTY-ACID COMPOSITION 3 | chr3:5853186-5854853 REVERSE LENGTH=314"
"Dm_00012175-RA","AT2G05840.1","| Symbols: PAA2 | 20S proteasome subunit PAA2 | chr2:2234226-2236053 FORWARD LENGTH=246"
"Dm_00012299-RA","AT5G53970.1","| Symbols: AtTAT1, TAT7, TAT1 | Tyr Aminotransferase 1, tyrosine aminotransferase 7 | chr5:21910676-21912594 FORWARD LENGTH=414"
"Dm_00011638-RA","AT4G33440.1","| Symbols: PGF14 | Polygalacturonase Clade F 14 | chr4:16092020-16094732 FORWARD LENGTH=475"
"Dm_00013032-RA","AT2G20990.1","| Symbols: NTMC2T1.1, ATSYTA, SYT1, NTMC2TYPE1.1, AtSYT1, SYTA | SYNAPTOTAGMIN 1, synaptotagmin A, ARABIDOPSIS THALIANA SYNAPTOTAGMIN A | chr2:9014827-9017829 FORWARD LENGTH=541"
"Dm_00012330-RA","AT3G18140.1","| Symbols: LST8-1 | Lethal with Sec Thirteen 8-1 | chr3:6212743-6214567 REVERSE LENGTH=305"
"Dm_00013440-RA","AT3G53090.2","| Symbols: UPL7 | ubiquitin-protein ligase 7 | chr3:19679273-19684453 FORWARD LENGTH=1142"
"Dm_00011625-RA","AT5G44000.1","| Symbols: no symbol available | no full name available | chr5:17702231-17703934 REVERSE LENGTH=399"
"Dm_00011624-RA","AT3G04400.1","| Symbols: emb2171, RPL23 | embryo defective 2171 | chr3:1167339-1168308 FORWARD LENGTH=140"
"Dm_00014104-RA","AT1G19485.2","| Symbols: no symbol available | no full name available | chr1:6747167-6751443 FORWARD LENGTH=815"
"Dm_00014106-RA","AT1G19485.2","| Symbols: no symbol available | no full name available | chr1:6747167-6751443 FORWARD LENGTH=815"
"Dm_00013942-RA","AT4G36020.3","| Symbols: CSDP1, AtCSP1, CSP1 | cold shock protein 1, cold shock domain protein 1 | chr4:17043443-17044342 REVERSE LENGTH=299"
"Dm_00013941-RA","AT2G24820.1","| Symbols: Tic55, AtTic55, TIC55-II | translocon at the inner envelope membrane of chloroplasts 55, translocon at the inner envelope membrane of chloroplasts 55-II | chr2:10575038-10576829 FORWARD LENGTH=539"
"Dm_00012482-RA","AT1G53280.1","| Symbols: AtDJ1B, DJ-1b, DJ1B | DJ-1 homolog B | chr1:19864942-19867341 REVERSE LENGTH=438"
"Dm_00012589-RA","AT5G47750.1","| Symbols: D6PKL2, PK5 | D6 protein kinase like 2 | chr5:19339947-19341864 REVERSE LENGTH=586"
"Dm_00013812-RA","AT4G30950.1","| Symbols: FADC, SFD4, FAD6 | FATTY ACID DESATURASE C, STEAROYL DESATURASE DEFICIENCY 4, fatty acid desaturase 6 | chr4:15057278-15059673 REVERSE LENGTH=448"
"Dm_00010300-RA","AT2G21170.2","| Symbols: TIM, PDTPI | triosephosphate isomerase, PLASTID ISOFORM TRIOSE PHOSPHATE ISOMERASE | chr2:9071047-9073106 REVERSE LENGTH=306"
"Dm_00010298-RA","AT2G16595.1","| Symbols: no symbol available | no full name available | chr2:7198363-7200086 FORWARD LENGTH=251"
"Dm_00009409-RA","AT5G51600.1","| Symbols: PLE, MAP65-3, ATMAP65-3 | PLEIADE, MICROTUBULE-ASSOCIATED PROTEIN 65-3, ARABIDOPSIS THALIANA MICROTUBULE-ASSOCIATED PROTEIN 65-3 | chr5:20961061-20964080 REVERSE LENGTH=707"
"Dm_00013904-RA","AT5G11970.1","| Symbols: no symbol available | no full name available | chr5:3863289-3863606 REVERSE LENGTH=105"
"Dm_00013907-RA","AT2G17033.4","| Symbols: no symbol available | no full name available | chr2:7401707-7403207 FORWARD LENGTH=470"
"Dm_00014102-RA","AT5G58170.1","| Symbols: GDPDL7, SVL5 | Glycerophosphodiester phosphodiesterase (GDPD) like 7, SHV3-like 5 | chr5:23540261-23543092 REVERSE LENGTH=750"
"Dm_00013634-RA","AT3G47950.2","| Symbols: AHA4, HA4 | H(+)-ATPase 4 | chr3:17693015-17697801 FORWARD LENGTH=960"
"Dm_00013728-RA","AT1G52310.1","| Symbols: no symbol available | no full name available | chr1:19478401-19480462 FORWARD LENGTH=552"
"Dm_00012739-RA","AT1G20050.1","| Symbols: HYD1, MAD4 | miRNA action deficient 4, HYDRA1 | chr1:6949160-6950135 FORWARD LENGTH=223"
"Dm_00013711-RA","AT4G33905.1","| Symbols: no symbol available | no full name available | chr4:16254065-16255592 REVERSE LENGTH=261"
"Dm_00013869-RA","AT3G19800.2","| Symbols: DUF177B | domain of unknown function 177 B | chr3:6876153-6877471 FORWARD LENGTH=226"
"Dm_00012953-RA","AT1G32580.1","| Symbols: MORF5 | Multiple Organellar RNA editing Factor 5 | chr1:11784108-11785430 FORWARD LENGTH=229"
"Dm_00013158-RA","AT3G10620.1","| Symbols: ATNUDX26, NUDX26 | nudix hydrolase homolog 26 | chr3:3320263-3321565 FORWARD LENGTH=216"
"Dm_00010372-RA","AT4G20930.1","| Symbols: HDH1 | Hydroxyisobutyrate dehydrogenase 1 | chr4:11198627-11201036 REVERSE LENGTH=347"
"Dm_00013893-RA","AT1G18190.1","| Symbols: GC2 | golgin candidate 2 | chr1:6257963-6261325 REVERSE LENGTH=668"
"Dm_00013857-RA","AT1G79080.1","| Symbols: no symbol available | no full name available | chr1:29747102-29748832 REVERSE LENGTH=576"
"Dm_00013908-RA","AT2G22125.1","| Symbols: CSI1, POM2 | POM-POM 2, cellulose synthase-interactive protein 1 | chr2:9406793-9414223 FORWARD LENGTH=2150"
"Dm_00013978-RA","AT4G28740.1","| Symbols: no symbol available | no full name available | chr4:14201051-14202542 FORWARD LENGTH=347"
"Dm_00013950-RA","AT3G17000.1","| Symbols: UBC32 | ubiquitin-conjugating enzyme 32 | chr3:5797296-5799467 FORWARD LENGTH=309"
"Dm_00013911-RA","AT4G01040.1","| Symbols: no symbol available | no full name available | chr4:453383-455407 FORWARD LENGTH=430"
"Dm_00013910-RA","AT4G01037.1","| Symbols: WTF1, AtWTF1 | what is this factor 1 | chr4:451444-453030 REVERSE LENGTH=528"
"Dm_00014185-RA","AT2G37250.1","| Symbols: ADK, ATPADK1 | adenosine kinase | chr2:15641991-15643318 FORWARD LENGTH=284"
"Dm_00014186-RA","AT5G55125.2","| Symbols: no symbol available | no full name available | chr5:22372737-22372967 FORWARD LENGTH=76"
"Dm_00013177-RA","AT1G21410.2","| Symbols: SKP2A |  | chr1:7497479-7499386 FORWARD LENGTH=360"
"Dm_00014007-RA","AT3G60300.2","| Symbols: no symbol available | no full name available | chr3:22285371-22287382 FORWARD LENGTH=383"
"Dm_00012590-RA","AT4G34215.2","| Symbols: no symbol available | no full name available | chr4:16380203-16381192 REVERSE LENGTH=260"
"Dm_00013970-RA","AT4G27760.1","| Symbols: FEY3, FEY | FOREVER YOUNG | chr4:13844151-13846563 FORWARD LENGTH=376"
"Dm_00013373-RA","AT3G12500.1","| Symbols: HCHIB, PR-3, B-CHI, ATHCHIB, PR3, CHI-B | PATHOGENESIS-RELATED 3, basic chitinase | chr3:3962501-3963984 REVERSE LENGTH=335"
"Dm_00012881-RA","AT5G13570.1","| Symbols: DCP2, TDT, ATDCP2, ITS1 | TRIDENT, decapping 2, INCREASED TRANSGENE SILENCING 1 | chr5:4367532-4369992 FORWARD LENGTH=373"
"Dm_00011976-RA","AT5G15390.1","| Symbols: no symbol available | no full name available | chr5:4995333-4997255 FORWARD LENGTH=350"
"Dm_00012601-RA","AT2G40550.1","| Symbols: ETG1 | E2F target gene 1 | chr2:16934927-16938033 FORWARD LENGTH=589"
"Dm_00011499-RA","AT3G59400.1","| Symbols: GUN4 | GENOMES UNCOUPLED 4 | chr3:21948881-21949678 REVERSE LENGTH=265"
"Dm_00010954-RA","AT3G02300.2","| Symbols: no symbol available | no full name available | chr3:461518-463929 FORWARD LENGTH=482"
"Dm_00012568-RA","AT3G25430.1","| Symbols: RRD1 |  | chr3:9221204-9223700 FORWARD LENGTH=618"
"Dm_00012567-RA","AT4G12910.1","| Symbols: scpl20 | serine carboxypeptidase-like 20 | chr4:7550576-7553051 REVERSE LENGTH=497"
"Dm_00012609-RA","AT5G18280.1","| Symbols: ATAPY2, APY2 | apyrase 2 | chr5:6050799-6054023 REVERSE LENGTH=472"
