"gene_ID","AT_gene_id","annotation"
"Dm_00020177-RA","AT3G06250.3","| Symbols: FRS7 | FAR1-related sequence 7 | chr3:1889771-1892065 REVERSE LENGTH=764"
"Dm_00019493-RA","AT3G22370.1","| Symbols: ATAOX1A, AOX1A, HSR3, AtHSR3 | hyper-sensitivity-related 3, alternative oxidase 1A | chr3:7906890-7908416 FORWARD LENGTH=354"
"Dm_00019813-RA","AT4G17150.3","| Symbols: no symbol available | no full name available | chr4:9638591-9640983 FORWARD LENGTH=387"
"Dm_00020109-RA","AT5G53190.1","| Symbols: SWEET3, AtSWEET3 |  | chr5:21572417-21574284 REVERSE LENGTH=263"
"Dm_00020147-RA","AT4G34950.1","| Symbols: MFS1 | MAJOR FACILITATOR SUPERFAMILY 1 | chr4:16642544-16644759 REVERSE LENGTH=567"
"Dm_00020067-RA","AT2G32020.1","| Symbols: no symbol available | no full name available | chr2:13631193-13631744 REVERSE LENGTH=183"
"Dm_00005033-RA","AT1G54560.2","| Symbols: ATXIE, XIE | MYOSIN XI E | chr1:20371649-20379871 REVERSE LENGTH=1526"
"Dm_00005060-RA","AT1G51940.1","| Symbols: AtLYK3, LYK3 | LysM-containing receptor-like kinase 3 | chr1:19296092-19298941 REVERSE LENGTH=651"
"Dm_00005617-RA","AT1G17410.1","| Symbols: no symbol available | no full name available | chr1:5968627-5969780 REVERSE LENGTH=181"
"Dm_00004608-RA","AT3G21700.3","| Symbols: SGP2, ATSGP2 |  | chr3:7644581-7646190 FORWARD LENGTH=292"
"Dm_00004609-RA","AT1G05200.6","| Symbols: GLR3.4, ATGLR3.4, GLUR3 | glutamate receptor 3.4 | chr1:1505642-1509002 FORWARD LENGTH=959"
"Dm_00004603-RA","AT1G05260.1","| Symbols: PER3, RCI3, RCI3A | RARE COLD INDUCIBLE GENE 3, PEROXIDASE 3 | chr1:1529827-1531271 FORWARD LENGTH=326"
"Dm_00005439-RA","AT4G18380.2","| Symbols: no symbol available | no full name available | chr4:10157957-10159099 FORWARD LENGTH=380"
"Dm_00004235-RA","AT3G58930.5","| Symbols: no symbol available | no full name available | chr3:21778381-21780014 REVERSE LENGTH=482"
"Dm_00005912-RA","AT3G24090.1","| Symbols: GFAT, GFAT1 | L-glutamine D-fructose-6-phosphate amidotransferase, glutamine:fructose-6-phosphate-amidotransferase 1 | chr3:8697838-8700971 REVERSE LENGTH=677"
"Dm_00005144-RA","AT2G28780.1","| Symbols: no symbol available | no full name available | chr2:12340099-12343281 REVERSE LENGTH=796"
"Dm_00005989-RA","AT3G18030.1","| Symbols: HAL3, ATHAL3A, HAL3A, ATHAL3 | HAL3-like protein A, HALOTOLERANCE DETERMINANT 3, ARABIDOPSIS THALIANA HAL3-LIKE PROTEIN A | chr3:6167883-6168629 REVERSE LENGTH=209"
"Dm_00005816-RA","AT1G67820.2","| Symbols: no symbol available | no full name available | chr1:25429882-25431484 FORWARD LENGTH=409"
"Dm_00005819-RA","AT1G12990.1","| Symbols: no symbol available | no full name available | chr1:4433973-4435552 FORWARD LENGTH=392"
"Dm_00005937-RA","AT4G13870.1","| Symbols: ATWRNEXO, WEX, ATWEX, WRNEXO | Werner syndrome-like exonuclease | chr4:8023563-8025542 REVERSE LENGTH=285"
"Dm_00005935-RA","AT2G40850.1","| Symbols: PI4K GAMMA 1, ATPI4K GAMMA 1 | phosphoinositide 4-kinase gamma 1 | chr2:17051575-17053260 FORWARD LENGTH=561"
"Dm_00005938-RA","AT2G40860.1","| Symbols: VTC3 | VITAMIN C DEFECTIVE 3 | chr2:17053747-17057108 REVERSE LENGTH=658"
"Dm_00006186-RA","AT4G13420.1","| Symbols: ATHAK5, HAK5 | ARABIDOPSIS THALIANA HIGH AFFINITY K+ TRANSPORTER 5, high affinity K+ transporter 5 | chr4:7797038-7802174 REVERSE LENGTH=785"
"Dm_00006184-RA","AT2G17890.1","| Symbols: CPK16, CDPK16, AtCDPK16 | calcium-dependent protein kinase 16 | chr2:7769885-7772627 REVERSE LENGTH=571"
"Dm_00004852-RA","AT2G21100.2","| Symbols: no symbol available | no full name available | chr2:9048687-9049336 REVERSE LENGTH=187"
"Dm_00005651-RA","AT5G66930.2","| Symbols: ATG101 | AUTOPHAGY-RELATED 101 | chr5:26725997-26727549 FORWARD LENGTH=215"
"Dm_00005898-RA","AT3G62260.1","| Symbols: PP2C49 | Type 2C protein phosphatase 49 | chr3:23038516-23040391 REVERSE LENGTH=383"
"Dm_00004576-RA","AT3G49050.1","| Symbols: no symbol available | no full name available | chr3:18181498-18183613 FORWARD LENGTH=477"
"Dm_00006011-RA","AT1G65980.1","| Symbols: TPX1 | thioredoxin-dependent peroxidase 1 | chr1:24559524-24560753 REVERSE LENGTH=162"
"Dm_00006014-RA","AT1G79820.2","| Symbols: SGB1 | SUPPRESSOR OF G PROTEIN BETA1 | chr1:30022581-30026771 REVERSE LENGTH=495"
"Dm_00005743-RA","AT3G63270.1","| Symbols: ALP1 | ANTAGONIST OF LHP1-1 | chr3:23375932-23377398 REVERSE LENGTH=396"
"Dm_00005494-RA","AT5G63810.1","| Symbols: BGAL10, AtBGAL10 | Arabidopsis thaliana beta-galactosidase 10, beta-galactosidase 10 | chr5:25537242-25541315 FORWARD LENGTH=741"
"Dm_00005762-RA","AT2G37090.1","| Symbols: IRX9 | IRREGULAR XYLEM 9 | chr2:15587671-15589223 REVERSE LENGTH=351"
"Dm_00005183-RA","AT3G58090.1","| Symbols: no symbol available | no full name available | chr3:21512479-21513905 REVERSE LENGTH=271"
"Dm_00006082-RA","AT2G46210.1","| Symbols: AtSLD2, SLD2 | sphingoid LCB desaturase 2 | chr2:18977542-18978891 FORWARD LENGTH=449"
"Dm_00006080-RA","AT2G46225.1","| Symbols: ABIL1 | ABI-1-like 1 | chr2:18982113-18984074 FORWARD LENGTH=298"
"Dm_00010882-RA","AT3G05327.1","| Symbols: no symbol available | no full name available | chr3:1517581-1518399 REVERSE LENGTH=212"
"Dm_00010512-RA","AT1G11360.4","| Symbols: no symbol available | no full name available | chr1:3822171-3822899 REVERSE LENGTH=242"
"Dm_00011375-RA","AT3G15030.4","| Symbols: MEE35, TCP4 | TCP family transcription factor 4, maternal effect embryo arrest 35 | chr3:5062308-5063570 FORWARD LENGTH=420"
"Dm_00011348-RA","AT1G05230.9","| Symbols: HDG2 | homeodomain GLABROUS 2 | chr1:1513388-1517024 REVERSE LENGTH=721"
"Dm_00009751-RA","AT2G41790.1","| Symbols: no symbol available | no full name available | chr2:17429453-17436110 REVERSE LENGTH=970"
"Dm_00011522-RA","AT1G23380.1","| Symbols: KNAT6L, KNAT6, KNAT6S | KNOTTED1-like homeobox gene 6 | chr1:8297499-8302492 REVERSE LENGTH=327"
"Dm_00011228-RA","AT2G30470.1","| Symbols: VAL1, HSI2 | high-level expression of sugar-inducible gene 2, VIVIPAROUS1/ABI3-LIKE1, VP1/ABI3-LIKE 1 | chr2:12980904-12984724 REVERSE LENGTH=790"
"Dm_00010914-RA","AT3G28345.1","| Symbols: MDR13, ABCB15 | multi-drug resistance 13, ATP-binding cassette B15 | chr3:10593921-10598775 REVERSE LENGTH=1240"
"Dm_00009477-RA","AT5G59700.1","| Symbols: no symbol available | no full name available | chr5:24052613-24055102 REVERSE LENGTH=829"
"Dm_00011079-RA","AT2G37500.1","| Symbols: no symbol available | no full name available | chr2:15739904-15742689 REVERSE LENGTH=468"
"Dm_00010061-RA","AT5G36970.1","| Symbols: NHL25 | NDR1/HIN1-like 25 | chr5:14604367-14605194 REVERSE LENGTH=248"
"Dm_00011239-RA","AT3G28917.1","| Symbols: MIF2 | mini zinc finger 2 | chr3:10925014-10925316 FORWARD LENGTH=100"
"Dm_00010712-RA","AT3G16060.1","| Symbols: no symbol available | no full name available | chr3:5447503-5451196 FORWARD LENGTH=684"
"Dm_00009137-RA","AT5G36890.1","| Symbols: BGLU42 | beta glucosidase 42 | chr5:14542164-14546090 REVERSE LENGTH=490"
"Dm_00016996-RA","AT5G06760.1","| Symbols: LEA4-5, AtLEA4-5 | Late Embryogenesis Abundant 4-5 | chr5:2089754-2090313 REVERSE LENGTH=158"
"Dm_00016183-RA","AT3G13440.2","| Symbols: NRF1 | HemK methyltransferase | chr3:4378338-4379347 FORWARD LENGTH=278"
"Dm_00014358-RA","AT2G34570.1","| Symbols: MEE21 | maternal effect embryo arrest 21 | chr2:14563048-14564681 REVERSE LENGTH=281"
"Dm_00016243-RA","AT1G21830.1","| Symbols: no symbol available | no full name available | chr1:7661429-7662521 REVERSE LENGTH=206"
"Dm_00014825-RA","AT2G38970.1","| Symbols: no symbol available | no full name available | chr2:16274135-16276651 FORWARD LENGTH=692"
"Dm_00016216-RA","AT5G25830.1","| Symbols: GATA12 | GATA transcription factor 12 | chr5:9004398-9005502 REVERSE LENGTH=331"
"Dm_00017142-RA","AT4G29080.1","| Symbols: PAP2, IAA27 | phytochrome-associated protein 2, indole-3-acetic acid inducible 27 | chr4:14323665-14325213 REVERSE LENGTH=305"
"Dm_00016803-RA","AT5G42440.1","| Symbols: no symbol available | no full name available | chr5:16973434-16974513 REVERSE LENGTH=359"
"Dm_00015231-RA","AT5G04530.1","| Symbols: KCS19 | 3-ketoacyl-CoA synthase 19 | chr5:1292222-1293616 REVERSE LENGTH=464"
"Dm_00010003-RA","AT5G21170.1","| Symbols: KINbeta1, AKINBETA1 |  | chr5:7205718-7208239 FORWARD LENGTH=283"
"Dm_00010303-RA","AT1G53920.1","| Symbols: GLIP5 | GDSL-motif lipase 5 | chr1:20137725-20139637 FORWARD LENGTH=385"
"Dm_00009568-RA","AT1G62820.1","| Symbols: CML14 |  | chr1:23263822-23264268 REVERSE LENGTH=148"
"Dm_00008544-RA","AT5G42800.1","| Symbols: TT3, M318, DFR | dihydroflavonol 4-reductase | chr5:17164296-17165864 REVERSE LENGTH=382"
"Dm_00008545-RA","AT5G42800.1","| Symbols: TT3, M318, DFR | dihydroflavonol 4-reductase | chr5:17164296-17165864 REVERSE LENGTH=382"
"Dm_00009865-RA","AT5G53760.2","| Symbols: MLO11, ATMLO11 | MILDEW RESISTANCE LOCUS O 11 | chr5:21823055-21826289 FORWARD LENGTH=573"
"Dm_00006121-RA","AT1G78240.2","| Symbols: OSU1, TSD2, QUA2 | TUMOROUS SHOOT DEVELOPMENT 2, QUASIMODO2 | chr1:29433173-29435815 REVERSE LENGTH=684"
"Dm_00008694-RA","AT5G59970.2","| Symbols: no symbol available | no full name available | chr5:24146352-24146663 REVERSE LENGTH=103"
"Dm_00009285-RA","AT1G43260.1","| Symbols: no symbol available | no full name available | chr1:16318253-16319234 FORWARD LENGTH=294"
"Dm_00009675-RA","AT5G16150.3","| Symbols: GLT1, PGLCT | GLUCOSE TRANSPORTER 1, plastidic GLC translocator | chr5:5272904-5275678 FORWARD LENGTH=546"
"Dm_00010072-RA","AT5G63860.1","| Symbols: AtUVR8, UVR8 | UVB-RESISTANCE 8 | chr5:25554821-25558587 REVERSE LENGTH=440"
"Dm_00009442-RA","AT5G59830.3","| Symbols: ZIN 1 | HopZ1a Interactor 1 | chr5:24105423-24107071 FORWARD LENGTH=425"
"Dm_00010044-RA","AT2G34590.1","| Symbols: no symbol available | no full name available | chr2:14568956-14570844 REVERSE LENGTH=406"
"Dm_00009372-RA","AT5G05170.1","| Symbols: CEV1, IXR1, ELI1, ATH-B, CESA3, MRE1, ATCESA3 | ISOXABEN RESISTANT  1, ECTOPIC LIGNIFICATION 1, CONSTITUTIVE EXPRESSION OF VSP 1, multiple response expansion 1, CELLULOSE SYNTHASE 3 | chr5:1530401-1535090 REVERSE LENGTH=1065"
"Dm_00008271-RA","AT2G30370.3","| Symbols: AtEPFL6, EPFL6, CHAL | CHALLAH, epidermis patterning factor (EPF1)-like 6 | chr2:12940577-12942579 REVERSE LENGTH=166"
"Dm_00008647-RA","AT5G49720.1","| Symbols: KOR, RSW2, TSD1, GH9A1, DEC, KOR1, ATGH9A1, IRX2 | DEFECTIVE CYTOKINESIS, glycosyl hydrolase 9A1, KORRIGAN, RADIALLY SWOLLEN 2, TUMOROUS SHOOT DEVELOPMENT 1, IRREGULAR XYLEM 2, KORRIGAN 1 | chr5:20197765-20200168 REVERSE LENGTH=621"
"Dm_00009408-RA","AT3G57040.2","| Symbols: ATRR4, ARR9 | RESPONSE REGULATOR 4, response regulator 9 | chr3:21110059-21111228 FORWARD LENGTH=234"
"Dm_00009026-RA","AT3G03340.1","| Symbols: UNE6, LUC7A | LETHAL UNLESS CBC 7 A, unfertilized embryo sac 6 | chr3:786439-789762 FORWARD LENGTH=402"
"Dm_00009940-RA","AT5G35100.3","| Symbols: no symbol available | no full name available | chr5:13360459-13361404 REVERSE LENGTH=290"
"Dm_00009946-RA","AT1G55090.1","| Symbols: no symbol available | no full name available | chr1:20554857-20558188 FORWARD LENGTH=725"
"Dm_00009945-RA","AT4G24040.1","| Symbols: TRE1, ATTRE1 | trehalase 1 | chr4:12488242-12491060 FORWARD LENGTH=626"
"Dm_00008838-RA","AT4G00750.1","| Symbols: no symbol available | no full name available | chr4:314405-317507 FORWARD LENGTH=633"
"Dm_00009244-RA","AT5G05980.2","| Symbols: ATDFB, FPGS1, DFB | DHFS-FPGS homolog B, folylpolyglutamate synthetase 1 | chr5:1799738-1804177 REVERSE LENGTH=513"
"Dm_00008188-RA","AT1G50700.1","| Symbols: CPK33 | calcium-dependent protein kinase 33 | chr1:18782214-18784385 FORWARD LENGTH=521"
"Dm_00009327-RA","AT5G44070.1","| Symbols: CAD1, ARA8, PCS1, ATPCS1 | PHYTOCHELATIN SYNTHASE 1, CADMIUM SENSITIVE 1, ARABIDOPSIS THALIANA PHYTOCHELATIN SYNTHASE 1 | chr5:17734876-17737672 FORWARD LENGTH=485"
"Dm_00010195-RA","AT5G08415.1","| Symbols: LIP1 | lipoyl synthase 1, LOST IN POLLEN TUBE GUIDANCE 1 | chr5:2710983-2713101 REVERSE LENGTH=394"
"Dm_00010196-RA","AT5G08415.1","| Symbols: LIP1 | lipoyl synthase 1, LOST IN POLLEN TUBE GUIDANCE 1 | chr5:2710983-2713101 REVERSE LENGTH=394"
"Dm_00009068-RA","AT5G07910.1","| Symbols: no symbol available | no full name available | chr5:2521937-2523769 REVERSE LENGTH=262"
"Dm_00021051-RA","AT4G02370.1","| Symbols: no symbol available | no full name available | chr4:1042458-1042961 FORWARD LENGTH=167"
"Dm_00005996-RA","AT4G32830.1","| Symbols: AtAUR1, AUR1 | ataurora1 | chr4:15842557-15844354 FORWARD LENGTH=294"
"Dm_00006285-RA","AT2G41070.5","| Symbols: EEL, ATBZIP12, DPBF4 | ENHANCED EM LEVEL | chr2:17131249-17132075 FORWARD LENGTH=246"
"Dm_00005223-RA","AT1G19110.1","| Symbols: no symbol available | no full name available | chr1:6602270-6605766 FORWARD LENGTH=754"
"Dm_00005224-RA","AT5G20680.5","| Symbols: TBL16 | TRICHOME BIREFRINGENCE-LIKE 16 | chr5:6998946-7001596 FORWARD LENGTH=551"
"Dm_00006252-RA","AT5G62950.7","| Symbols: no symbol available | no full name available | chr5:25262355-25263033 REVERSE LENGTH=139"
"Dm_00005180-RA","AT5G40390.1","| Symbols: RS5, SIP1 | seed imbibition 1-like, raffinose synthase 5 | chr5:16161720-16165085 FORWARD LENGTH=783"
"Dm_00005690-RA","AT5G01410.2","| Symbols: PDX1, ATPDX1.3, ATPDX1, PDX1.3, RSR4 | REDUCED SUGAR RESPONSE 4, PYRIDOXINE BIOSYNTHESIS 1.3, ARABIDOPSIS THALIANA PYRIDOXINE BIOSYNTHESIS 1.3 | chr5:172576-173505 REVERSE LENGTH=309"
"Dm_00005712-RA","AT5G02410.1","| Symbols: ALG10 | homolog of yeast ALG10 | chr5:517319-519634 REVERSE LENGTH=509"
"Dm_00005960-RA","AT1G59700.1","| Symbols: ATGSTU16, GSTU16 | glutathione S-transferase TAU 16 | chr1:21936459-21937763 FORWARD LENGTH=234"
"Dm_00005967-RA","AT1G69870.1","| Symbols: NRT1.7, AtNPF2.13, NPF2.13 | nitrate transporter 1.7, NRT1/ PTR family 2.13 | chr1:26316208-26320097 FORWARD LENGTH=620"
"Dm_00006286-RA","AT4G08170.2","| Symbols: ITPK3, AtTPK3 | ""inositol 1,3,4-trisphosphate 5/6-kinase 3"" | chr4:5163707-5167000 REVERSE LENGTH=353"
"Dm_00006171-RA","AT2G47830.1","| Symbols: no symbol available | no full name available | chr2:19591094-19593973 REVERSE LENGTH=471"
"Dm_00006510-RA","AT2G46140.1","| Symbols: LEA27 | late embryogenesis abundant 27 | chr2:18959163-18960362 FORWARD LENGTH=166"
"Dm_00006509-RA","AT2G46160.2","| Symbols: ATL67 | Arabidopsis T####xicos en Levadura 67 | chr2:18963109-18963753 FORWARD LENGTH=214"
"Dm_00005723-RA","AT3G43810.2","| Symbols: ZBF3, CAM7, AtCAM7 | calmodulin 7, Z-box Binding Factor 3 | chr3:15663188-15666355 REVERSE LENGTH=214"
"Dm_00005870-RA","AT3G54320.3","| Symbols: ATWRI1, WRI1, ASML1, WRI | WRINKLED, WRINKLED 1, ACTIVATOR OF SPO(MIN)::LUC1 | chr3:20114809-20118473 FORWARD LENGTH=430"
"Dm_00005904-RA","AT5G46170.1","| Symbols: no symbol available | no full name available | chr5:18715638-18716825 REVERSE LENGTH=395"
"Dm_00005155-RA","AT5G52920.1","| Symbols: PKP-BETA1, PKP2, PKP1 | plastidic pyruvate kinase beta subunit 1, PLASTIDIAL PYRUVATE KINASE 1, PLASTIDIAL PYRUVATE KINASE 2 | chr5:21463680-21466612 FORWARD LENGTH=579"
"Dm_00005321-RA","AT4G37250.1","| Symbols: no symbol available | no full name available | chr4:17527789-17530191 REVERSE LENGTH=768"
"Dm_00006420-RA","AT2G42490.1","| Symbols: CuAO-zeta | Copper Amine Oxidase zeta | chr2:17691600-17695526 REVERSE LENGTH=776"
"Dm_00005796-RA","AT2G41710.1","| Symbols: no symbol available | no full name available | chr2:17400274-17402903 REVERSE LENGTH=423"
"Dm_00005800-RA","AT2G41660.1","| Symbols: MIZ1 | mizu-kussei 1 | chr2:17367945-17368838 FORWARD LENGTH=297"
"Dm_00004748-RA","AT5G57330.1","| Symbols: no symbol available | no full name available | chr5:23218392-23220664 FORWARD LENGTH=312"
"Dm_00006369-RA","AT2G25430.1","| Symbols: AtECA4, PICALM4a | Epsin-like clathrin adaptor | chr2:10822716-10824677 FORWARD LENGTH=653"
"Dm_00006363-RA","AT4G32140.1","| Symbols: no symbol available | no full name available | chr4:15523037-15525195 REVERSE LENGTH=394"
"Dm_00005810-RA","AT4G35000.1","| Symbols: APX3 | ascorbate peroxidase 3 | chr4:16665007-16667541 REVERSE LENGTH=287"
"Dm_00005811-RA","AT2G17820.1","| Symbols: ATHK1, HK1, AHK1 | histidine kinase 1 | chr2:7743133-7748013 REVERSE LENGTH=1207"
"Dm_00005591-RA","AT3G58600.1","| Symbols: no symbol available | no full name available | chr3:21668746-21670999 REVERSE LENGTH=302"
"Dm_00005538-RA","AT3G51290.3","| Symbols: APSR1 | Altered Phosphate Starvation Response 1 | chr3:19039980-19042437 FORWARD LENGTH=640"
"Dm_00006481-RA","AT1G50170.1","| Symbols: SIRB, ATSIRB | sirohydrochlorin ferrochelatase B | chr1:18582087-18583514 FORWARD LENGTH=225"
"Dm_00006490-RA","AT1G80210.1","| Symbols: BRCC36A, AtBRCC36A | BRCA1/BRCA2-containing complex 36 homolog A | chr1:30163357-30165628 REVERSE LENGTH=406"
"Dm_00004882-RA","AT4G34490.2","| Symbols: CAP 1, ATCAP1, CAP1 | cyclase associated protein 1 | chr4:16484896-16487556 REVERSE LENGTH=543"
"Dm_00005620-RA","AT3G63510.1","| Symbols: no symbol available | no full name available | chr3:23450542-23452682 FORWARD LENGTH=419"
"Dm_00006125-RA","AT3G28630.1","| Symbols: CROLIN1 | CROLIN 1 | chr3:10729065-10730564 FORWARD LENGTH=335"
"Dm_00017085-RA","AT3G55550.1","| Symbols: LecRK-S.4 | L-type lectin receptor kinase S.4 | chr3:20600019-20602073 REVERSE LENGTH=684"
"Dm_00019265-RA","AT2G16600.1","| Symbols: AtCYP19-1, ROC3, CYP19 | rotamase CYP 3, cyclophilin 19 | chr2:7200862-7201383 FORWARD LENGTH=173"
"Dm_00017411-RA","AT2G27590.1","| Symbols: no symbol available | no full name available | chr2:11777768-11779777 REVERSE LENGTH=372"
"Dm_00018948-RA","AT1G01880.3","| Symbols: AtGEN1, GEN1 | ortholog of HsGEN1 | chr1:306558-308991 REVERSE LENGTH=599"
"Dm_00019115-RA","AT2G44130.1","| Symbols: KFB39, KMD3 | KISS ME DEADLY 3, Kelch-domain-containing F-box protein 39 | chr2:18253731-18254960 FORWARD LENGTH=409"
"Dm_00018981-RA","AT1G33420.1","| Symbols: no symbol available | no full name available | chr1:12121063-12123346 REVERSE LENGTH=697"
"Dm_00019426-RA","AT2G36200.1","| Symbols: no symbol available | no full name available | chr2:15180078-15185189 REVERSE LENGTH=1009"
"Dm_00019244-RA","AT4G12970.1","| Symbols: STOMAGEN, EPFL9, AtEPFL9 | STOMAGEN, Epidermal Patterning Factor like-9 | chr4:7586244-7586798 REVERSE LENGTH=102"
"Dm_00015407-RA","AT1G74690.1","| Symbols: IQD31 | IQ-domain 31 | chr1:28061498-28063924 REVERSE LENGTH=587"
"Dm_00015942-RA","AT1G70370.2","| Symbols: PGL3, PG2 | polygalacturonase 2 | chr1:26513003-26514998 REVERSE LENGTH=626"
"Dm_00015943-RA","AT1G23760.1","| Symbols: JP630, PG3, PGL1 | POLYGALACTURONASE 3 | chr1:8402142-8404147 FORWARD LENGTH=622"
"Dm_00019060-RA","AT3G13510.1","| Symbols: no symbol available | no full name available | chr3:4403776-4405741 FORWARD LENGTH=419"
"Dm_00019336-RA","AT5G06950.5","| Symbols: AtTGA2, AHBP-1B, TGA2 | TGACG sequence-specific binding protein 2 | chr5:2152323-2154174 FORWARD LENGTH=330"
"Dm_00019296-RA","AT4G01200.1","| Symbols: no symbol available | no full name available | chr4:506783-507535 REVERSE LENGTH=250"
"Dm_00018833-RA","AT1G27730.1","| Symbols: ZAT10, STZ | salt tolerance zinc finger | chr1:9648302-9648985 REVERSE LENGTH=227"
"Dm_00020616-RA","AT1G80360.4","| Symbols: VAS1, ISS1 | ndole Severe Sensitive1, reversal of sav3 phenotype 1 | chr1:30208736-30210643 REVERSE LENGTH=394"
"Dm_00006614-RA","AT5G67360.1","| Symbols: ARA12, SBT1.7 | Subtilisin-like Serine protease 1.7 | chr5:26872192-26874465 REVERSE LENGTH=757"
"Dm_00006619-RA","AT2G23140.5","| Symbols: AtPUB4, PUB4 | plant U-box 4 | chr2:9845696-9847721 REVERSE LENGTH=637"
"Dm_00007516-RA","AT1G09910.1","| Symbols: no symbol available | no full name available | chr1:3220151-3224451 REVERSE LENGTH=675"
"Dm_00007519-RA","AT2G22620.3","| Symbols: RGIL6 | rhamnogalacturonan lyase6 | chr2:9604902-9610156 REVERSE LENGTH=677"
"Dm_00006413-RA","AT1G71040.1","| Symbols: LPR2 | Low Phosphate Root2 | chr1:26797201-26800224 REVERSE LENGTH=581"
"Dm_00005858-RA","AT2G22480.1","| Symbols: PFK5 | phosphofructokinase 5 | chr2:9545670-9548414 FORWARD LENGTH=537"
"Dm_00008029-RA","AT5G03530.2","| Symbols: RABC2A, ATRAB ALPHA, ATRABC2A, ATRAB, ATRAB18B | ARABIDOPSIS THALIANA RAB GTPASE HOMOLOG C2A, RAB GTPase homolog C2A | chr5:885741-887061 REVERSE LENGTH=210"
"Dm_00006866-RA","AT4G25650.1","| Symbols: TIC55-IV, ACD1-LIKE, PTC52 | ""PROTOCHLOROPHYLLIDE-DEPENDENT TRANSLOCON COMPONENT, 52 KDA"", ACD1-like, ""TRANSLOCON AT THE INNER ENVELOPE MEMBRANE OF CHLOROPLASTS, 55 KDA - IV"" | chr4:13081021-13083153 REVERSE LENGTH=536"
"Dm_00006864-RA","AT3G13550.1","| Symbols: COP10, CIN4, EMB144, FUS9 | FUSCA 9, EMBRYO DEFECTIVE 144, CYTOKININ-INSENSITIVE 4, CONSTITUTIVE PHOTOMORPHOGENIC 10 | chr3:4423569-4424797 REVERSE LENGTH=182"
"Dm_00007917-RA","AT4G36210.3","| Symbols: no symbol available | no full name available | chr4:17130354-17134302 FORWARD LENGTH=672"
"Dm_00007024-RA","AT3G04240.1","| Symbols: SEC | secret agent | chr3:1114187-1120722 REVERSE LENGTH=977"
"Dm_00006802-RA","AT5G54530.1","| Symbols: no symbol available | no full name available | chr5:22152781-22154201 FORWARD LENGTH=161"
"Dm_00006805-RA","AT2G33020.1","| Symbols: RLP24, AtRLP24 | receptor like protein 24 | chr2:14013874-14016516 REVERSE LENGTH=864"
"Dm_00007612-RA","AT1G74690.1","| Symbols: IQD31 | IQ-domain 31 | chr1:28061498-28063924 REVERSE LENGTH=587"
"Dm_00006561-RA","AT3G13790.5","| Symbols: ATBFRUCT1, CWI1, AtCWI1, ATCWINV1 | ARABIDOPSIS THALIANA CELL WALL INVERTASE 1 | chr3:4533084-4535230 REVERSE LENGTH=514"
"Dm_00006560-RA","AT3G21360.1","| Symbols: no symbol available | no full name available | chr3:7522865-7524036 FORWARD LENGTH=330"
"Dm_00007043-RA","AT1G25370.2","| Symbols: no symbol available | no full name available | chr1:8898046-8898934 REVERSE LENGTH=263"
"Dm_00007048-RA","AT5G57500.1","| Symbols: no symbol available | no full name available | chr5:23286406-23287525 REVERSE LENGTH=318"
"Dm_00006990-RA","AT1G32410.5","| Symbols: no symbol available | no full name available | chr1:11694398-11695297 FORWARD LENGTH=140"
"Dm_00007870-RA","AT3G52990.1","| Symbols: no symbol available | no full name available | chr3:19649046-19652237 FORWARD LENGTH=527"
"Dm_00006202-RA","AT2G27060.1","| Symbols: no symbol available | no full name available | chr2:11551288-11554577 FORWARD LENGTH=1020"
"Dm_00006201-RA","AT3G20770.1","| Symbols: AtEIN3, EIN3 | ETHYLENE-INSENSITIVE3 | chr3:7260702-7262588 REVERSE LENGTH=628"
"Dm_00006445-RA","AT1G61800.2","| Symbols: ATGPT2, GPT2 | ARABIDOPSIS GLUCOSE-6-PHOSPHATE/PHOSPHATE TRANSLOCATOR 2, glucose-6-phosphate/phosphate translocator 2 | chr1:22824527-22826405 FORWARD LENGTH=410"
"Dm_00006665-RA","AT5G65660.1","| Symbols: no symbol available | no full name available | chr5:26245444-26246245 REVERSE LENGTH=136"
"Dm_00005342-RA","AT1G19580.1","| Symbols: GAMMA CA1 | gamma carbonic anhydrase 1 | chr1:6774937-6777092 FORWARD LENGTH=275"
"Dm_00007773-RA","AT1G72190.1","| Symbols: no symbol available | no full name available | chr1:27167458-27169696 REVERSE LENGTH=373"
"Dm_00007106-RA","AT2G27760.1","| Symbols: IPT2, IPPT, ATIPT2 | tRNAisopentenyltransferase 2 | chr2:11824860-11827432 FORWARD LENGTH=466"
"Dm_00007734-RA","AT2G26640.1","| Symbols: KCS11 | 3-ketoacyl-CoA synthase 11 | chr2:11330094-11331623 FORWARD LENGTH=509"
"Dm_00007383-RA","AT5G62530.1","| Symbols: ALDH12A1, P5CDH, ATP5CDH | aldehyde dehydrogenase 12A1, ARABIDOPSIS THALIANA DELTA1-PYRROLINE-5-CARBOXYLATE DEHYDROGENASE, DELTA1-PYRROLINE-5-CARBOXYLATE DEHYDROGENASE | chr5:25099768-25103159 REVERSE LENGTH=556"
"Dm_00007384-RA","AT4G01710.1","| Symbols: CRK, ARPC5 | CROOKED | chr4:735776-736450 FORWARD LENGTH=132"
"Dm_00018141-RA","AT2G39710.1","| Symbols: no symbol available | no full name available | chr2:16562051-16563379 REVERSE LENGTH=442"
