,Orthogroup,gene_ID,module,ATgene_ID,TopBLASTHit_Symbol,TopBLASTHit_Name,TopBLASTHit_Position
5763,OG0005804,Dm_00013577-RA,NA,NA,NA,NA,NA
5764,OG0005804,Dm_00013578-RA,NA,NA,NA,NA,NA
5765,OG0005804,Dm_00014309-RA,NA,NA,NA,NA,NA
5766,OG0005804,Dm_00016178-RA,NA,NA,NA,NA,NA
5767,OG0005804,Dm_00017963-RA,NA,NA,NA,NA,NA
5768,OG0005804,Dm_00020598-RA,NA,NA,NA,NA,NA
5769,OG0005838,Dm_00016836-RA,NA,NA,NA,NA,NA
5771,OG0005854,Dm_00001964-RA,NA,NA,NA,NA,NA
5773,OG0005873,Dm_00011796-RA,NA,NA,NA,NA,NA
5776,OG0005939,Dm_00002494-RA,NA,NA,NA,NA,NA
5778,OG0005953,Dm_00003979-RA,NA,NA,NA,NA,NA
5779,OG0005953,Dm_00007694-RA,NA,NA,NA,NA,NA
5780,OG0005958,Dm_00011525-RA,NA,NA,NA,NA,NA
5782,OG0005963,Dm_00006431-RA,NA,NA,NA,NA,NA
5783,OG0005963,Dm_00018295-RA,NA,NA,NA,NA,NA
5790,OG0006106,Dm_00012506-RA,NA,NA,NA,NA,NA
5795,OG0006130,Dm_00010448-RA,NA,NA,NA,NA,NA
5801,OG0006187,Dm_00008215-RA,NA,NA,NA,NA,NA
5808,OG0006250,Dm_00002694-RA,NA,NA,NA,NA,NA
5809,OG0006250,Dm_00011026-RA,NA,NA,NA,NA,NA
5811,OG0006270,Dm_00003003-RA,NA,NA,NA,NA,NA
5812,OG0006270,Dm_00003756-RA,NA,NA,NA,NA,NA
5813,OG0006270,Dm_00003757-RA,NA,NA,NA,NA,NA
5814,OG0006270,Dm_00005909-RA,NA,NA,NA,NA,NA
5815,OG0006270,Dm_00011070-RA,NA,NA,NA,NA,NA
5816,OG0006270,Dm_00018852-RA,NA,NA,NA,NA,NA
5818,OG0006271,Dm_00014009-RA,NA,NA,NA,NA,NA
5821,OG0006299,Dm_00019136-RA,NA,NA,NA,NA,NA
5826,OG0006305,Dm_00020383-RA,NA,NA,NA,NA,NA
5827,OG0006312,Dm_00002584-RA,NA,NA,NA,NA,NA
5828,OG0006312,Dm_00014474-RA,NA,NA,NA,NA,NA
5831,OG0006340,Dm_00002790-RA,NA,NA,NA,NA,NA
5833,OG0006372,Dm_00016760-RA,NA,NA,NA,NA,NA
5834,OG0006372,Dm_00016761-RA,NA,NA,NA,NA,NA
5835,OG0006374,Dm_00004881-RA,NA,NA,NA,NA,NA
5837,OG0006375,Dm_00017192-RA,NA,NA,NA,NA,NA
5844,OG0006396,Dm_00005322-RA,NA,NA,NA,NA,NA
5846,OG0006397,Dm_00007094-RA,NA,NA,NA,NA,NA
5849,OG0006415,Dm_00008115-RA,NA,NA,NA,NA,NA
5850,OG0006415,Dm_00008116-RA,NA,NA,NA,NA,NA
5851,OG0006419,Dm_00001367-RA,NA,NA,NA,NA,NA
5854,OG0006435,Dm_00004990-RA,NA,NA,NA,NA,NA
5858,OG0006455,Dm_00003448-RA,NA,NA,NA,NA,NA
5859,OG0006455,Dm_00006587-RA,NA,NA,NA,NA,NA
5860,OG0006455,Dm_00016943-RA,NA,NA,NA,NA,NA
5863,OG0006469,Dm_00003063-RA,NA,NA,NA,NA,NA
5867,OG0006476,Dm_00020667-RA,NA,NA,NA,NA,NA
5868,OG0006496,Dm_00008908-RA,NA,NA,NA,NA,NA
5870,OG0006502,Dm_00011611-RA,NA,NA,NA,NA,NA
5871,OG0006502,Dm_00014209-RA,NA,NA,NA,NA,NA
5873,OG0006516,Dm_00003798-RA,NA,NA,NA,NA,NA
5877,OG0006534,Dm_00013297-RA,NA,NA,NA,NA,NA
5880,OG0006561,Dm_00020824-RA,NA,NA,NA,NA,NA
5881,OG0006571,Dm_00012204-RA,NA,NA,NA,NA,NA
5882,OG0006571,Dm_00012223-RA,NA,NA,NA,NA,NA
5883,OG0006575,Dm_00004545-RA,NA,NA,NA,NA,NA
5887,OG0006589,Dm_00002140-RA,NA,NA,NA,NA,NA
5888,OG0006589,Dm_00015323-RA,NA,NA,NA,NA,NA
5889,OG0006596,Dm_00018538-RA,NA,NA,NA,NA,NA
5890,OG0006597,Dm_00005265-RA,NA,NA,NA,NA,NA
5891,OG0006597,Dm_00018334-RA,NA,NA,NA,NA,NA
5892,OG0006597,Dm_00020088-RA,NA,NA,NA,NA,NA
5893,OG0006610,Dm_00012959-RA,NA,NA,NA,NA,NA
5896,OG0006615,Dm_00005176-RA,NA,NA,NA,NA,NA
5897,OG0006626,Dm_00000463-RA,NA,NA,NA,NA,NA
5902,OG0006687,Dm_00010603-RA,NA,NA,NA,NA,NA
5906,OG0006697,Dm_00004475-RA,NA,NA,NA,NA,NA
5907,OG0006697,Dm_00004906-RA,NA,NA,NA,NA,NA
5910,OG0006709,Dm_00005253-RA,NA,NA,NA,NA,NA
5911,OG0006709,Dm_00020979-RA,NA,NA,NA,NA,NA
5912,OG0006716,Dm_00013354-RA,NA,NA,NA,NA,NA
5913,OG0006716,Dm_00018586-RA,NA,NA,NA,NA,NA
5918,OG0006730,Dm_00009601-RA,NA,NA,NA,NA,NA
5919,OG0006730,Dm_00009602-RA,NA,NA,NA,NA,NA
5922,OG0006740,Dm_00011035-RA,NA,NA,NA,NA,NA
5923,OG0006740,Dm_00019204-RA,NA,NA,NA,NA,NA
5927,OG0006759,Dm_00010131-RA,NA,NA,NA,NA,NA
5928,OG0006759,Dm_00010132-RA,NA,NA,NA,NA,NA
5929,OG0006769,Dm_00001588-RA,NA,NA,NA,NA,NA
5931,OG0006769,Dm_00002824-RA,NA,NA,NA,NA,NA
5932,OG0006777,Dm_00000219-RA,NA,NA,NA,NA,NA
5933,OG0006777,Dm_00007526-RA,NA,NA,NA,NA,NA
5936,OG0006782,Dm_00015096-RA,NA,NA,NA,NA,NA
5939,OG0006788,Dm_00004540-RA,NA,NA,NA,NA,NA
5940,OG0006788,Dm_00008026-RA,NA,NA,NA,NA,NA
5941,OG0006788,Dm_00010937-RA,NA,NA,NA,NA,NA
5942,OG0006788,Dm_00014644-RA,NA,NA,NA,NA,NA
5943,OG0006802,Dm_00008619-RA,NA,NA,NA,NA,NA
5944,OG0006802,Dm_00010836-RA,NA,NA,NA,NA,NA
5945,OG0006802,Dm_00012522-RA,NA,NA,NA,NA,NA
5946,OG0006802,Dm_00014311-RA,NA,NA,NA,NA,NA
5947,OG0006802,Dm_00014475-RA,NA,NA,NA,NA,NA
5948,OG0006802,Dm_00018118-RA,NA,NA,NA,NA,NA
5949,OG0006802,Dm_00018583-RA,NA,NA,NA,NA,NA
5950,OG0006802,Dm_00018849-RA,NA,NA,NA,NA,NA
5951,OG0006802,Dm_00020090-RA,NA,NA,NA,NA,NA
5952,OG0006802,Dm_00020437-RA,NA,NA,NA,NA,NA
5953,OG0006802,Dm_00020442-RA,NA,NA,NA,NA,NA
5955,OG0006802,Dm_00020935-RA,NA,NA,NA,NA,NA
5956,OG0006803,Dm_00009336-RA,NA,NA,NA,NA,NA
5958,OG0006844,Dm_00014445-RA,NA,NA,NA,NA,NA
5960,OG0006848,Dm_00004983-RA,NA,NA,NA,NA,NA
5962,OG0006848,Dm_00015661-RA,NA,NA,NA,NA,NA
5964,OG0006901,Dm_00002980-RA,NA,NA,NA,NA,NA
5965,OG0006901,Dm_00002981-RA,NA,NA,NA,NA,NA
5968,OG0006926,Dm_00014836-RA,NA,NA,NA,NA,NA
5972,OG0006944,Dm_00008467-RA,NA,NA,NA,NA,NA
5973,OG0006944,Dm_00008469-RA,NA,NA,NA,NA,NA
5981,OG0006988,Dm_00012767-RA,NA,NA,NA,NA,NA
5982,OG0006992,Dm_00004947-RA,NA,NA,NA,NA,NA
5983,OG0006992,Dm_00008548-RA,NA,NA,NA,NA,NA
5985,OG0007011,Dm_00000872-RA,NA,NA,NA,NA,NA
5986,OG0007011,Dm_00001882-RA,NA,NA,NA,NA,NA
5987,OG0007011,Dm_00010053-RA,NA,NA,NA,NA,NA
5991,OG0007034,Dm_00009311-RA,NA,NA,NA,NA,NA
5995,OG0007053,Dm_00002733-RA,NA,NA,NA,NA,NA
5996,OG0007053,Dm_00002739-RA,NA,NA,NA,NA,NA
5997,OG0007053,Dm_00005473-RA,NA,NA,NA,NA,NA
6000,OG0007072,Dm_00012060-RA,NA,NA,NA,NA,NA
6001,OG0007072,Dm_00013948-RA,NA,NA,NA,NA,NA
6002,OG0007072,Dm_00014359-RA,NA,NA,NA,NA,NA
6006,OG0007164,Dm_00018204-RA,NA,NA,NA,NA,NA
6010,OG0007179,Dm_00015109-RA,NA,NA,NA,NA,NA
6012,OG0007179,Dm_00015233-RA,NA,NA,NA,NA,NA
6014,OG0007180,Dm_00020340-RA,NA,NA,NA,NA,NA
6018,OG0007223,Dm_00009837-RA,NA,NA,NA,NA,NA
6021,OG0007243,Dm_00016340-RA,NA,NA,NA,NA,NA
6022,OG0007252,Dm_00008110-RA,NA,NA,NA,NA,NA
6025,OG0007256,Dm_00020514-RA,NA,NA,NA,NA,NA
6027,OG0007269,Dm_00013185-RA,NA,NA,NA,NA,NA
6028,OG0007269,Dm_00016801-RA,NA,NA,NA,NA,NA
6032,OG0007328,Dm_00003649-RA,NA,NA,NA,NA,NA
6033,OG0007328,Dm_00016999-RA,NA,NA,NA,NA,NA
6035,OG0007329,Dm_00013282-RA,NA,NA,NA,NA,NA
6037,OG0007343,Dm_00006946-RA,NA,NA,NA,NA,NA
6038,OG0007343,Dm_00006948-RA,NA,NA,NA,NA,NA
6039,OG0007355,Dm_00003340-RA,NA,NA,NA,NA,NA
6040,OG0007355,Dm_00005295-RA,NA,NA,NA,NA,NA
6043,OG0007355,Dm_00007162-RA,NA,NA,NA,NA,NA
6044,OG0007355,Dm_00008301-RA,NA,NA,NA,NA,NA
6046,OG0007355,Dm_00011019-RA,NA,NA,NA,NA,NA
6047,OG0007355,Dm_00013330-RA,NA,NA,NA,NA,NA
6048,OG0007355,Dm_00013732-RA,NA,NA,NA,NA,NA
6049,OG0007355,Dm_00014636-RA,NA,NA,NA,NA,NA
6050,OG0007355,Dm_00015102-RA,NA,NA,NA,NA,NA
6051,OG0007355,Dm_00016111-RA,NA,NA,NA,NA,NA
6052,OG0007355,Dm_00016195-RA,NA,NA,NA,NA,NA
6053,OG0007355,Dm_00016711-RA,NA,NA,NA,NA,NA
6054,OG0007355,Dm_00017091-RA,NA,NA,NA,NA,NA
6055,OG0007355,Dm_00017337-RA,NA,NA,NA,NA,NA
6056,OG0007355,Dm_00017700-RA,NA,NA,NA,NA,NA
6057,OG0007355,Dm_00018191-RA,NA,NA,NA,NA,NA
6058,OG0007355,Dm_00018906-RA,NA,NA,NA,NA,NA
6059,OG0007355,Dm_00018978-RA,NA,NA,NA,NA,NA
6060,OG0007355,Dm_00020887-RA,NA,NA,NA,NA,NA
6065,OG0007436,Dm_00005403-RA,NA,NA,NA,NA,NA
6066,OG0007436,Dm_00012854-RA,NA,NA,NA,NA,NA
6072,OG0007452,Dm_00017216-RA,NA,NA,NA,NA,NA
6073,OG0007466,Dm_00005890-RA,NA,NA,NA,NA,NA
6075,OG0007485,Dm_00012377-RA,NA,NA,NA,NA,NA
6076,OG0007485,Dm_00018919-RA,NA,NA,NA,NA,NA
6077,OG0007500,Dm_00000982-RA,NA,NA,NA,NA,NA
6078,OG0007500,Dm_00004313-RA,NA,NA,NA,NA,NA
6080,OG0007512,Dm_00002368-RA,NA,NA,NA,NA,NA
6081,OG0007529,Dm_00010012-RA,NA,NA,NA,NA,NA
6082,OG0007541,Dm_00008024-RA,NA,NA,NA,NA,NA
6083,OG0007541,Dm_00014737-RA,NA,NA,NA,NA,NA
6084,OG0007549,Dm_00005468-RA,NA,NA,NA,NA,NA
6085,OG0007549,Dm_00015053-RA,NA,NA,NA,NA,NA
6087,OG0007563,Dm_00008118-RA,NA,NA,NA,NA,NA
6090,OG0007597,Dm_00004748-RA,NA,NA,NA,NA,NA
6091,OG0007626,Dm_00007909-RA,NA,NA,NA,NA,NA
6096,OG0007645,Dm_00015090-RA,NA,NA,NA,NA,NA
6099,OG0007677,Dm_00020314-RA,NA,NA,NA,NA,NA
6101,OG0007690,Dm_00016730-RA,NA,NA,NA,NA,NA
6109,OG0007760,Dm_00016251-RA,NA,NA,NA,NA,NA
6110,OG0007778,Dm_00007484-RA,NA,NA,NA,NA,NA
6112,OG0007790,Dm_00001632-RA,NA,NA,NA,NA,NA
6113,OG0007790,Dm_00013816-RA,NA,NA,NA,NA,NA
6120,OG0007831,Dm_00010695-RA,NA,NA,NA,NA,NA
6121,OG0007831,Dm_00017190-RA,NA,NA,NA,NA,NA
6130,OG0007884,Dm_00005242-RA,NA,NA,NA,NA,NA
6136,OG0007911,Dm_00019532-RA,NA,NA,NA,NA,NA
6138,OG0007935,Dm_00000180-RA,NA,NA,NA,NA,NA
6139,OG0007935,Dm_00000181-RA,NA,NA,NA,NA,NA
6141,OG0007935,Dm_00000427-RA,NA,NA,NA,NA,NA
6142,OG0007937,Dm_00010480-RA,NA,NA,NA,NA,NA
6143,OG0007937,Dm_00013473-RA,NA,NA,NA,NA,NA
6144,OG0007937,Dm_00015030-RA,NA,NA,NA,NA,NA
6145,OG0007939,Dm_00003000-RA,NA,NA,NA,NA,NA
6146,OG0007939,Dm_00016569-RA,NA,NA,NA,NA,NA
6147,OG0007948,Dm_00003227-RA,NA,NA,NA,NA,NA
6148,OG0007948,Dm_00006786-RA,NA,NA,NA,NA,NA
6149,OG0007948,Dm_00014744-RA,NA,NA,NA,NA,NA
6152,OG0007948,Dm_00018883-RA,NA,NA,NA,NA,NA
6154,OG0007948,Dm_00019146-RA,NA,NA,NA,NA,NA
6156,OG0007948,Dm_00019989-RA,NA,NA,NA,NA,NA
6157,OG0007948,Dm_00020685-RA,NA,NA,NA,NA,NA
6158,OG0007948,Dm_00021122-RA,NA,NA,NA,NA,NA
6159,OG0007952,Dm_00005545-RA,NA,NA,NA,NA,NA
6160,OG0007952,Dm_00005546-RA,NA,NA,NA,NA,NA
6161,OG0007952,Dm_00008726-RA,NA,NA,NA,NA,NA
6162,OG0007952,Dm_00008733-RA,NA,NA,NA,NA,NA
6163,OG0007952,Dm_00009383-RA,NA,NA,NA,NA,NA
6164,OG0007952,Dm_00010165-RA,NA,NA,NA,NA,NA
6165,OG0007952,Dm_00010619-RA,NA,NA,NA,NA,NA
6166,OG0007952,Dm_00010941-RA,NA,NA,NA,NA,NA
6167,OG0007952,Dm_00010942-RA,NA,NA,NA,NA,NA
6168,OG0007952,Dm_00010956-RA,NA,NA,NA,NA,NA
6169,OG0007952,Dm_00013482-RA,NA,NA,NA,NA,NA
6172,OG0007952,Dm_00017249-RA,NA,NA,NA,NA,NA
6173,OG0007952,Dm_00017280-RA,NA,NA,NA,NA,NA
6174,OG0007952,Dm_00019233-RA,NA,NA,NA,NA,NA
6175,OG0007952,Dm_00019234-RA,NA,NA,NA,NA,NA
6176,OG0007952,Dm_00019391-RA,NA,NA,NA,NA,NA
6177,OG0007952,Dm_00019622-RA,NA,NA,NA,NA,NA
6178,OG0007952,Dm_00020416-RA,NA,NA,NA,NA,NA
6179,OG0007952,Dm_00021032-RA,NA,NA,NA,NA,NA
6180,OG0007953,Dm_00017266-RA,NA,NA,NA,NA,NA
6181,OG0007981,Dm_00001971-RA,NA,NA,NA,NA,NA
6189,OG0008053,Dm_00011259-RA,NA,NA,NA,NA,NA
6190,OG0008053,Dm_00012441-RA,NA,NA,NA,NA,NA
6191,OG0008053,Dm_00020101-RA,NA,NA,NA,NA,NA
6192,OG0008054,Dm_00013500-RA,NA,NA,NA,NA,NA
6193,OG0008054,Dm_00013501-RA,NA,NA,NA,NA,NA
6194,OG0008076,Dm_00005111-RA,NA,NA,NA,NA,NA
6198,OG0008094,Dm_00015430-RA,NA,NA,NA,NA,NA
6202,OG0008106,Dm_00013431-RA,NA,NA,NA,NA,NA
6203,OG0008108,Dm_00008217-RA,NA,NA,NA,NA,NA
6207,OG0008123,Dm_00018727-RA,NA,NA,NA,NA,NA
6208,OG0008123,Dm_00020843-RA,NA,NA,NA,NA,NA
6209,OG0008144,Dm_00005793-RA,NA,NA,NA,NA,NA
6210,OG0008144,Dm_00013294-RA,NA,NA,NA,NA,NA
6211,OG0008152,Dm_00005310-RA,NA,NA,NA,NA,NA
6212,OG0008157,Dm_00001459-RA,NA,NA,NA,NA,NA
6213,OG0008157,Dm_00008513-RA,NA,NA,NA,NA,NA
6214,OG0008158,Dm_00005467-RA,NA,NA,NA,NA,NA
6216,OG0008186,Dm_00011637-RA,NA,NA,NA,NA,NA
6218,OG0008187,Dm_00018670-RA,NA,NA,NA,NA,NA
6219,OG0008193,Dm_00004203-RA,NA,NA,NA,NA,NA
6220,OG0008193,Dm_00009278-RA,NA,NA,NA,NA,NA
6226,OG0008208,Dm_00011453-RA,NA,NA,NA,NA,NA
6227,OG0008217,Dm_00011503-RA,NA,NA,NA,NA,NA
6233,OG0008236,Dm_00001049-RA,NA,NA,NA,NA,NA
6235,OG0008249,Dm_00004931-RA,NA,NA,NA,NA,NA
6238,OG0008260,Dm_00002254-RA,NA,NA,NA,NA,NA
6239,OG0008260,Dm_00011534-RA,NA,NA,NA,NA,NA
6240,OG0008264,Dm_00006274-RA,NA,NA,NA,NA,NA
6241,OG0008276,Dm_00007107-RA,NA,NA,NA,NA,NA
6244,OG0008281,Dm_00017205-RA,NA,NA,NA,NA,NA
6246,OG0008287,Dm_00003551-RA,NA,NA,NA,NA,NA
6250,OG0008320,Dm_00000628-RA,NA,NA,NA,NA,NA
6251,OG0008320,Dm_00014954-RA,NA,NA,NA,NA,NA
6252,OG0008324,Dm_00000471-RA,NA,NA,NA,NA,NA
6253,OG0008324,Dm_00010672-RA,NA,NA,NA,NA,NA
6256,OG0008373,Dm_00005837-RA,NA,NA,NA,NA,NA
6258,OG0008376,Dm_00001443-RA,NA,NA,NA,NA,NA
6259,OG0008409,Dm_00008887-RA,NA,NA,NA,NA,NA
6262,OG0008412,Dm_00014794-RA,NA,NA,NA,NA,NA
6263,OG0008417,Dm_00005623-RA,NA,NA,NA,NA,NA
6264,OG0008417,Dm_00015139-RA,NA,NA,NA,NA,NA
6265,OG0008422,Dm_00000602-RA,NA,NA,NA,NA,NA
6266,OG0008422,Dm_00013068-RA,NA,NA,NA,NA,NA
6267,OG0008426,Dm_00002427-RA,NA,NA,NA,NA,NA
6269,OG0008443,Dm_00015240-RA,NA,NA,NA,NA,NA
6270,OG0008443,Dm_00015241-RA,NA,NA,NA,NA,NA
6271,OG0008449,Dm_00009062-RA,NA,NA,NA,NA,NA
6272,OG0008449,Dm_00016123-RA,NA,NA,NA,NA,NA
6275,OG0008459,Dm_00003987-RA,NA,NA,NA,NA,NA
6276,OG0008466,Dm_00009318-RA,NA,NA,NA,NA,NA
6277,OG0008466,Dm_00009466-RA,NA,NA,NA,NA,NA
6278,OG0008466,Dm_00020051-RA,NA,NA,NA,NA,NA
6279,OG0008487,Dm_00012957-RA,NA,NA,NA,NA,NA
6281,OG0008491,Dm_00000372-RA,NA,NA,NA,NA,NA
6283,OG0008515,Dm_00008833-RA,NA,NA,NA,NA,NA
6284,OG0008515,Dm_00012197-RA,NA,NA,NA,NA,NA
6285,OG0008515,Dm_00012198-RA,NA,NA,NA,NA,NA
6288,OG0008539,Dm_00003342-RA,NA,NA,NA,NA,NA
6289,OG0008539,Dm_00006191-RA,NA,NA,NA,NA,NA
6290,OG0008539,Dm_00007225-RA,NA,NA,NA,NA,NA
6291,OG0008539,Dm_00008333-RA,NA,NA,NA,NA,NA
6293,OG0008539,Dm_00014630-RA,NA,NA,NA,NA,NA
6294,OG0008547,Dm_00010710-RA,NA,NA,NA,NA,NA
6296,OG0008549,Dm_00017629-RA,NA,NA,NA,NA,NA
6298,OG0008607,Dm_00001808-RA,NA,NA,NA,NA,NA
6300,OG0008608,Dm_00003701-RA,NA,NA,NA,NA,NA
6304,OG0008620,Dm_00014030-RA,NA,NA,NA,NA,NA
6309,OG0008662,Dm_00007311-RA,NA,NA,NA,NA,NA
6312,OG0008686,Dm_00014060-RA,NA,NA,NA,NA,NA
6316,OG0008692,Dm_00014028-RA,NA,NA,NA,NA,NA
6317,OG0008695,Dm_00011236-RA,NA,NA,NA,NA,NA
6319,OG0008695,Dm_00013802-RA,NA,NA,NA,NA,NA
6322,OG0008705,Dm_00012206-RA,NA,NA,NA,NA,NA
6324,OG0008723,Dm_00001072-RA,NA,NA,NA,NA,NA
6325,OG0008755,Dm_00002483-RA,NA,NA,NA,NA,NA
6326,OG0008755,Dm_00005024-RA,NA,NA,NA,NA,NA
6327,OG0008755,Dm_00011224-RA,NA,NA,NA,NA,NA
6328,OG0008755,Dm_00012661-RA,NA,NA,NA,NA,NA
6330,OG0008755,Dm_00013819-RA,NA,NA,NA,NA,NA
6333,OG0008755,Dm_00017460-RA,NA,NA,NA,NA,NA
6337,OG0008772,Dm_00016063-RA,NA,NA,NA,NA,NA
6339,OG0008782,Dm_00013457-RA,NA,NA,NA,NA,NA
6343,OG0008811,Dm_00016815-RA,NA,NA,NA,NA,NA
6344,OG0008811,Dm_00016816-RA,NA,NA,NA,NA,NA
6345,OG0008815,Dm_00003513-RA,NA,NA,NA,NA,NA
6347,OG0008825,Dm_00007178-RA,NA,NA,NA,NA,NA
6349,OG0008826,Dm_00013811-RA,NA,NA,NA,NA,NA
6352,OG0008827,Dm_00009943-RA,NA,NA,NA,NA,NA
6355,OG0008855,Dm_00008042-RA,NA,NA,NA,NA,NA
6356,OG0008855,Dm_00018822-RA,NA,NA,NA,NA,NA
6360,OG0008867,Dm_00000096-RA,NA,NA,NA,NA,NA
6362,OG0008872,Dm_00017339-RA,NA,NA,NA,NA,NA
6364,OG0008872,Dm_00020103-RA,NA,NA,NA,NA,NA
6366,OG0008888,Dm_00021125-RA,NA,NA,NA,NA,NA
6367,OG0008915,Dm_00005696-RA,NA,NA,NA,NA,NA
6369,OG0008935,Dm_00004629-RA,NA,NA,NA,NA,NA
6372,OG0008935,Dm_00004634-RA,NA,NA,NA,NA,NA
6373,OG0008935,Dm_00004636-RA,NA,NA,NA,NA,NA
6376,OG0008938,Dm_00003596-RA,NA,NA,NA,NA,NA
6380,OG0008959,Dm_00000331-RA,NA,NA,NA,NA,NA
6381,OG0008959,Dm_00015285-RA,NA,NA,NA,NA,NA
6384,OG0008975,Dm_00015103-RA,NA,NA,NA,NA,NA
6388,OG0008991,Dm_00004168-RA,NA,NA,NA,NA,NA
6391,OG0009004,Dm_00016497-RA,NA,NA,NA,NA,NA
6394,OG0009060,Dm_00004684-RA,NA,NA,NA,NA,NA
6396,OG0009064,Dm_00006982-RA,NA,NA,NA,NA,NA
6403,OG0009103,Dm_00002882-RA,NA,NA,NA,NA,NA
6405,OG0009150,Dm_00005821-RA,NA,NA,NA,NA,NA
6407,OG0009171,Dm_00008486-RA,NA,NA,NA,NA,NA
6409,OG0009191,Dm_00011956-RA,NA,NA,NA,NA,NA
6410,OG0009193,Dm_00009634-RA,NA,NA,NA,NA,NA
6412,OG0009215,Dm_00016484-RA,NA,NA,NA,NA,NA
6413,OG0009215,Dm_00017433-RA,NA,NA,NA,NA,NA
6414,OG0009215,Dm_00018164-RA,NA,NA,NA,NA,NA
6415,OG0009215,Dm_00018232-RA,NA,NA,NA,NA,NA
6416,OG0009215,Dm_00018696-RA,NA,NA,NA,NA,NA
6417,OG0009215,Dm_00019910-RA,NA,NA,NA,NA,NA
6420,OG0009216,Dm_00020738-RA,NA,NA,NA,NA,NA
6421,OG0009217,Dm_00014525-RA,NA,NA,NA,NA,NA
6423,OG0009291,Dm_00005271-RA,NA,NA,NA,NA,NA
6424,OG0009291,Dm_00006663-RA,NA,NA,NA,NA,NA
6432,OG0009341,Dm_00008538-RA,NA,NA,NA,NA,NA
6433,OG0009341,Dm_00012317-RA,NA,NA,NA,NA,NA
6435,OG0009346,Dm_00002611-RA,NA,NA,NA,NA,NA
6436,OG0009347,Dm_00014864-RA,NA,NA,NA,NA,NA
6437,OG0009347,Dm_00014865-RA,NA,NA,NA,NA,NA
6441,OG0009376,Dm_00011576-RA,NA,NA,NA,NA,NA
6442,OG0009390,Dm_00008927-RA,NA,NA,NA,NA,NA
6443,OG0009390,Dm_00017514-RA,NA,NA,NA,NA,NA
6444,OG0009392,Dm_00013383-RA,NA,NA,NA,NA,NA
6445,OG0009403,Dm_00009553-RA,NA,NA,NA,NA,NA
6446,OG0009411,Dm_00000164-RA,NA,NA,NA,NA,NA
6450,OG0009419,Dm_00007289-RA,NA,NA,NA,NA,NA
6451,OG0009419,Dm_00008175-RA,NA,NA,NA,NA,NA
6452,OG0009419,Dm_00010202-RA,NA,NA,NA,NA,NA
6456,OG0009424,Dm_00021025-RA,NA,NA,NA,NA,NA
6457,OG0009435,Dm_00002240-RA,NA,NA,NA,NA,NA
6459,OG0009446,Dm_00005707-RA,NA,NA,NA,NA,NA
6462,OG0009460,Dm_00001939-RA,NA,NA,NA,NA,NA
6469,OG0009519,Dm_00000266-RA,NA,NA,NA,NA,NA
6474,OG0009574,Dm_00008491-RA,NA,NA,NA,NA,NA
6475,OG0009578,Dm_00010407-RA,NA,NA,NA,NA,NA
6478,OG0009582,Dm_00009014-RA,NA,NA,NA,NA,NA
6479,OG0009582,Dm_00020434-RA,NA,NA,NA,NA,NA
6485,OG0009734,Dm_00001433-RA,NA,NA,NA,NA,NA
6487,OG0009749,Dm_00008929-RA,NA,NA,NA,NA,NA
6490,OG0009760,Dm_00010794-RA,NA,NA,NA,NA,NA
6491,OG0009785,Dm_00003243-RA,NA,NA,NA,NA,NA
6493,OG0009809,Dm_00000387-RA,NA,NA,NA,NA,NA
6502,OG0009838,Dm_00017128-RA,NA,NA,NA,NA,NA
6510,OG0009852,Dm_00007621-RA,NA,NA,NA,NA,NA
6513,OG0009891,Dm_00004456-RA,NA,NA,NA,NA,NA
6514,OG0009891,Dm_00004457-RA,NA,NA,NA,NA,NA
6515,OG0009891,Dm_00004458-RA,NA,NA,NA,NA,NA
6516,OG0009891,Dm_00017656-RA,NA,NA,NA,NA,NA
6517,OG0009891,Dm_00017657-RA,NA,NA,NA,NA,NA
6519,OG0009897,Dm_00011615-RA,NA,NA,NA,NA,NA
6520,OG0009898,Dm_00000200-RA,NA,NA,NA,NA,NA
6522,OG0009900,Dm_00011644-RA,NA,NA,NA,NA,NA
6523,OG0009909,Dm_00002022-RA,NA,NA,NA,NA,NA
6526,OG0009920,Dm_00001412-RA,NA,NA,NA,NA,NA
6527,OG0009920,Dm_00004557-RA,NA,NA,NA,NA,NA
6528,OG0009920,Dm_00004612-RA,NA,NA,NA,NA,NA
6529,OG0009920,Dm_00004613-RA,NA,NA,NA,NA,NA
6530,OG0009920,Dm_00007171-RA,NA,NA,NA,NA,NA
6531,OG0009920,Dm_00009497-RA,NA,NA,NA,NA,NA
6532,OG0009920,Dm_00009505-RA,NA,NA,NA,NA,NA
6533,OG0009920,Dm_00010350-RA,NA,NA,NA,NA,NA
6534,OG0009920,Dm_00010353-RA,NA,NA,NA,NA,NA
6535,OG0009920,Dm_00010354-RA,NA,NA,NA,NA,NA
6536,OG0009920,Dm_00018447-RA,NA,NA,NA,NA,NA
6537,OG0009920,Dm_00018851-RA,NA,NA,NA,NA,NA
6538,OG0009920,Dm_00019211-RA,NA,NA,NA,NA,NA
6539,OG0009921,Dm_00009766-RA,NA,NA,NA,NA,NA
6540,OG0009922,Dm_00007217-RA,NA,NA,NA,NA,NA
6541,OG0009927,Dm_00000246-RA,NA,NA,NA,NA,NA
6542,OG0009927,Dm_00007703-RA,NA,NA,NA,NA,NA
6544,OG0009927,Dm_00011134-RA,NA,NA,NA,NA,NA
