"","GO.ID","Term","Annotated","Significant","Expected","raw.p.value"
"4910","GO:0090480","purine nucleotide-sugar transmembrane transport",2,0,0.17,"1.00000"
"4911","GO:0090503","RNA phosphodiester bond hydrolysis, exonucleolytic",7,0,0.59,"1.00000"
"4912","GO:0090506","axillary shoot meristem initiation",3,0,0.25,"1.00000"
"4913","GO:0090522","vesicle tethering involved in exocytosis",3,0,0.25,"1.00000"
"4914","GO:0090529","cell septum assembly",1,0,0.08,"1.00000"
"4915","GO:0090547","response to low humidity",2,0,0.17,"1.00000"
"4916","GO:0090548","response to nitrate starvation",3,0,0.25,"1.00000"
"4917","GO:0090549","response to carbon starvation",2,0,0.17,"1.00000"
"4918","GO:0090559","regulation of membrane permeability",1,0,0.08,"1.00000"
"4919","GO:0090603","sieve element differentiation",3,0,0.25,"1.00000"
"4920","GO:0090615","mitochondrial mRNA processing",11,0,0.93,"1.00000"
"4921","GO:0090617","mitochondrial mRNA 5'-end processing",4,0,0.34,"1.00000"
"4922","GO:0090625","siRNA-mediated gene silencing by mRNA destabilization",2,0,0.17,"1.00000"
"4923","GO:0090628","plant epidermal cell fate specification",3,0,0.25,"1.00000"
"4924","GO:0090646","mitochondrial tRNA processing",1,0,0.08,"1.00000"
"4925","GO:0090656","t-circle formation",2,0,0.17,"1.00000"
"4926","GO:0090657","telomeric loop disassembly",1,0,0.08,"1.00000"
"4927","GO:0090677","reversible differentiation",1,0,0.08,"1.00000"
"4928","GO:0090691","formation of plant organ boundary",10,0,0.85,"1.00000"
"4929","GO:0090700","maintenance of plant organ identity",6,0,0.51,"1.00000"
"4930","GO:0090701","specification of plant organ identity",7,0,0.59,"1.00000"
"4931","GO:0090707","establishment of plant organ orientation",1,0,0.08,"1.00000"
"4932","GO:0090709","regulation of timing of plant organ formation",1,0,0.08,"1.00000"
"4933","GO:0090735","DNA repair complex assembly",3,0,0.25,"1.00000"
"4934","GO:0090737","telomere maintenance via telomere trimming",2,0,0.17,"1.00000"
"4935","GO:0097009","energy homeostasis",1,0,0.08,"1.00000"
"4936","GO:0097036","regulation of plasma membrane sterol distribution",1,0,0.08,"1.00000"
"4937","GO:0097054","L-glutamate biosynthetic process",2,0,0.17,"1.00000"
"4938","GO:0097056","selenocysteinyl-tRNA(Sec) biosynthetic process",2,0,0.17,"1.00000"
"4939","GO:0097064","ncRNA export from nucleus",4,0,0.34,"1.00000"
"4940","GO:0097167","circadian regulation of translation",1,0,0.08,"1.00000"
"4941","GO:0097190","apoptotic signaling pathway",3,0,0.25,"1.00000"
"4942","GO:0097193","intrinsic apoptotic signaling pathway",2,0,0.17,"1.00000"
"4943","GO:0097198","histone H3-K36 trimethylation",1,0,0.08,"1.00000"
"4944","GO:0097240","chromosome attachment to the nuclear envelope",1,0,0.08,"1.00000"
"4945","GO:0097250","mitochondrial respirasome assembly",1,0,0.08,"1.00000"
"4946","GO:0097264","self proteolysis",1,0,0.08,"1.00000"
"4947","GO:0097298","regulation of nucleus size",4,0,0.34,"1.00000"
"4948","GO:0097320","plasma membrane tubulation",1,0,0.08,"1.00000"
"4949","GO:0097339","glycolate transmembrane transport",1,0,0.08,"1.00000"
"4950","GO:0097345","mitochondrial outer membrane permeabilization",1,0,0.08,"1.00000"
"4951","GO:0097352","autophagosome maturation",2,0,0.17,"1.00000"
"4952","GO:0097353","centrolateral pattern formation",1,0,0.08,"1.00000"
"4953","GO:0097354","prenylation",9,0,0.76,"1.00000"
"4954","GO:0097359","UDP-glucosylation",1,0,0.08,"1.00000"
"4955","GO:0097438","exit from dormancy",3,0,0.25,"1.00000"
"4956","GO:0097439","acquisition of desiccation tolerance",1,0,0.08,"1.00000"
"4957","GO:0097466","ubiquitin-dependent glycoprotein ERAD pathway",1,0,0.08,"1.00000"
"4958","GO:0097510","base-excision repair, AP site formation via deaminated base removal",1,0,0.08,"1.00000"
"4959","GO:0097623","potassium ion export across plasma membrane",2,0,0.17,"1.00000"
"4960","GO:0097753","membrane bending",2,0,0.17,"1.00000"
"4961","GO:0098532","histone H3-K27 trimethylation",11,0,0.93,"1.00000"
"4962","GO:0098534","centriole assembly",1,0,0.08,"1.00000"
"4963","GO:0098586","cellular response to virus",1,0,0.08,"1.00000"
"4964","GO:0098629","trans-Golgi network membrane organization",1,0,0.08,"1.00000"
"4965","GO:0098653","centromere clustering",2,0,0.17,"1.00000"
"4966","GO:0098717","pantothenate import across plasma membrane",1,0,0.08,"1.00000"
"4967","GO:0098725","symmetric cell division",1,0,0.08,"1.00000"
"4968","GO:0098734","macromolecule depalmitoylation",1,0,0.08,"1.00000"
"4969","GO:0098762","meiotic cell cycle phase",1,0,0.08,"1.00000"
"4970","GO:0098763","mitotic cell cycle phase",2,0,0.17,"1.00000"
"4971","GO:0098764","meiosis I cell cycle phase",1,0,0.08,"1.00000"
"4972","GO:0098765","meiosis II cell cycle phase",1,0,0.08,"1.00000"
"4973","GO:0098781","ncRNA transcription",11,0,0.93,"1.00000"
"4974","GO:0098787","mRNA cleavage involved in mRNA processing",4,0,0.34,"1.00000"
"4975","GO:0098789","pre-mRNA cleavage required for polyadenylation",4,0,0.34,"1.00000"
"4976","GO:0098838","folate transmembrane transport",1,0,0.08,"1.00000"
"4977","GO:0098916","anterograde trans-synaptic signaling",1,0,0.08,"1.00000"
"4978","GO:0098927","vesicle-mediated transport between endosomal compartments",2,0,0.17,"1.00000"
"4979","GO:0099003","vesicle-mediated transport in synapse",1,0,0.08,"1.00000"
"4980","GO:0099022","vesicle tethering",4,0,0.34,"1.00000"
"4981","GO:0099111","microtubule-based transport",1,0,0.08,"1.00000"
"4982","GO:0099116","tRNA 5'-end processing",4,0,0.34,"1.00000"
"4983","GO:0099177","regulation of trans-synaptic signaling",1,0,0.08,"1.00000"
"4984","GO:0099504","synaptic vesicle cycle",1,0,0.08,"1.00000"
"4985","GO:0099515","actin filament-based transport",12,0,1.02,"1.00000"
"4986","GO:0099518","vesicle cytoskeletal trafficking",9,0,0.76,"1.00000"
"4987","GO:0099536","synaptic signaling",1,0,0.08,"1.00000"
"4988","GO:0099537","trans-synaptic signaling",1,0,0.08,"1.00000"
"4989","GO:0099636","cytoplasmic streaming",1,0,0.08,"1.00000"
"4990","GO:0099638","endosome to plasma membrane protein transport",1,0,0.08,"1.00000"
"4991","GO:0099643","signal release from synapse",1,0,0.08,"1.00000"
"4992","GO:0106118","regulation of sterol biosynthetic process",1,0,0.08,"1.00000"
"4993","GO:0106146","sideretin biosynthesis",1,0,0.08,"1.00000"
"4994","GO:0106167","extracellular ATP signaling",4,0,0.34,"1.00000"
"4995","GO:0106354","tRNA surveillance",6,0,0.51,"1.00000"
"4996","GO:0110051","metabolite repair",2,0,0.17,"1.00000"
"4997","GO:0110095","cellular detoxification of aldehyde",7,0,0.59,"1.00000"
"4998","GO:0110096","cellular response to aldehyde",7,0,0.59,"1.00000"
"4999","GO:0110104","mRNA alternative polyadenylation",2,0,0.17,"1.00000"
"5000","GO:0110126","phloem loading",5,0,0.42,"1.00000"
"5001","GO:0120029","proton export across plasma membrane",7,0,0.59,"1.00000"
"5002","GO:0120126","response to copper ion starvation",2,0,0.17,"1.00000"
"5003","GO:0120253","hydrocarbon catabolic process",5,0,0.42,"1.00000"
"5004","GO:0120261","regulation of heterochromatin organization",4,0,0.34,"1.00000"
"5005","GO:0120263","positive regulation of heterochromatin organization",1,0,0.08,"1.00000"
"5006","GO:0140021","mitochondrial ADP transmembrane transport",4,0,0.34,"1.00000"
"5007","GO:0140040","mitochondrial polycistronic RNA processing",1,0,0.08,"1.00000"
"5008","GO:0140042","lipid droplet formation",3,0,0.25,"1.00000"
"5009","GO:0140301","pollen-stigma interaction",1,0,0.08,"1.00000"
"5010","GO:0140426","PAMP-triggered immunity signalling pathway",3,0,0.25,"1.00000"
"5011","GO:0140547","acquisition of seed longevity",4,0,0.34,"1.00000"
"5012","GO:0140568","extraction of mislocalized protein from membrane",1,0,0.08,"1.00000"
"5013","GO:0140570","extraction of mislocalized protein from mitochondrial outer membrane",1,0,0.08,"1.00000"
"5014","GO:0140718","facultative heterochromatin formation",9,0,0.76,"1.00000"
"5015","GO:0140719","constitutive heterochromatin formation",2,0,0.17,"1.00000"
"5016","GO:0140747","regulation of ncRNA transcription",1,0,0.08,"1.00000"
"5017","GO:0140766","siRNA-mediated gene silencing",2,0,0.17,"1.00000"
"5018","GO:1900030","regulation of pectin biosynthetic process",1,0,0.08,"1.00000"
"5019","GO:1900032","regulation of trichome patterning",1,0,0.08,"1.00000"
"5020","GO:1900035","negative regulation of cellular response to heat",1,0,0.08,"1.00000"
"5021","GO:1900038","negative regulation of cellular response to hypoxia",1,0,0.08,"1.00000"
"5022","GO:1900039","positive regulation of cellular response to hypoxia",1,0,0.08,"1.00000"
"5023","GO:1900056","negative regulation of leaf senescence",9,0,0.76,"1.00000"
"5024","GO:1900058","regulation of sulfate assimilation",1,0,0.08,"1.00000"
"5025","GO:1900060","negative regulation of ceramide biosynthetic process",2,0,0.17,"1.00000"
"5026","GO:1900067","regulation of cellular response to alkaline pH",1,0,0.08,"1.00000"
"5027","GO:1900088","regulation of inositol biosynthetic process",1,0,0.08,"1.00000"
"5028","GO:1900091","regulation of raffinose biosynthetic process",1,0,0.08,"1.00000"
"5029","GO:1900109","regulation of histone H3-K9 dimethylation",6,0,0.51,"1.00000"
"5030","GO:1900110","negative regulation of histone H3-K9 dimethylation",1,0,0.08,"1.00000"
"5031","GO:1900111","positive regulation of histone H3-K9 dimethylation",4,0,0.34,"1.00000"
"5032","GO:1900151","regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",1,0,0.08,"1.00000"
"5033","GO:1900186","negative regulation of clathrin-dependent endocytosis",2,0,0.17,"1.00000"
"5034","GO:1900363","regulation of mRNA polyadenylation",5,0,0.42,"1.00000"
"5035","GO:1900364","negative regulation of mRNA polyadenylation",1,0,0.08,"1.00000"
"5036","GO:1900366","negative regulation of defense response to insect",2,0,0.17,"1.00000"
"5037","GO:1900367","positive regulation of defense response to insect",1,0,0.08,"1.00000"
"5038","GO:1900368","regulation of post-transcriptional gene silencing by RNA",9,0,0.76,"1.00000"
"5039","GO:1900369","negative regulation of post-transcriptional gene silencing by RNA",2,0,0.17,"1.00000"
"5040","GO:1900370","positive regulation of post-transcriptional gene silencing by RNA",4,0,0.34,"1.00000"
"5041","GO:1900377","negative regulation of secondary metabolite biosynthetic process",1,0,0.08,"1.00000"
"5042","GO:1900384","regulation of flavonol biosynthetic process",1,0,0.08,"1.00000"
"5043","GO:1900386","positive regulation of flavonol biosynthetic process",1,0,0.08,"1.00000"
"5044","GO:1900407","regulation of cellular response to oxidative stress",1,0,0.08,"1.00000"
"5045","GO:1900457","regulation of brassinosteroid mediated signaling pathway",7,0,0.59,"1.00000"
"5046","GO:1900458","negative regulation of brassinosteroid mediated signaling pathway",3,0,0.25,"1.00000"
"5047","GO:1900459","positive regulation of brassinosteroid mediated signaling pathway",1,0,0.08,"1.00000"
"5048","GO:1900486","positive regulation of isopentenyl diphosphate biosynthetic process, mevalonate pathway",1,0,0.08,"1.00000"
"5049","GO:1900542","regulation of purine nucleotide metabolic process",3,0,0.25,"1.00000"
"5050","GO:1900544","positive regulation of purine nucleotide metabolic process",1,0,0.08,"1.00000"
"5051","GO:1900865","chloroplast RNA modification",12,0,1.02,"1.00000"
"5052","GO:1900866","glycolate transport",1,0,0.08,"1.00000"
"5053","GO:1900871","chloroplast mRNA modification",2,0,0.17,"1.00000"
"5054","GO:1901002","positive regulation of response to salt stress",6,0,0.51,"1.00000"
"5055","GO:1901004","ubiquinone-6 metabolic process",2,0,0.17,"1.00000"
"5056","GO:1901006","ubiquinone-6 biosynthetic process",2,0,0.17,"1.00000"
"5057","GO:1901016","regulation of potassium ion transmembrane transporter activity",1,0,0.08,"1.00000"
"5058","GO:1901028","regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway",1,0,0.08,"1.00000"
"5059","GO:1901029","negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway",1,0,0.08,"1.00000"
"5060","GO:1901031","regulation of response to reactive oxygen species",3,0,0.25,"1.00000"
"5061","GO:1901038","cyanidin 3-O-glucoside metabolic process",1,0,0.08,"1.00000"
"5062","GO:1901068","guanosine-containing compound metabolic process",3,0,0.25,"1.00000"
"5063","GO:1901072","glucosamine-containing compound catabolic process",1,0,0.08,"1.00000"
"5064","GO:1901073","glucosamine-containing compound biosynthetic process",1,0,0.08,"1.00000"
"5065","GO:1901096","regulation of autophagosome maturation",1,0,0.08,"1.00000"
"5066","GO:1901140","p-coumaryl alcohol transport",1,0,0.08,"1.00000"
"5067","GO:1901160","primary amino compound metabolic process",2,0,0.17,"1.00000"
"5068","GO:1901162","primary amino compound biosynthetic process",1,0,0.08,"1.00000"
"5069","GO:1901175","lycopene metabolic process",1,0,0.08,"1.00000"
"5070","GO:1901177","lycopene biosynthetic process",1,0,0.08,"1.00000"
"5071","GO:1901181","negative regulation of cellular response to caffeine",1,0,0.08,"1.00000"
"5072","GO:1901182","regulation of camalexin biosynthetic process",1,0,0.08,"1.00000"
"5073","GO:1901183","positive regulation of camalexin biosynthetic process",1,0,0.08,"1.00000"
"5074","GO:1901255","nucleotide-excision repair involved in interstrand cross-link repair",1,0,0.08,"1.00000"
"5075","GO:1901259","chloroplast rRNA processing",14,0,1.19,"1.00000"
"5076","GO:1901269","lipooligosaccharide metabolic process",2,0,0.17,"1.00000"
"5077","GO:1901271","lipooligosaccharide biosynthetic process",2,0,0.17,"1.00000"
"5078","GO:1901292","nucleoside phosphate catabolic process",10,0,0.85,"1.00000"
"5079","GO:1901332","negative regulation of lateral root development",4,0,0.34,"1.00000"
"5080","GO:1901333","positive regulation of lateral root development",2,0,0.17,"1.00000"
"5081","GO:1901337","thioester transport",1,0,0.08,"1.00000"
"5082","GO:1901349","glucosinolate transport",1,0,0.08,"1.00000"
"5083","GO:1901355","response to rapamycin",1,0,0.08,"1.00000"
"5084","GO:1901379","regulation of potassium ion transmembrane transport",2,0,0.17,"1.00000"
"5085","GO:1901381","positive regulation of potassium ion transmembrane transport",1,0,0.08,"1.00000"
"5086","GO:1901401","regulation of tetrapyrrole metabolic process",18,0,1.53,"1.00000"
"5087","GO:1901402","negative regulation of tetrapyrrole metabolic process",1,0,0.08,"1.00000"
"5088","GO:1901403","positive regulation of tetrapyrrole metabolic process",5,0,0.42,"1.00000"
"5089","GO:1901404","regulation of tetrapyrrole catabolic process",3,0,0.25,"1.00000"
"5090","GO:1901407","regulation of phosphorylation of RNA polymerase II C-terminal domain",1,0,0.08,"1.00000"
"5091","GO:1901463","regulation of tetrapyrrole biosynthetic process",12,0,1.02,"1.00000"
"5092","GO:1901464","negative regulation of tetrapyrrole biosynthetic process",1,0,0.08,"1.00000"
"5093","GO:1901465","positive regulation of tetrapyrrole biosynthetic process",3,0,0.25,"1.00000"
"5094","GO:1901475","pyruvate transmembrane transport",3,0,0.25,"1.00000"
"5095","GO:1901503","ether biosynthetic process",1,0,0.08,"1.00000"
"5096","GO:1901506","regulation of acylglycerol transport",1,0,0.08,"1.00000"
"5097","GO:1901508","positive regulation of acylglycerol transport",1,0,0.08,"1.00000"
"5098","GO:1901522","positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus",1,0,0.08,"1.00000"
"5099","GO:1901528","hydrogen peroxide mediated signaling pathway involved in stomatal movement",2,0,0.17,"1.00000"
"5100","GO:1901529","positive regulation of anion channel activity",3,0,0.25,"1.00000"
"5101","GO:1901535","regulation of DNA demethylation",4,0,0.34,"1.00000"
"5102","GO:1901537","positive regulation of DNA demethylation",2,0,0.17,"1.00000"
"5103","GO:1901562","response to paraquat",4,0,0.34,"1.00000"
"5104","GO:1901598","(-)-pinoresinol metabolic process",1,0,0.08,"1.00000"
"5105","GO:1901599","(-)-pinoresinol biosynthetic process",1,0,0.08,"1.00000"
"5106","GO:1901642","nucleoside transmembrane transport",3,0,0.25,"1.00000"
"5107","GO:1901653","cellular response to peptide",1,0,0.08,"1.00000"
"5108","GO:1901656","glycoside transport",4,0,0.34,"1.00000"
"5109","GO:1901659","glycosyl compound biosynthetic process",13,0,1.1,"1.00000"
"5110","GO:1901668","regulation of superoxide dismutase activity",1,0,0.08,"1.00000"
"5111","GO:1901671","positive regulation of superoxide dismutase activity",1,0,0.08,"1.00000"
"5112","GO:1901672","positive regulation of systemic acquired resistance",4,0,0.34,"1.00000"
"5113","GO:1901673","regulation of mitotic spindle assembly",1,0,0.08,"1.00000"
"5114","GO:1901678","iron coordination entity transport",1,0,0.08,"1.00000"
"5115","GO:1901679","nucleotide transmembrane transport",10,0,0.85,"1.00000"
"5116","GO:1901684","arsenate ion transmembrane transport",2,0,0.17,"1.00000"
"5117","GO:1901695","tyramine biosynthetic process",1,0,0.08,"1.00000"
"5118","GO:1901745","prephenate(2-) metabolic process",2,0,0.17,"1.00000"
"5119","GO:1901747","prephenate(2-) biosynthetic process",2,0,0.17,"1.00000"
"5120","GO:1901799","negative regulation of proteasomal protein catabolic process",1,0,0.08,"1.00000"
"5121","GO:1901804","beta-glucoside metabolic process",1,0,0.08,"1.00000"
"5122","GO:1901810","beta-carotene metabolic process",1,0,0.08,"1.00000"
"5123","GO:1901811","beta-carotene catabolic process",1,0,0.08,"1.00000"
"5124","GO:1901847","nicotinate metabolic process",1,0,0.08,"1.00000"
"5125","GO:1901881","positive regulation of protein depolymerization",3,0,0.25,"1.00000"
"5126","GO:1901891","regulation of cell septum assembly",1,0,0.08,"1.00000"
"5127","GO:1901917","regulation of exoribonuclease activity",1,0,0.08,"1.00000"
"5128","GO:1901918","negative regulation of exoribonuclease activity",1,0,0.08,"1.00000"
"5129","GO:1901957","regulation of cutin biosynthetic process",3,0,0.25,"1.00000"
"5130","GO:1901959","positive regulation of cutin biosynthetic process",1,0,0.08,"1.00000"
"5131","GO:1901965","endoplasmic reticulum to chloroplast transport",2,0,0.17,"1.00000"
"5132","GO:1901970","positive regulation of mitotic sister chromatid separation",5,0,0.42,"1.00000"
"5133","GO:1901976","regulation of cell cycle checkpoint",1,0,0.08,"1.00000"
"5134","GO:1901979","regulation of inward rectifier potassium channel activity",1,0,0.08,"1.00000"
"5135","GO:1901984","negative regulation of protein acetylation",4,0,0.34,"1.00000"
"5136","GO:1901987","regulation of cell cycle phase transition",50,0,4.25,"1.00000"
"5137","GO:1901988","negative regulation of cell cycle phase transition",30,0,2.55,"1.00000"
"5138","GO:1901989","positive regulation of cell cycle phase transition",9,0,0.76,"1.00000"
"5139","GO:1901990","regulation of mitotic cell cycle phase transition",35,0,2.97,"1.00000"
"5140","GO:1901991","negative regulation of mitotic cell cycle phase transition",18,0,1.53,"1.00000"
"5141","GO:1901992","positive regulation of mitotic cell cycle phase transition",9,0,0.76,"1.00000"
"5142","GO:1901993","regulation of meiotic cell cycle phase transition",1,0,0.08,"1.00000"
"5143","GO:1901994","negative regulation of meiotic cell cycle phase transition",1,0,0.08,"1.00000"
"5144","GO:1901996","regulation of indoleacetic acid biosynthetic process via tryptophan",1,0,0.08,"1.00000"
"5145","GO:1901997","negative regulation of indoleacetic acid biosynthetic process via tryptophan",1,0,0.08,"1.00000"
"5146","GO:1901999","homogentisate metabolic process",2,0,0.17,"1.00000"
"5147","GO:1902000","homogentisate catabolic process",2,0,0.17,"1.00000"
"5148","GO:1902001","fatty acid transmembrane transport",1,0,0.08,"1.00000"
"5149","GO:1902003","regulation of amyloid-beta formation",1,0,0.08,"1.00000"
"5150","GO:1902004","positive regulation of amyloid-beta formation",1,0,0.08,"1.00000"
"5151","GO:1902025","nitrate import",10,0,0.85,"1.00000"
"5152","GO:1902039","negative regulation of seed dormancy process",1,0,0.08,"1.00000"
"5153","GO:1902099","regulation of metaphase/anaphase transition of cell cycle",14,0,1.19,"1.00000"
"5154","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle",7,0,0.59,"1.00000"
"5155","GO:1902101","positive regulation of metaphase/anaphase transition of cell cycle",5,0,0.42,"1.00000"
"5156","GO:1902102","regulation of metaphase/anaphase transition of meiotic cell cycle",1,0,0.08,"1.00000"
"5157","GO:1902103","negative regulation of metaphase/anaphase transition of meiotic cell cycle",1,0,0.08,"1.00000"
"5158","GO:1902108","regulation of mitochondrial membrane permeability involved in apoptotic process",1,0,0.08,"1.00000"
"5159","GO:1902110","positive regulation of mitochondrial membrane permeability involved in apoptotic process",1,0,0.08,"1.00000"
"5160","GO:1902115","regulation of organelle assembly",3,0,0.25,"1.00000"
"5161","GO:1902117","positive regulation of organelle assembly",2,0,0.17,"1.00000"
"5162","GO:1902170","cellular response to reactive nitrogen species",5,0,0.42,"1.00000"
"5163","GO:1902171","regulation of tocopherol cyclase activity",2,0,0.17,"1.00000"
"5164","GO:1902182","shoot apical meristem development",10,0,0.85,"1.00000"
"5165","GO:1902183","regulation of shoot apical meristem development",7,0,0.59,"1.00000"
"5166","GO:1902184","negative regulation of shoot apical meristem development",1,0,0.08,"1.00000"
"5167","GO:1902185","positive regulation of shoot apical meristem development",1,0,0.08,"1.00000"
"5168","GO:1902221","erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process",11,0,0.93,"1.00000"
"5169","GO:1902222","erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process",5,0,0.42,"1.00000"
"5170","GO:1902223","erythrose 4-phosphate/phosphoenolpyruvate family amino acid biosynthetic process",5,0,0.42,"1.00000"
"5171","GO:1902224","ketone body metabolic process",1,0,0.08,"1.00000"
"5172","GO:1902265","abscisic acid homeostasis",1,0,0.08,"1.00000"
"5173","GO:1902290","positive regulation of defense response to oomycetes",4,0,0.34,"1.00000"
"5174","GO:1902292","cell cycle DNA replication initiation",4,0,0.34,"1.00000"
"5175","GO:1902294","cell cycle DNA replication termination",1,0,0.08,"1.00000"
"5176","GO:1902296","DNA strand elongation involved in cell cycle DNA replication",1,0,0.08,"1.00000"
"5177","GO:1902298","cell cycle DNA replication maintenance of fidelity",1,0,0.08,"1.00000"
"5178","GO:1902315","nuclear cell cycle DNA replication initiation",4,0,0.34,"1.00000"
"5179","GO:1902317","nuclear DNA replication termination",1,0,0.08,"1.00000"
"5180","GO:1902319","DNA strand elongation involved in nuclear cell cycle DNA replication",1,0,0.08,"1.00000"
"5181","GO:1902325","negative regulation of chlorophyll biosynthetic process",1,0,0.08,"1.00000"
"5182","GO:1902326","positive regulation of chlorophyll biosynthetic process",2,0,0.17,"1.00000"
"5183","GO:1902348","cellular response to strigolactone",1,0,0.08,"1.00000"
"5184","GO:1902358","sulfate transmembrane transport",1,0,0.08,"1.00000"
"5185","GO:1902369","negative regulation of RNA catabolic process",5,0,0.42,"1.00000"
"5186","GO:1902373","negative regulation of mRNA catabolic process",1,0,0.08,"1.00000"
"5187","GO:1902407","assembly of actomyosin apparatus involved in mitotic cytokinesis",5,0,0.42,"1.00000"
"5188","GO:1902410","mitotic cytokinetic process",5,0,0.42,"1.00000"
"5189","GO:1902418","(+)-abscisic acid D-glucopyranosyl ester transmembrane transport",2,0,0.17,"1.00000"
"5190","GO:1902455","negative regulation of stem cell population maintenance",1,0,0.08,"1.00000"
"5191","GO:1902457","negative regulation of stomatal opening",2,0,0.17,"1.00000"
"5192","GO:1902458","positive regulation of stomatal opening",2,0,0.17,"1.00000"
"5193","GO:1902459","positive regulation of stem cell population maintenance",2,0,0.17,"1.00000"
"5194","GO:1902464","regulation of histone H3-K27 trimethylation",5,0,0.42,"1.00000"
"5195","GO:1902465","negative regulation of histone H3-K27 trimethylation",3,0,0.25,"1.00000"
"5196","GO:1902466","positive regulation of histone H3-K27 trimethylation",1,0,0.08,"1.00000"
"5197","GO:1902475","L-alpha-amino acid transmembrane transport",3,0,0.25,"1.00000"
"5198","GO:1902476","chloride transmembrane transport",2,0,0.17,"1.00000"
"5199","GO:1902584","positive regulation of response to water deprivation",7,0,0.59,"1.00000"
"5200","GO:1902600","proton transmembrane transport",18,0,1.53,"1.00000"
"5201","GO:1902626","assembly of large subunit precursor of preribosome",1,0,0.08,"1.00000"
"5202","GO:1902652","secondary alcohol metabolic process",6,0,0.51,"1.00000"
"5203","GO:1902659","regulation of glucose mediated signaling pathway",1,0,0.08,"1.00000"
"5204","GO:1902661","positive regulation of glucose mediated signaling pathway",1,0,0.08,"1.00000"
"5205","GO:1902686","mitochondrial outer membrane permeabilization involved in programmed cell death",1,0,0.08,"1.00000"
"5206","GO:1902749","regulation of cell cycle G2/M phase transition",18,0,1.53,"1.00000"
"5207","GO:1902750","negative regulation of cell cycle G2/M phase transition",8,0,0.68,"1.00000"
"5208","GO:1902751","positive regulation of cell cycle G2/M phase transition",4,0,0.34,"1.00000"
"5209","GO:1902767","isoprenoid biosynthetic process via mevalonate",1,0,0.08,"1.00000"
"5210","GO:1902775","mitochondrial large ribosomal subunit assembly",1,0,0.08,"1.00000"
"5211","GO:1902806","regulation of cell cycle G1/S phase transition",4,0,0.34,"1.00000"
"5212","GO:1902807","negative regulation of cell cycle G1/S phase transition",1,0,0.08,"1.00000"
"5213","GO:1902882","regulation of response to oxidative stress",4,0,0.34,"1.00000"
"5214","GO:1902884","positive regulation of response to oxidative stress",1,0,0.08,"1.00000"
"5215","GO:1902890","regulation of root hair elongation",1,0,0.08,"1.00000"
"5216","GO:1902892","positive regulation of root hair elongation",1,0,0.08,"1.00000"
"5217","GO:1902905","positive regulation of supramolecular fiber organization",8,0,0.68,"1.00000"
"5218","GO:1902914","regulation of protein polyubiquitination",3,0,0.25,"1.00000"
"5219","GO:1902916","positive regulation of protein polyubiquitination",3,0,0.25,"1.00000"
"5220","GO:1902932","positive regulation of alcohol biosynthetic process",5,0,0.42,"1.00000"
"5221","GO:1902969","mitotic DNA replication",9,0,0.76,"1.00000"
"5222","GO:1902975","mitotic DNA replication initiation",4,0,0.34,"1.00000"
"5223","GO:1902977","mitotic DNA replication preinitiation complex assembly",1,0,0.08,"1.00000"
"5224","GO:1902979","mitotic DNA replication termination",1,0,0.08,"1.00000"
"5225","GO:1902983","DNA strand elongation involved in mitotic DNA replication",1,0,0.08,"1.00000"
"5226","GO:1902991","regulation of amyloid precursor protein catabolic process",1,0,0.08,"1.00000"
"5227","GO:1902993","positive regulation of amyloid precursor protein catabolic process",1,0,0.08,"1.00000"
"5228","GO:1903051","negative regulation of proteolysis involved in protein catabolic process",1,0,0.08,"1.00000"
"5229","GO:1903085","regulation of sinapate ester biosynthetic process",1,0,0.08,"1.00000"
"5230","GO:1903086","negative regulation of sinapate ester biosynthetic process",1,0,0.08,"1.00000"
"5231","GO:1903173","fatty alcohol metabolic process",4,0,0.34,"1.00000"
"5232","GO:1903175","fatty alcohol biosynthetic process",2,0,0.17,"1.00000"
"5233","GO:1903189","glyoxal metabolic process",2,0,0.17,"1.00000"
"5234","GO:1903224","regulation of endodermal cell differentiation",1,0,0.08,"1.00000"
"5235","GO:1903259","exon-exon junction complex disassembly",1,0,0.08,"1.00000"
"5236","GO:1903286","regulation of potassium ion import",1,0,0.08,"1.00000"
"5237","GO:1903288","positive regulation of potassium ion import across plasma membrane",1,0,0.08,"1.00000"
"5238","GO:1903297","regulation of hypoxia-induced intrinsic apoptotic signaling pathway",1,0,0.08,"1.00000"
"5239","GO:1903298","negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway",1,0,0.08,"1.00000"
"5240","GO:1903305","regulation of regulated secretory pathway",1,0,0.08,"1.00000"
"5241","GO:1903312","negative regulation of mRNA metabolic process",2,0,0.17,"1.00000"
"5242","GO:1903314","regulation of nitrogen cycle metabolic process",2,0,0.17,"1.00000"
"5243","GO:1903320","regulation of protein modification by small protein conjugation or removal",14,0,1.19,"1.00000"
"5244","GO:1903321","negative regulation of protein modification by small protein conjugation or removal",2,0,0.17,"1.00000"
