"","GO.ID","Term","Annotated","Significant","Expected","raw.p.value"
"4423","GO:0046146","tetrahydrobiopterin metabolic process",3,0,0.29,"1.00000"
"4424","GO:0046156","siroheme metabolic process",2,0,0.2,"1.00000"
"4425","GO:0046160","heme a metabolic process",1,0,0.1,"1.00000"
"4426","GO:0046166","glyceraldehyde-3-phosphate biosynthetic process",2,0,0.2,"1.00000"
"4427","GO:0046167","glycerol-3-phosphate biosynthetic process",1,0,0.1,"1.00000"
"4428","GO:0046168","glycerol-3-phosphate catabolic process",1,0,0.1,"1.00000"
"4429","GO:0046173","polyol biosynthetic process",19,0,1.86,"1.00000"
"4430","GO:0046176","aldonic acid catabolic process",3,0,0.29,"1.00000"
"4431","GO:0046177","D-gluconate catabolic process",3,0,0.29,"1.00000"
"4432","GO:0046185","aldehyde catabolic process",13,0,1.28,"1.00000"
"4433","GO:0046202","cyanide biosynthetic process",1,0,0.1,"1.00000"
"4434","GO:0046203","spermidine catabolic process",2,0,0.2,"1.00000"
"4435","GO:0046208","spermine catabolic process",3,0,0.29,"1.00000"
"4436","GO:0046217","indole phytoalexin metabolic process",6,0,0.59,"1.00000"
"4437","GO:0046219","indolalkylamine biosynthetic process",9,0,0.88,"1.00000"
"4438","GO:0046244","salicylic acid catabolic process",2,0,0.2,"1.00000"
"4439","GO:0046247","terpene catabolic process",4,0,0.39,"1.00000"
"4440","GO:0046292","formaldehyde metabolic process",6,0,0.59,"1.00000"
"4441","GO:0046294","formaldehyde catabolic process",6,0,0.59,"1.00000"
"4442","GO:0046320","regulation of fatty acid oxidation",5,0,0.49,"1.00000"
"4443","GO:0046321","positive regulation of fatty acid oxidation",2,0,0.2,"1.00000"
"4444","GO:0046322","negative regulation of fatty acid oxidation",2,0,0.2,"1.00000"
"4445","GO:0046339","diacylglycerol metabolic process",4,0,0.39,"1.00000"
"4446","GO:0046340","diacylglycerol catabolic process",1,0,0.1,"1.00000"
"4447","GO:0046345","abscisic acid catabolic process",4,0,0.39,"1.00000"
"4448","GO:0046348","amino sugar catabolic process",1,0,0.1,"1.00000"
"4449","GO:0046349","amino sugar biosynthetic process",5,0,0.49,"1.00000"
"4450","GO:0046365","monosaccharide catabolic process",7,0,0.69,"1.00000"
"4451","GO:0046368","GDP-L-fucose metabolic process",4,0,0.39,"1.00000"
"4452","GO:0046373","L-arabinose metabolic process",2,0,0.2,"1.00000"
"4453","GO:0046379","extracellular polysaccharide metabolic process",2,0,0.2,"1.00000"
"4454","GO:0046383","dTDP-rhamnose metabolic process",2,0,0.2,"1.00000"
"4455","GO:0046385","deoxyribose phosphate biosynthetic process",3,0,0.29,"1.00000"
"4456","GO:0046386","deoxyribose phosphate catabolic process",2,0,0.2,"1.00000"
"4457","GO:0046391","5-phosphoribose 1-diphosphate metabolic process",2,0,0.2,"1.00000"
"4458","GO:0046396","D-galacturonate metabolic process",1,0,0.1,"1.00000"
"4459","GO:0046398","UDP-glucuronate metabolic process",3,0,0.29,"1.00000"
"4460","GO:0046415","urate metabolic process",2,0,0.2,"1.00000"
"4461","GO:0046416","D-amino acid metabolic process",3,0,0.29,"1.00000"
"4462","GO:0046437","D-amino acid biosynthetic process",1,0,0.1,"1.00000"
"4463","GO:0046438","D-cysteine metabolic process",1,0,0.1,"1.00000"
"4464","GO:0046440","L-lysine metabolic process",1,0,0.1,"1.00000"
"4465","GO:0046444","FMN metabolic process",1,0,0.1,"1.00000"
"4466","GO:0046451","diaminopimelate metabolic process",8,0,0.78,"1.00000"
"4467","GO:0046456","icosanoid biosynthetic process",1,0,0.1,"1.00000"
"4468","GO:0046457","prostanoid biosynthetic process",1,0,0.1,"1.00000"
"4469","GO:0046459","short-chain fatty acid metabolic process",2,0,0.2,"1.00000"
"4470","GO:0046461","neutral lipid catabolic process",5,0,0.49,"1.00000"
"4471","GO:0046462","monoacylglycerol metabolic process",1,0,0.1,"1.00000"
"4472","GO:0046464","acylglycerol catabolic process",5,0,0.49,"1.00000"
"4473","GO:0046473","phosphatidic acid metabolic process",5,0,0.49,"1.00000"
"4474","GO:0046475","glycerophospholipid catabolic process",1,0,0.1,"1.00000"
"4475","GO:0046482","para-aminobenzoic acid metabolic process",2,0,0.2,"1.00000"
"4476","GO:0046484","oxazole or thiazole metabolic process",1,0,0.1,"1.00000"
"4477","GO:0046487","glyoxylate metabolic process",4,0,0.39,"1.00000"
"4478","GO:0046493","lipid A metabolic process",2,0,0.2,"1.00000"
"4479","GO:0046500","S-adenosylmethionine metabolic process",4,0,0.39,"1.00000"
"4480","GO:0046501","protoporphyrinogen IX metabolic process",9,0,0.88,"1.00000"
"4481","GO:0046502","uroporphyrinogen III metabolic process",1,0,0.1,"1.00000"
"4482","GO:0046503","glycerolipid catabolic process",6,0,0.59,"1.00000"
"4483","GO:0046505","sulfolipid metabolic process",2,0,0.2,"1.00000"
"4484","GO:0046506","sulfolipid biosynthetic process",2,0,0.2,"1.00000"
"4485","GO:0046512","sphingosine biosynthetic process",5,0,0.49,"1.00000"
"4486","GO:0046519","sphingoid metabolic process",8,0,0.78,"1.00000"
"4487","GO:0046520","sphingoid biosynthetic process",6,0,0.59,"1.00000"
"4488","GO:0046580","negative regulation of Ras protein signal transduction",1,0,0.1,"1.00000"
"4489","GO:0046618","xenobiotic export from cell",17,0,1.67,"1.00000"
"4490","GO:0046621","negative regulation of organ growth",3,0,0.29,"1.00000"
"4491","GO:0046622","positive regulation of organ growth",1,0,0.1,"1.00000"
"4492","GO:0046654","tetrahydrofolate biosynthetic process",8,0,0.78,"1.00000"
"4493","GO:0046685","response to arsenic-containing substance",11,0,1.08,"1.00000"
"4494","GO:0046686","response to cadmium ion",40,0,3.92,"1.00000"
"4495","GO:0046688","response to copper ion",8,0,0.78,"1.00000"
"4496","GO:0046704","CDP metabolic process",1,0,0.1,"1.00000"
"4497","GO:0046705","CDP biosynthetic process",1,0,0.1,"1.00000"
"4498","GO:0046713","borate transport",5,0,0.49,"1.00000"
"4499","GO:0046719","regulation by virus of viral protein levels in host cell",1,0,0.1,"1.00000"
"4500","GO:0046739","transport of virus in multicellular host",5,0,0.49,"1.00000"
"4501","GO:0046740","transport of virus in host, cell to cell",2,0,0.2,"1.00000"
"4502","GO:0046741","transport of virus in host, tissue to tissue",1,0,0.1,"1.00000"
"4503","GO:0046786","viral replication complex formation and maintenance",3,0,0.29,"1.00000"
"4504","GO:0046794","transport of virus",6,0,0.59,"1.00000"
"4505","GO:0046824","positive regulation of nucleocytoplasmic transport",1,0,0.1,"1.00000"
"4506","GO:0046825","regulation of protein export from nucleus",1,0,0.1,"1.00000"
"4507","GO:0046827","positive regulation of protein export from nucleus",1,0,0.1,"1.00000"
"4508","GO:0046836","glycolipid transport",1,0,0.1,"1.00000"
"4509","GO:0046874","quinolinate metabolic process",1,0,0.1,"1.00000"
"4510","GO:0046885","regulation of hormone biosynthetic process",9,0,0.88,"1.00000"
"4511","GO:0046886","positive regulation of hormone biosynthetic process",4,0,0.39,"1.00000"
"4512","GO:0046900","tetrahydrofolylpolyglutamate metabolic process",3,0,0.29,"1.00000"
"4513","GO:0046901","tetrahydrofolylpolyglutamate biosynthetic process",2,0,0.2,"1.00000"
"4514","GO:0046902","regulation of mitochondrial membrane permeability",1,0,0.1,"1.00000"
"4515","GO:0046928","regulation of neurotransmitter secretion",1,0,0.1,"1.00000"
"4516","GO:0046937","phytochelatin metabolic process",1,0,0.1,"1.00000"
"4517","GO:0046938","phytochelatin biosynthetic process",1,0,0.1,"1.00000"
"4518","GO:0046949","fatty-acyl-CoA biosynthetic process",1,0,0.1,"1.00000"
"4519","GO:0046950","cellular ketone body metabolic process",1,0,0.1,"1.00000"
"4520","GO:0046951","ketone body biosynthetic process",1,0,0.1,"1.00000"
"4521","GO:0046967","cytosol to endoplasmic reticulum transport",1,0,0.1,"1.00000"
"4522","GO:0047496","vesicle transport along microtubule",1,0,0.1,"1.00000"
"4523","GO:0048016","inositol phosphate-mediated signaling",2,0,0.2,"1.00000"
"4524","GO:0048211","Golgi vesicle docking",1,0,0.1,"1.00000"
"4525","GO:0048240","sperm capacitation",1,0,0.1,"1.00000"
"4526","GO:0048259","regulation of receptor-mediated endocytosis",3,0,0.29,"1.00000"
"4527","GO:0048261","negative regulation of receptor-mediated endocytosis",2,0,0.2,"1.00000"
"4528","GO:0048262","determination of dorsal/ventral asymmetry",1,0,0.1,"1.00000"
"4529","GO:0048263","determination of dorsal identity",1,0,0.1,"1.00000"
"4530","GO:0048311","mitochondrion distribution",1,0,0.1,"1.00000"
"4531","GO:0048312","intracellular distribution of mitochondria",1,0,0.1,"1.00000"
"4532","GO:0048314","embryo sac morphogenesis",1,0,0.1,"1.00000"
"4533","GO:0048317","seed morphogenesis",4,0,0.39,"1.00000"
"4534","GO:0048439","flower morphogenesis",4,0,0.39,"1.00000"
"4535","GO:0048444","floral organ morphogenesis",27,0,2.65,"1.00000"
"4536","GO:0048445","carpel morphogenesis",1,0,0.1,"1.00000"
"4537","GO:0048446","petal morphogenesis",6,0,0.59,"1.00000"
"4538","GO:0048447","sepal morphogenesis",1,0,0.1,"1.00000"
"4539","GO:0048448","stamen morphogenesis",8,0,0.78,"1.00000"
"4540","GO:0048449","floral organ formation",15,0,1.47,"1.00000"
"4541","GO:0048451","petal formation",2,0,0.2,"1.00000"
"4542","GO:0048453","sepal formation",1,0,0.1,"1.00000"
"4543","GO:0048455","stamen formation",4,0,0.39,"1.00000"
"4544","GO:0048461","flower structural organization",1,0,0.1,"1.00000"
"4545","GO:0048462","carpel formation",1,0,0.1,"1.00000"
"4546","GO:0048478","replication fork protection",3,0,0.29,"1.00000"
"4547","GO:0048479","style development",2,0,0.2,"1.00000"
"4548","GO:0048480","stigma development",5,0,0.49,"1.00000"
"4549","GO:0048498","establishment of petal orientation",1,0,0.1,"1.00000"
"4550","GO:0048515","spermatid differentiation",1,0,0.1,"1.00000"
"4551","GO:0048533","sporocyte differentiation",1,0,0.1,"1.00000"
"4552","GO:0048559","establishment of floral organ orientation",1,0,0.1,"1.00000"
"4553","GO:0048560","establishment of anatomical structure orientation",1,0,0.1,"1.00000"
"4554","GO:0048572","short-day photoperiodism",9,0,0.88,"1.00000"
"4555","GO:0048575","short-day photoperiodism, flowering",9,0,0.88,"1.00000"
"4556","GO:0048577","negative regulation of short-day photoperiodism, flowering",4,0,0.39,"1.00000"
"4557","GO:0048579","negative regulation of long-day photoperiodism, flowering",6,0,0.59,"1.00000"
"4558","GO:0048587","regulation of short-day photoperiodism, flowering",5,0,0.49,"1.00000"
"4559","GO:0048629","trichome patterning",3,0,0.29,"1.00000"
"4560","GO:0048640","negative regulation of developmental growth",6,0,0.59,"1.00000"
"4561","GO:0048654","anther morphogenesis",5,0,0.49,"1.00000"
"4562","GO:0048655","anther wall tapetum morphogenesis",5,0,0.49,"1.00000"
"4563","GO:0048656","anther wall tapetum formation",3,0,0.29,"1.00000"
"4564","GO:0048657","anther wall tapetum cell differentiation",3,0,0.29,"1.00000"
"4565","GO:0048700","acquisition of desiccation tolerance in seed",1,0,0.1,"1.00000"
"4566","GO:0048766","root hair initiation",10,0,0.98,"1.00000"
"4567","GO:0048832","specification of plant organ number",3,0,0.29,"1.00000"
"4568","GO:0048833","specification of floral organ number",3,0,0.29,"1.00000"
"4569","GO:0048834","specification of petal number",1,0,0.1,"1.00000"
"4570","GO:0048838","release of seed from dormancy",3,0,0.29,"1.00000"
"4571","GO:0048865","stem cell fate commitment",1,0,0.1,"1.00000"
"4572","GO:0048867","stem cell fate determination",1,0,0.1,"1.00000"
"4573","GO:0048872","homeostasis of number of cells",1,0,0.1,"1.00000"
"4574","GO:0048873","homeostasis of number of cells within a tissue",1,0,0.1,"1.00000"
"4575","GO:0050435","amyloid-beta metabolic process",1,0,0.1,"1.00000"
"4576","GO:0050482","arachidonic acid secretion",2,0,0.2,"1.00000"
"4577","GO:0050673","epithelial cell proliferation",1,0,0.1,"1.00000"
"4578","GO:0050686","negative regulation of mRNA processing",1,0,0.1,"1.00000"
"4579","GO:0050730","regulation of peptidyl-tyrosine phosphorylation",1,0,0.1,"1.00000"
"4580","GO:0050732","negative regulation of peptidyl-tyrosine phosphorylation",1,0,0.1,"1.00000"
"4581","GO:0050792","regulation of viral process",1,0,0.1,"1.00000"
"4582","GO:0050804","modulation of chemical synaptic transmission",1,0,0.1,"1.00000"
"4583","GO:0050829","defense response to Gram-negative bacterium",10,0,0.98,"1.00000"
"4584","GO:0050878","regulation of body fluid levels",2,0,0.2,"1.00000"
"4585","GO:0050891","multicellular organismal water homeostasis",2,0,0.2,"1.00000"
"4586","GO:0050898","nitrile metabolic process",1,0,0.1,"1.00000"
"4587","GO:0050982","detection of mechanical stimulus",2,0,0.2,"1.00000"
"4588","GO:0050992","dimethylallyl diphosphate biosynthetic process",2,0,0.2,"1.00000"
"4589","GO:0050993","dimethylallyl diphosphate metabolic process",2,0,0.2,"1.00000"
"4590","GO:0050995","negative regulation of lipid catabolic process",1,0,0.1,"1.00000"
"4591","GO:0050996","positive regulation of lipid catabolic process",1,0,0.1,"1.00000"
"4592","GO:0051012","microtubule sliding",1,0,0.1,"1.00000"
"4593","GO:0051013","microtubule severing",3,0,0.29,"1.00000"
"4594","GO:0051026","chiasma assembly",14,0,1.37,"1.00000"
"4595","GO:0051030","snRNA transport",2,0,0.2,"1.00000"
"4596","GO:0051058","negative regulation of small GTPase mediated signal transduction",1,0,0.1,"1.00000"
"4597","GO:0051066","dihydrobiopterin metabolic process",1,0,0.1,"1.00000"
"4598","GO:0051069","galactomannan metabolic process",1,0,0.1,"1.00000"
"4599","GO:0051070","galactomannan biosynthetic process",1,0,0.1,"1.00000"
"4600","GO:0051083","'de novo' cotranslational protein folding",3,0,0.29,"1.00000"
"4601","GO:0051095","regulation of helicase activity",5,0,0.49,"1.00000"
"4602","GO:0051096","positive regulation of helicase activity",4,0,0.39,"1.00000"
"4603","GO:0051097","negative regulation of helicase activity",1,0,0.1,"1.00000"
"4604","GO:0051125","regulation of actin nucleation",2,0,0.2,"1.00000"
"4605","GO:0051127","positive regulation of actin nucleation",2,0,0.2,"1.00000"
"4606","GO:0051175","negative regulation of sulfur metabolic process",4,0,0.39,"1.00000"
"4607","GO:0051180","vitamin transport",4,0,0.39,"1.00000"
"4608","GO:0051202","phytochromobilin metabolic process",2,0,0.2,"1.00000"
"4609","GO:0051222","positive regulation of protein transport",7,0,0.69,"1.00000"
"4610","GO:0051223","regulation of protein transport",10,0,0.98,"1.00000"
"4611","GO:0051224","negative regulation of protein transport",1,0,0.1,"1.00000"
"4612","GO:0051228","mitotic spindle disassembly",1,0,0.1,"1.00000"
"4613","GO:0051230","spindle disassembly",1,0,0.1,"1.00000"
"4614","GO:0051238","sequestering of metal ion",5,0,0.49,"1.00000"
"4615","GO:0051245","negative regulation of cellular defense response",2,0,0.2,"1.00000"
"4616","GO:0051275","beta-glucan catabolic process",1,0,0.1,"1.00000"
"4617","GO:0051289","protein homotetramerization",5,0,0.49,"1.00000"
"4618","GO:0051290","protein heterotetramerization",1,0,0.1,"1.00000"
"4619","GO:0051291","protein heterooligomerization",2,0,0.2,"1.00000"
"4620","GO:0051293","establishment of spindle localization",2,0,0.2,"1.00000"
"4621","GO:0051294","establishment of spindle orientation",1,0,0.1,"1.00000"
"4622","GO:0051295","establishment of meiotic spindle localization",1,0,0.1,"1.00000"
"4623","GO:0051298","centrosome duplication",1,0,0.1,"1.00000"
"4624","GO:0051303","establishment of chromosome localization",3,0,0.29,"1.00000"
"4625","GO:0051304","chromosome separation",28,0,2.75,"1.00000"
"4626","GO:0051306","mitotic sister chromatid separation",16,0,1.57,"1.00000"
"4627","GO:0051307","meiotic chromosome separation",13,0,1.28,"1.00000"
"4628","GO:0051310","metaphase plate congression",2,0,0.2,"1.00000"
"4629","GO:0051315","attachment of mitotic spindle microtubules to kinetochore",2,0,0.2,"1.00000"
"4630","GO:0051316","attachment of spindle microtubules to kinetochore involved in meiotic chromosome segregation",1,0,0.1,"1.00000"
"4631","GO:0051318","G1 phase",1,0,0.1,"1.00000"
"4632","GO:0051319","G2 phase",2,0,0.2,"1.00000"
"4633","GO:0051320","S phase",1,0,0.1,"1.00000"
"4634","GO:0051324","prophase",2,0,0.2,"1.00000"
"4635","GO:0051325","interphase",2,0,0.2,"1.00000"
"4636","GO:0051328","meiotic interphase",1,0,0.1,"1.00000"
"4637","GO:0051329","mitotic interphase",1,0,0.1,"1.00000"
"4638","GO:0051331","meiotic G2 phase",1,0,0.1,"1.00000"
"4639","GO:0051339","regulation of lyase activity",1,0,0.1,"1.00000"
"4640","GO:0051340","regulation of ligase activity",1,0,0.1,"1.00000"
"4641","GO:0051341","regulation of oxidoreductase activity",3,0,0.29,"1.00000"
"4642","GO:0051351","positive regulation of ligase activity",1,0,0.1,"1.00000"
"4643","GO:0051353","positive regulation of oxidoreductase activity",2,0,0.2,"1.00000"
"4644","GO:0051354","negative regulation of oxidoreductase activity",1,0,0.1,"1.00000"
"4645","GO:0051382","kinetochore assembly",2,0,0.2,"1.00000"
"4646","GO:0051383","kinetochore organization",3,0,0.29,"1.00000"
"4647","GO:0051384","response to glucocorticoid",1,0,0.1,"1.00000"
"4648","GO:0051410","detoxification of nitrogen compound",2,0,0.2,"1.00000"
"4649","GO:0051415","microtubule nucleation by interphase microtubule organizing center",1,0,0.1,"1.00000"
"4650","GO:0051418","microtubule nucleation by microtubule organizing center",1,0,0.1,"1.00000"
"4651","GO:0051438","regulation of ubiquitin-protein transferase activity",7,0,0.69,"1.00000"
"4652","GO:0051443","positive regulation of ubiquitin-protein transferase activity",5,0,0.49,"1.00000"
"4653","GO:0051444","negative regulation of ubiquitin-protein transferase activity",2,0,0.2,"1.00000"
"4654","GO:0051445","regulation of meiotic cell cycle",11,0,1.08,"1.00000"
"4655","GO:0051446","positive regulation of meiotic cell cycle",4,0,0.39,"1.00000"
"4656","GO:0051447","negative regulation of meiotic cell cycle",5,0,0.49,"1.00000"
"4657","GO:0051455","monopolar spindle attachment to meiosis I kinetochore",1,0,0.1,"1.00000"
"4658","GO:0051457","maintenance of protein location in nucleus",1,0,0.1,"1.00000"
"4659","GO:0051483","terpenoid biosynthetic process, mevalonate-independent",1,0,0.1,"1.00000"
"4660","GO:0051484","isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway involved in terpenoid biosynthetic process",1,0,0.1,"1.00000"
"4661","GO:0051495","positive regulation of cytoskeleton organization",8,0,0.78,"1.00000"
"4662","GO:0051511","negative regulation of unidimensional cell growth",2,0,0.2,"1.00000"
"4663","GO:0051513","regulation of monopolar cell growth",2,0,0.2,"1.00000"
"4664","GO:0051552","flavone metabolic process",3,0,0.29,"1.00000"
"4665","GO:0051553","flavone biosynthetic process",3,0,0.29,"1.00000"
"4666","GO:0051554","flavonol metabolic process",3,0,0.29,"1.00000"
"4667","GO:0051555","flavonol biosynthetic process",3,0,0.29,"1.00000"
"4668","GO:0051560","mitochondrial calcium ion homeostasis",3,0,0.29,"1.00000"
"4669","GO:0051562","negative regulation of mitochondrial calcium ion concentration",1,0,0.1,"1.00000"
"4670","GO:0051588","regulation of neurotransmitter transport",1,0,0.1,"1.00000"
"4671","GO:0051596","methylglyoxal catabolic process",5,0,0.49,"1.00000"
"4672","GO:0051598","meiotic recombination checkpoint signaling",1,0,0.1,"1.00000"
"4673","GO:0051639","actin filament network formation",3,0,0.29,"1.00000"
"4674","GO:0051643","endoplasmic reticulum localization",8,0,0.78,"1.00000"
"4675","GO:0051653","spindle localization",2,0,0.2,"1.00000"
"4676","GO:0051665","membrane raft localization",1,0,0.1,"1.00000"
"4677","GO:0051703","biological process involved in intraspecies interaction between organisms",9,0,0.88,"1.00000"
"4678","GO:0051754","meiotic sister chromatid cohesion, centromeric",3,0,0.29,"1.00000"
"4679","GO:0051764","actin crosslink formation",1,0,0.1,"1.00000"
"4680","GO:0051775","response to redox state",4,0,0.39,"1.00000"
"4681","GO:0051776","detection of redox state",1,0,0.1,"1.00000"
"4682","GO:0051782","negative regulation of cell division",5,0,0.49,"1.00000"
"4683","GO:0051783","regulation of nuclear division",24,0,2.35,"1.00000"
"4684","GO:0051784","negative regulation of nuclear division",12,0,1.18,"1.00000"
"4685","GO:0051785","positive regulation of nuclear division",8,0,0.78,"1.00000"
"4686","GO:0051791","medium-chain fatty acid metabolic process",2,0,0.2,"1.00000"
"4687","GO:0051792","medium-chain fatty acid biosynthetic process",1,0,0.1,"1.00000"
"4688","GO:0051924","regulation of calcium ion transport",2,0,0.2,"1.00000"
"4689","GO:0051928","positive regulation of calcium ion transport",1,0,0.1,"1.00000"
"4690","GO:0051952","regulation of amine transport",2,0,0.2,"1.00000"
"4691","GO:0051955","regulation of amino acid transport",2,0,0.2,"1.00000"
"4692","GO:0051958","methotrexate transport",1,0,0.1,"1.00000"
"4693","GO:0051974","negative regulation of telomerase activity",1,0,0.1,"1.00000"
"4694","GO:0051983","regulation of chromosome segregation",17,0,1.67,"1.00000"
"4695","GO:0051985","negative regulation of chromosome segregation",7,0,0.69,"1.00000"
"4696","GO:0052093","formation of specialized structure for nutrient acquisition",1,0,0.1,"1.00000"
"4697","GO:0052096","formation of syncytium involving giant cell for nutrient acquisition",1,0,0.1,"1.00000"
"4698","GO:0052314","phytoalexin metabolic process",6,0,0.59,"1.00000"
"4699","GO:0052315","phytoalexin biosynthetic process",6,0,0.59,"1.00000"
"4700","GO:0052317","camalexin metabolic process",5,0,0.49,"1.00000"
"4701","GO:0052318","regulation of phytoalexin metabolic process",1,0,0.1,"1.00000"
"4702","GO:0052319","regulation of phytoalexin biosynthetic process",1,0,0.1,"1.00000"
"4703","GO:0052320","positive regulation of phytoalexin metabolic process",1,0,0.1,"1.00000"
"4704","GO:0052322","positive regulation of phytoalexin biosynthetic process",1,0,0.1,"1.00000"
"4705","GO:0052573","UDP-D-galactose metabolic process",1,0,0.1,"1.00000"
"4706","GO:0052646","alditol phosphate metabolic process",4,0,0.39,"1.00000"
"4707","GO:0052651","monoacylglycerol catabolic process",1,0,0.1,"1.00000"
"4708","GO:0052746","inositol phosphorylation",4,0,0.39,"1.00000"
"4709","GO:0052889","9,9'-di-cis-zeta-carotene desaturation to 7,9,7',9'-tetra-cis-lycopene",1,0,0.1,"1.00000"
"4710","GO:0055048","anastral spindle assembly",1,0,0.1,"1.00000"
"4711","GO:0055063","sulfate ion homeostasis",1,0,0.1,"1.00000"
"4712","GO:0055064","chloride ion homeostasis",2,0,0.2,"1.00000"
"4713","GO:0055068","cobalt ion homeostasis",1,0,0.1,"1.00000"
"4714","GO:0055071","manganese ion homeostasis",7,0,0.69,"1.00000"
"4715","GO:0055073","cadmium ion homeostasis",1,0,0.1,"1.00000"
"4716","GO:0055083","monovalent inorganic anion homeostasis",2,0,0.2,"1.00000"
"4717","GO:0055089","fatty acid homeostasis",2,0,0.2,"1.00000"
"4718","GO:0055090","acylglycerol homeostasis",1,0,0.1,"1.00000"
"4719","GO:0055092","sterol homeostasis",1,0,0.1,"1.00000"
"4720","GO:0055121","response to high fluence blue light stimulus by blue high-fluence system",1,0,0.1,"1.00000"
"4721","GO:0055122","response to very low light intensity stimulus",2,0,0.2,"1.00000"
"4722","GO:0055129","L-proline biosynthetic process",2,0,0.2,"1.00000"
"4723","GO:0060184","cell cycle switching",1,0,0.1,"1.00000"
"4724","GO:0060194","regulation of antisense RNA transcription",1,0,0.1,"1.00000"
"4725","GO:0060195","negative regulation of antisense RNA transcription",1,0,0.1,"1.00000"
"4726","GO:0060211","regulation of nuclear-transcribed mRNA poly(A) tail shortening",2,0,0.2,"1.00000"
"4727","GO:0060213","positive regulation of nuclear-transcribed mRNA poly(A) tail shortening",1,0,0.1,"1.00000"
"4728","GO:0060249","anatomical structure homeostasis",2,0,0.2,"1.00000"
"4729","GO:0060250","germ-line stem-cell niche homeostasis",1,0,0.1,"1.00000"
"4730","GO:0060359","response to ammonium ion",4,0,0.39,"1.00000"
"4731","GO:0060416","response to growth hormone",1,0,0.1,"1.00000"
"4732","GO:0060688","regulation of morphogenesis of a branching structure",4,0,0.39,"1.00000"
"4733","GO:0060700","regulation of ribonuclease activity",1,0,0.1,"1.00000"
"4734","GO:0060701","negative regulation of ribonuclease activity",1,0,0.1,"1.00000"
"4735","GO:0060771","phyllotactic patterning",3,0,0.29,"1.00000"
"4736","GO:0060772","leaf phyllotactic patterning",3,0,0.29,"1.00000"
"4737","GO:0060774","auxin mediated signaling pathway involved in phyllotactic patterning",2,0,0.2,"1.00000"
"4738","GO:0060795","cell fate commitment involved in formation of primary germ layer",1,0,0.1,"1.00000"
"4739","GO:0060858","vesicle-mediated transport involved in floral organ abscission",1,0,0.1,"1.00000"
"4740","GO:0060860","regulation of floral organ abscission",2,0,0.2,"1.00000"
"4741","GO:0060862","negative regulation of floral organ abscission",2,0,0.2,"1.00000"
"4742","GO:0060866","leaf abscission",3,0,0.29,"1.00000"
"4743","GO:0060867","fruit abscission",1,0,0.1,"1.00000"
"4744","GO:0060919","auxin import into cell",2,0,0.2,"1.00000"
"4745","GO:0060962","regulation of ribosomal protein gene transcription by RNA polymerase II",1,0,0.1,"1.00000"
"4746","GO:0061015","snRNA import into nucleus",1,0,0.1,"1.00000"
"4747","GO:0061062","regulation of nematode larval development",1,0,0.1,"1.00000"
"4748","GO:0061083","regulation of protein refolding",1,0,0.1,"1.00000"
"4749","GO:0061086","negative regulation of histone H3-K27 methylation",4,0,0.39,"1.00000"
"4750","GO:0061388","regulation of rate of cell growth",1,0,0.1,"1.00000"
"4751","GO:0061504","cyclic threonylcarbamoyladenosine biosynthetic process",1,0,0.1,"1.00000"
"4752","GO:0061635","regulation of protein complex stability",2,0,0.2,"1.00000"
"4753","GO:0061668","mitochondrial ribosome assembly",1,0,0.1,"1.00000"
"4754","GO:0061687","detoxification of inorganic compound",4,0,0.39,"1.00000"
"4755","GO:0061716","miRNA export from nucleus",1,0,0.1,"1.00000"
"4756","GO:0061727","methylglyoxal catabolic process to lactate",4,0,0.39,"1.00000"
"4757","GO:0061760","antifungal innate immune response",1,0,0.1,"1.00000"
"4758","GO:0061817","endoplasmic reticulum-plasma membrane tethering",8,0,0.78,"1.00000"
"4759","GO:0062034","L-pipecolic acid biosynthetic process",1,0,0.1,"1.00000"
"4760","GO:0062052","starch granule initiation",1,0,0.1,"1.00000"
"4761","GO:0062055","photosynthetic state transition",1,0,0.1,"1.00000"
"4762","GO:0062207","regulation of pattern recognition receptor signaling pathway",1,0,0.1,"1.00000"
"4763","GO:0062211","root regeneration",1,0,0.1,"1.00000"
"4764","GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress",1,0,0.1,"1.00000"
"4765","GO:0070071","proton-transporting two-sector ATPase complex assembly",7,0,0.69,"1.00000"
"4766","GO:0070127","tRNA aminoacylation for mitochondrial protein translation",2,0,0.2,"1.00000"
"4767","GO:0070141","response to UV-A",2,0,0.2,"1.00000"
"4768","GO:0070150","mitochondrial glycyl-tRNA aminoacylation",1,0,0.1,"1.00000"
"4769","GO:0070158","mitochondrial seryl-tRNA aminoacylation",1,0,0.1,"1.00000"
"4770","GO:0070178","D-serine metabolic process",1,0,0.1,"1.00000"
"4771","GO:0070179","D-serine biosynthetic process",1,0,0.1,"1.00000"
"4772","GO:0070189","kynurenine metabolic process",2,0,0.2,"1.00000"
"4773","GO:0070193","synaptonemal complex organization",1,0,0.1,"1.00000"
"4774","GO:0070197","meiotic attachment of telomere to nuclear envelope",1,0,0.1,"1.00000"
"4775","GO:0070201","regulation of establishment of protein localization",10,0,0.98,"1.00000"
"4776","GO:0070301","cellular response to hydrogen peroxide",4,0,0.39,"1.00000"
"4777","GO:0070328","triglyceride homeostasis",1,0,0.1,"1.00000"
