"","target_id","ATgene_ID","TopBLASTHit_Name","tissue","module"
"7301","Dm_00010307","AT1G65560.1","no full name available",NA,7
"7302","Dm_00010341","AT1G77090.1","no full name available",NA,7
"7303","Dm_00010558","AT4G29400.1","no full name available",NA,7
"7304","Dm_00010564","AT2G35410.1","no full name available",NA,7
"7305","Dm_00010655","AT2G03420.1","no full name available",NA,7
"7306","Dm_00010707","AT5G24010.1","no full name available",NA,7
"7307","Dm_00010763","AT4G10430.3","no full name available",NA,7
"7308","Dm_00010845","AT1G55160.3","no full name available",NA,7
"7309","Dm_00010849","AT5G42760.1","no full name available",NA,7
"7310","Dm_00010927","AT3G06980.1","no full name available",NA,7
"7311","Dm_00010936","AT5G22050.2","no full name available",NA,7
"7312","Dm_00010953","AT3G22104.1","no full name available",NA,7
"7313","Dm_00010959","AT1G16080.1","no full name available",NA,7
"7314","Dm_00011024","AT1G71710.2","no full name available",NA,7
"7315","Dm_00011029","AT2G46915.1","no full name available",NA,7
"7316","Dm_00011050","AT5G10080.1","no full name available",NA,7
"7317","Dm_00011132","AT1G32220.1","no full name available",NA,7
"7318","Dm_00011191","AT5G19370.1","no full name available",NA,7
"7319","Dm_00011223","AT5G17610.1","no full name available",NA,7
"7320","Dm_00011292","AT3G02510.1","no full name available",NA,7
"7321","Dm_00011313","AT5G66290.1","no full name available",NA,7
"7322","Dm_00011416","AT2G20830.2","no full name available",NA,7
"7323","Dm_00011550","AT2G03810.7","no full name available",NA,7
"7324","Dm_00011690","AT5G64460.8","no full name available",NA,7
"7325","Dm_00011703","AT5G49555.1","no full name available",NA,7
"7326","Dm_00011832","AT2G38330.1","no full name available",NA,7
"7327","Dm_00011871","AT1G28140.1","no full name available",NA,7
"7328","Dm_00011902","AT1G59960.1","no full name available",NA,7
"7329","Dm_00011910","AT5G11330.1","no full name available",NA,7
"7330","Dm_00011981","AT1G20810.1","no full name available",NA,7
"7331","Dm_00012006","AT5G06060.1","no full name available",NA,7
"7332","Dm_00012148","AT3G26730.1","no full name available",NA,7
"7333","Dm_00012171","AT2G41950.1","no full name available",NA,7
"7334","Dm_00012240","AT3G59980.1","no full name available",NA,7
"7335","Dm_00012269","AT1G50450.1","no full name available",NA,7
"7336","Dm_00012298","AT1G30910.1","no full name available",NA,7
"7337","Dm_00012504","AT4G08455.1","no full name available",NA,7
"7338","Dm_00012521","AT3G45900.1","no full name available",NA,7
"7339","Dm_00012614","AT5G22930.1","no full name available",NA,7
"7340","Dm_00012712","AT3G15110.1","no full name available",NA,7
"7341","Dm_00012722","AT5G14020.5","no full name available",NA,7
"7342","Dm_00013024","AT3G09050.1","no full name available",NA,7
"7343","Dm_00013120","AT1G73650.3","no full name available",NA,7
"7344","Dm_00013150","AT5G18900.1","no full name available",NA,7
"7345","Dm_00013276","AT5G14550.4","no full name available",NA,7
"7346","Dm_00013379","AT4G17100.2","no full name available",NA,7
"7347","Dm_00013449","AT4G24090.1","no full name available",NA,7
"7348","Dm_00013453","AT2G37220.1","no full name available",NA,7
"7349","Dm_00013638","AT1G21065.1","no full name available",NA,7
"7350","Dm_00013711","AT4G33905.1","no full name available",NA,7
"7351","Dm_00013714","AT1G11930.2","no full name available",NA,7
"7352","Dm_00013745","AT3G15260.2","no full name available",NA,7
"7353","Dm_00013857","AT1G79080.1","no full name available",NA,7
"7354","Dm_00013864","AT5G22340.1","no full name available",NA,7
"7355","Dm_00013898","AT5G18475.1","no full name available",NA,7
"7356","Dm_00013907","AT2G17033.4","no full name available",NA,7
"7357","Dm_00013916","AT5G16940.2","no full name available",NA,7
"7358","Dm_00014064","AT3G12345.1","no full name available",NA,7
"7359","Dm_00014105","AT1G19485.2","no full name available",NA,7
"7360","Dm_00014137","AT1G76450.1","no full name available",NA,7
"7361","Dm_00014140","AT3G13800.4","no full name available",NA,7
"7362","Dm_00014178","AT3G23530.1","no full name available",NA,7
"7363","Dm_00014645","AT1G60230.1","no full name available",NA,7
"7364","Dm_00014659","AT5G62290.2","no full name available",NA,7
"7365","Dm_00014664","AT3G29270.2","no full name available",NA,7
"7366","Dm_00014890","AT5G02710.3","no full name available",NA,7
"7367","Dm_00014992","AT5G57950.1","no full name available",NA,7
"7368","Dm_00015015","AT1G48570.1","no full name available",NA,7
"7369","Dm_00015762","AT5G44530.1","no full name available",NA,7
"7370","Dm_00015823","AT4G31860.1","no full name available",NA,7
"7371","Dm_00015851","AT2G43560.1","no full name available",NA,7
"7372","Dm_00016116","AT2G25910.1","no full name available",NA,7
"7373","Dm_00016117","AT4G01935.1","no full name available",NA,7
"7374","Dm_00016172","AT1G43860.2","no full name available",NA,7
"7375","Dm_00016225","AT4G08455.1","no full name available",NA,7
"7376","Dm_00016326","AT1G09150.1","no full name available",NA,7
"7377","Dm_00016369","AT4G33110.2","no full name available",NA,7
"7378","Dm_00016636","AT1G50000.1","no full name available",NA,7
"7379","Dm_00016952","AT2G15320.1","no full name available",NA,7
"7380","Dm_00017416","AT2G33180.1","no full name available",NA,7
"7381","Dm_00017435","AT5G10320.1","no full name available",NA,7
"7382","Dm_00017714","AT1G32190.1","no full name available",NA,7
"7383","Dm_00017830","AT5G04550.2","no full name available",NA,7
"7384","Dm_00017971","AT2G48100.5","no full name available",NA,7
"7385","Dm_00018012","AT4G20880.1","no full name available",NA,7
"7386","Dm_00018029","AT3G55070.1","no full name available",NA,7
"7387","Dm_00018075","AT5G17530.4","no full name available",NA,7
"7388","Dm_00018123","AT1G01940.1","no full name available",NA,7
"7389","Dm_00018128","AT4G06676.2","no full name available",NA,7
"7390","Dm_00018707","AT2G44040.1","no full name available",NA,7
"7391","Dm_00018736","AT3G01850.4","no full name available",NA,7
"7392","Dm_00018760","AT1G53035.1","no full name available",NA,7
"7393","Dm_00018865","AT5G41761.1","no full name available",NA,7
"7394","Dm_00018953","AT1G07080.1","no full name available",NA,7
"7395","Dm_00018954","AT1G07080.1","no full name available",NA,7
"7396","Dm_00018974","AT2G37195.1","no full name available",NA,7
"7397","Dm_00019159","AT1G60560.1","no full name available",NA,7
"7398","Dm_00019250","AT5G54620.1","no full name available",NA,7
"7399","Dm_00019337","AT2G21960.1","no full name available",NA,7
"7400","Dm_00019346","AT3G43540.1","no full name available",NA,7
"7401","Dm_00019443","AT4G15520.1","no full name available",NA,7
"7402","Dm_00019482","AT1G60000.1","no full name available",NA,7
"7403","Dm_00019568","AT4G16410.1","no full name available",NA,7
"7404","Dm_00019651","AT2G04360.1","no full name available",NA,7
"7405","Dm_00019685","AT5G11750.1","no full name available",NA,7
"7406","Dm_00019839","AT2G21350.1","no full name available",NA,7
"7407","Dm_00019938","AT2G25920.1","no full name available",NA,7
"7408","Dm_00019954","AT2G27090.2","no full name available",NA,7
"7409","Dm_00020009","AT1G44760.1","no full name available","Fl",7
"7410","Dm_00020102","AT2G47330.1","no full name available",NA,7
"7411","Dm_00020492","AT1G71480.3","no full name available",NA,7
"7412","Dm_00020530","AT3G15090.1","no full name available",NA,7
"7413","Dm_00020630","AT3G48980.2","no full name available",NA,7
"7414","Dm_00020691","AT4G27190.1","no full name available",NA,7
"7415","Dm_00020806","AT5G21222.4","no full name available",NA,7
"7416","Dm_00021037","AT5G16660.2","no full name available",NA,7
"7417","Dm_00018889","AT2G21960.1","no full name available",NA,7
"7418","Dm_00002315","AT1G80760.1","NOD26-like intrinsic protein 6;1",NA,7
"7419","Dm_00001085","AT4G10380.1","NOD26-LIKE MIP 6, NOD26-like intrinsic protein 5;1, NOD26-LIKE MIP 8","Ro",7
"7420","Dm_00016908","AT1G44575.3","NONPHOTOCHEMICAL QUENCHING 4, PHOTOSYSTEM II SUBUNIT S",NA,7
"7421","Dm_00005695","AT5G58740.1","Nuclear Migration 1",NA,7
"7422","Dm_00004408","AT5G45390.1","NUCLEAR-ENCODED CLP PROTEASE P4, CLP protease P4",NA,7
"7423","Dm_00001749","AT1G11750.1","NUCLEAR-ENCODED CLPP 1, CLP protease proteolytic subunit 6",NA,7
"7424","Dm_00013357","AT2G05760.1","nucleobase ascorbate transporter 1",NA,7
"7425","Dm_00014883","AT3G52050.5","organellar exonuclease 1",NA,7
"7426","Dm_00017421","AT1G32520.1","oxidation resistance 4","Pe",7
"7427","Dm_00005025","AT2G39220.1","PATATIN-like protein 6",NA,7
"7428","Dm_00020301","AT5G56460.1","PBS1-Like16",NA,7
"7429","Dm_00001323","AT3G59040.1","pentatricopeptide repeat protein 287",NA,7
"7430","Dm_00001173","AT3G57190.1","peptide chain release factor 3",NA,7
"7431","Dm_00001174","AT3G57190.1","peptide chain release factor 3",NA,7
"7432","Dm_00018980","AT4G33420.1","Peroxidase 47","Ro",7
"7433","Dm_00005952","AT1G44970.1","PEROXIDASE9, PEROXIDASE 9","Fl",7
"7434","Dm_00020562","AT3G47430.1","peroxin 11B","Pe",7
"7435","Dm_00010692","AT1G01820.1","peroxin 11c",NA,7
"7436","Dm_00005119","AT3G26060.1","peroxiredoxin Q",NA,7
"7437","Dm_00007808","AT2G39970.1","peroxisomal NAD carrier, peroxisomal membrane protein 38, ABERRANT PEROXISOME MORPHOLOGY 3",NA,7
"7438","Dm_00016581","AT5G09660.2","peroxisomal NAD-malate dehydrogenase 2",NA,7
"7439","Dm_00003074","AT3G61060.1","phloem protein 2-A13",NA,7
"7440","Dm_00005855","AT3G46980.4","phosphate transporter 4;3",NA,7
"7441","Dm_00005333","AT4G16700.1","phosphatidylserine decarboxylase 1",NA,7
"7442","Dm_00006436","AT3G01550.2","phosphoenolpyruvate (pep)/phosphate translocator 2, PHOSPHOENOLPYRUVATE (PEP)/PHOSPHATE TRANSLOCATOR 2",NA,7
"7443","Dm_00014031","AT5G13640.1","PHOSPHOLIPID:DIACYLGLYCEROL ACYLTRANSFERASE 1, phospholipid:diacylglycerol acyltransferase, ARABIDOPSIS THALIANA PHOSPHOLIPID:DIACYLGLYCEROL ACYLTRANSFERASE",NA,7
"7444","Dm_00010990","AT1G32060.1","phosphoribulokinase","Pe",7
"7445","Dm_00006927","AT1G71500.1","PhotoSystem B protein 33, Light-harvesting-like 8",NA,7
"7446","Dm_00006278","AT1G61520.3","photosystem I light harvesting complex gene 3",NA,7
"7447","Dm_00000105","AT1G03130.1","photosystem I subunit D-2","Pe",7
"7448","Dm_00006702","AT2G20260.1","photosystem I subunit E-2",NA,7
"7449","Dm_00007085","AT1G52230.1","photosystem I subunit H2, PHOTOSYSTEM I SUBUNIT H-2",NA,7
"7450","Dm_00001217","AT4G12800.2","photosystem I subunit l",NA,7
"7451","Dm_00003691","AT4G28660.1","photosystem II reaction center PSB28 protein",NA,7
"7452","Dm_00015002","AT2G30570.1","photosystem II reaction center W",NA,7
"7453","Dm_00005862","AT4G05180.2","photosystem II subunit Q-2, PHOTOSYSTEM II SUBUNIT Q",NA,7
"7454","Dm_00007450","AT2G06520.1","photosystem II subunit X",NA,7
"7455","Dm_00008459","AT2G25290.4","Phox1",NA,7
"7456","Dm_00004680","AT4G38160.4","pigment defective 191, mitochondrial transcription termination factor 6",NA,7
"7457","Dm_00003296","AT1G05750.2","pigment defective 247, CHLOROPLAST BIOGENESIS 19",NA,7
"7458","Dm_00011000","AT4G09650.1","PIGMENT DEFECTIVE 332, ATP synthase delta-subunit gene",NA,7
"7459","Dm_00007086","AT1G79850.1","PIGMENT DEFECTIVE 347, PLASTID RIBOSOMAL SMALL SUBUNIT PROTEIN 17, ribosomal protein S17",NA,7
"7460","Dm_00014953","AT1G32100.1","pinoresinol reductase 1","Ro",7
"7461","Dm_00016261","AT1G32990.1","plastid ribosomal protein l11",NA,7
"7462","Dm_00010639","AT2G33450.1","plastid ribosomal protein L28",NA,7
"7463","Dm_00003584","AT3G13120.3","plastid ribosomal protein of the 30S subunit 10",NA,7
"7464","Dm_00019031","AT5G30510.1","plastid ribosomal protein S1, ribosomal protein S1",NA,7
"7465","Dm_00014229","AT3G15190.1","plastid ribosomal protein S20",NA,7
"7466","Dm_00000687","AT1G29070.1","plastid ribosomal proteins of the 50S subunit 34",NA,7
"7467","Dm_00003843","AT3G46780.1","plastid transcriptionally active 16",NA,7
"7468","Dm_00009633","AT5G17870.1","plastid-specific 50S ribosomal protein 6",NA,7
"7469","Dm_00008557","AT1G03860.3","prohibitin 2",NA,7
"7470","Dm_00011198","AT3G63490.1","proline-rich protein-like 1, plastid ribosomal protein L1, EMBRYO DEFECTIVE 3126",NA,7
"7471","Dm_00008689","AT4G34090.1","Protein in chloroplast Atpase Biogenesis",NA,7
"7472","Dm_00007456","AT1G27070.1","PROTEIN TARGETING TO STARCH 2",NA,7
"7473","Dm_00005108","AT4G03280.1","PROTON GRADIENT REGULATION 1, photosynthetic electron transfer C",NA,7
"7474","Dm_00012801","AT2G05620.2","proton gradient regulation 5",NA,7
"7475","Dm_00002867","AT4G31390.1","PROTON GRADIENT REGULATION 6, ABC1-like kinase 1, ABC1-like kinase related to chlorophyll degradation and oxidative stress 1",NA,7
"7476","Dm_00002973","AT3G21110.3","PURIN C, purin 7",NA,7
"7477","Dm_00021055","AT4G13700.1","purple acid phosphatase 23",NA,7
"7478","Dm_00003452","AT3G53620.1","pyrophosphorylase 4",NA,7
"7479","Dm_00014392","AT5G09650.1","pyrophosphorylase 6",NA,7
"7480","Dm_00012686","AT1G71310.2","radiation sensitive 52-1, Organellar DNA-Binding protein 1",NA,7
"7481","Dm_00003475","AT4G34730.3","RbfA domain-containing protein 1",NA,7
"7482","Dm_00006321","AT1G45616.1","receptor like protein 6","TrIn",7
"7483","Dm_00008447","AT4G02260.3","RELA/SPOT homolog 1, RELA-SPOT HOMOLOG 1, RELA/SPOT HOMOLOG 1",NA,7
"7484","Dm_00005368","AT2G44420.3","residue-specific N-terminal amidase 1",NA,7
"7485","Dm_00007147","AT2G48070.3","RESISTANCE TO PHYTOPHTHORA 1",NA,7
"7486","Dm_00011666","AT4G11220.1","reticulon 2, VIRB2-interacting protein 2, Reticulan like protein B2",NA,7
"7487","Dm_00002470","AT1G06190.1","Rho-N 1",NA,7
"7488","Dm_00003076","AT1G63120.1","RHOMBOID-like 2",NA,7
"7489","Dm_00010181","AT3G58460.2","RHOMBOID-like protein 15, rhomboid-like protein 11, ARABIDOPSIS RHOMBOID-LIKE PROTEIN 11",NA,7
"7490","Dm_00003510","AT4G21470.1","riboflavin kinase/FMN hydrolase",NA,7
"7491","Dm_00018419","ATCG00780.1","ribosomal protein L14","GlIn",7
"7492","Dm_00010150","AT3G44890.1","ribosomal protein L9",NA,7
"7493","Dm_00001139","AT1G74970.1","ribosomal protein S9",NA,7
"7494","Dm_00005761","AT3G09720.2","RNA helicase 57",NA,7
"7495","Dm_00011531","AT1G64860.1","RNApolymerase sigma subunit 2, sigma factor A, RNA POLYMERASE SIGMA SUBUNIT 1",NA,7
"7496","Dm_00007706","AT2G36990.1","RNApolymerase sigma-subunit F, SIGMA FACTOR 6",NA,7
"7497","Dm_00010491","AT1G48380.1","ROOT HAIRLESS 1, HYPOCOTYL 7",NA,7
"7498","Dm_00012765","AT5G10350.1","RRM-containing protein",NA,7
"7499","Dm_00012564","AT1G23860.3","RS-containing zinc finger protein 21",NA,7
"7500","Dm_00009220","AT2G39730.1","rubisco activase",NA,7
"7501","Dm_00009737","AT1G11330.2","S Domain1 13, resistant to DFPM inhibition of ABA signaling 2",NA,7
"7502","Dm_00001199","AT3G23700.1","S1 RNA-binding ribosomal protein 1",NA,7
"7503","Dm_00016935","AT2G37050.3","Salt Induced Malectin-like domain-containing Protein1",NA,7
"7504","Dm_00000493","AT2G28000.1","SCHLEPPERLESS, chaperonin-60alpha1, CHLOROPLAST CHAPERONIN 60ALPHA, ACCUMULATION AND REPLICATION OF CHLOROPLASTS 2, chaperonin-60alpha",NA,7
"7505","Dm_00000494","AT2G28000.1","SCHLEPPERLESS, chaperonin-60alpha1, CHLOROPLAST CHAPERONIN 60ALPHA, ACCUMULATION AND REPLICATION OF CHLOROPLASTS 2, chaperonin-60alpha",NA,7
"7506","Dm_00014858","AT5G51110.2","SDIR1-INTERACTING PROTEIN1, AtAIRP2 Target Protein 1, Rubisco Assembly Factor 2",NA,7
"7507","Dm_00011303","AT5G56760.1","SERINE ACETYLTRANSFERASE 52, SERINE ACETYLTRANSFERASE 5, serine acetyltransferase 1;1",NA,7
"7508","Dm_00013402","AT2G35500.1","shikimate kinase-like 2",NA,7
"7509","Dm_00017811","AT2G35500.1","shikimate kinase-like 2",NA,7
"7510","Dm_00000815","AT5G06210.1","small RNA-binding protein 11",NA,7
"7511","Dm_00009755","AT1G78290.3","SNF1-RELATED PROTEIN KINASE 2-8, SNF1-RELATED PROTEIN KINASE 2.8, SNF1-RELATED PROTEIN KINASE 2C",NA,7
"7512","Dm_00002117","AT3G05030.4","sodium hydrogen exchanger 2",NA,7
"7513","Dm_00001617","AT1G56440.2","Spaghetti, tetratricopeptide repeat 5",NA,7
"7514","Dm_00000523","AT3G04870.4","SPONTANEOUS CELL DEATH 1, PIGMENT DEFECTIVE EMBRYO 181, zeta-carotene desaturase",NA,7
"7515","Dm_00003762","AT3G52180.1","STARCH-EXCESS 4, DUAL-SPECIFICITY PROTEIN PHOSPHATASE  4",NA,7
"7516","Dm_00000021","AT5G01920.2","State transition 8",NA,7
"7517","Dm_00002566","AT1G04920.1","sucrose phosphate synthase 3F, sucrose phosphate synthase B",NA,7
"7518","Dm_00000286","AT5G50680.1","SUMO activating enzyme 1B, ARABIDOPSIS THALIANA SUMO ACTIVATING ENZYME 1B",NA,7
"7519","Dm_00019165","AT3G07880.1","SUPERCENTIPEDE1",NA,7
"7520","Dm_00001816","AT1G56500.1","suppressor of quenching 1",NA,7
"7521","Dm_00001817","AT1G56500.3","suppressor of quenching 1",NA,7
"7522","Dm_00013341","AT5G13650.1","SUPPRESSOR OF VARIEGATION 3",NA,7
"7523","Dm_00011117","AT5G54600.1","SUPPRESSOR OF VARIEGATION 8, plastid ribosomal protein L24",NA,7
"7524","Dm_00013429","AT3G09740.1","syntaxin of plants 71",NA,7
"7525","Dm_00020497","AT5G58070.1","TEMPERATURE-INDUCED LIPOCALIN, temperature-induced lipocalin",NA,7
"7526","Dm_00020286","AT2G19580.1","tetraspanin2",NA,7
"7527","Dm_00000834","AT5G54770.1","THIAZOLE REQUIRING, THIAMINE4",NA,7
"7528","Dm_00013098","AT1G54780.1","thylakoid lumen protein 18.3",NA,7
"7529","Dm_00003672","AT4G27800.1","thylakoid-associated phosphatase 38, PROTEIN PHOSPHATASE 1",NA,7
"7530","Dm_00007683","AT2G02180.1","tobamovirus multiplication protein 3",NA,7
"7531","Dm_00003136","AT1G08980.1","TRANSLOCON AT THE OUTER MEMBRANE OF CHLOROPLASTS 64-I, AMIDASE-LIKE PROTEIN 1, amidase 1, ARABIDOPSIS THALIANA TRANSLOCON AT THE OUTER MEMBRANE OF CHLOROPLASTS 64-I",NA,7
"7532","Dm_00014717","AT5G58600.1","TRICHOME BIREFRINGENCE-LIKE 44, POWDERY MILDEW RESISTANT 5","Fl",7
"7533","Dm_00014717","AT5G58600.1","TRICHOME BIREFRINGENCE-LIKE 44, POWDERY MILDEW RESISTANT 5","Ro",7
"7534","Dm_00015449","AT3G06960.1","TRIGALACTOSYLDIACYLGLYCEROL 4, PIGMENT DEFECTIVE 320",NA,7
"7535","Dm_00015450","AT3G06960.2","TRIGALACTOSYLDIACYLGLYCEROL 4, PIGMENT DEFECTIVE 320",NA,7
"7536","Dm_00010300","AT2G21170.2","triosephosphate isomerase, PLASTID ISOFORM TRIOSE PHOSPHATE ISOMERASE",NA,7
"7537","Dm_00003548","AT1G54650.1","tRNA methyltransferase 140b",NA,7
"7538","Dm_00004442","AT4G27340.1","tRNA methyltransferase 5b",NA,7
"7539","Dm_00008429","AT1G25220.2","TRYPTOPHAN BIOSYNTHESIS 4, WEAK ETHYLENE INSENSITIVE7, anthranilate synthase beta subunit 1",NA,7
"7540","Dm_00015029","AT1G16070.1","tubby like protein 8",NA,7
"7541","Dm_00002784","AT5G28750.1","TWIN-ARGININE TRANSLOCATION A",NA,7
"7542","Dm_00013648","AT2G29400.1","type one protein phosphatase 1, PROTEIN PHOSPHATASE 1",NA,7
"7543","Dm_00006575","AT5G53970.1","Tyr Aminotransferase 1, tyrosine aminotransferase 7",NA,7
"7544","Dm_00014469","AT5G53300.4","ubiquitin-conjugating enzyme 10",NA,7
"7545","Dm_00016853","AT5G42990.1","ubiquitin-conjugating enzyme 18",NA,7
"7546","Dm_00016165","AT3G15620.1","UV REPAIR DEFECTIVE 3",NA,7
"7547","Dm_00010593","AT1G12370.1","UV RESISTANCE 2, photolyase 1",NA,7
"7548","Dm_00005551","AT1G03950.1","vacuolar protein sorting-associated protein 2.3",NA,7
"7549","Dm_00003469","AT1G19910.1","VACUOLAR-TYPE H+ ATPASE C2",NA,7
"7550","Dm_00001255","AT5G42270.1","VARIEGATED 1",NA,7
"7551","Dm_00013116","AT1G56180.1","Virescent3-1",NA,7
"7552","Dm_00005939","AT2G40860.3","VITAMIN C DEFECTIVE 3",NA,7
"7553","Dm_00011662","AT1G78620.1","VITAMIN E DEFICIENT6",NA,7
"7554","Dm_00017329","AT4G10265.1","Wound-induced polypeptide 3","GlCo",7
"7555","Dm_00007066","AT1G32170.1","xyloglucan endotransglucosylase/hydrolase 30, xyloglucan endotransglycosylase 4",NA,7
"7556","Dm_00004248","AT5G13750.1","zinc induced facilitator-like 1",NA,7
"7557","Dm_00000058",NA,NA,"Fl",7
"7558","Dm_00000081",NA,NA,NA,7
"7559","Dm_00000592",NA,NA,NA,7
"7560","Dm_00001411",NA,NA,NA,7
"7561","Dm_00001421",NA,NA,"Pe",7
"7562","Dm_00001460",NA,NA,NA,7
"7563","Dm_00001485",NA,NA,NA,7
"7564","Dm_00001878",NA,NA,NA,7
"7565","Dm_00001922",NA,NA,NA,7
"7566","Dm_00002925",NA,NA,"Fl",7
"7567","Dm_00003011",NA,NA,NA,7
"7568","Dm_00003022",NA,NA,NA,7
"7569","Dm_00003035",NA,NA,NA,7
"7570","Dm_00003065",NA,NA,NA,7
"7571","Dm_00003417",NA,NA,NA,7
"7572","Dm_00003511",NA,NA,NA,7
"7573","Dm_00003577",NA,NA,"Fl",7
"7574","Dm_00003577",NA,NA,"Ro",7
"7575","Dm_00003593",NA,NA,NA,7
"7576","Dm_00003729",NA,NA,NA,7
"7577","Dm_00003856",NA,NA,NA,7
"7578","Dm_00003981",NA,NA,NA,7
"7579","Dm_00004077",NA,NA,NA,7
"7580","Dm_00004199",NA,NA,NA,7
"7581","Dm_00004275",NA,NA,NA,7
"7582","Dm_00004339",NA,NA,NA,7
"7583","Dm_00004808",NA,NA,"Gl",7
"7584","Dm_00004808",NA,NA,"GlIn",7
"7585","Dm_00005057",NA,NA,NA,7
"7586","Dm_00005866",NA,NA,NA,7
"7587","Dm_00006299",NA,NA,NA,7
"7588","Dm_00006447",NA,NA,NA,7
"7589","Dm_00006478",NA,NA,NA,7
"7590","Dm_00006862",NA,NA,NA,7
"7591","Dm_00007072",NA,NA,NA,7
"7592","Dm_00007161",NA,NA,NA,7
"7593","Dm_00007385",NA,NA,NA,7
"7594","Dm_00007494",NA,NA,NA,7
"7595","Dm_00007541",NA,NA,NA,7
"7596","Dm_00008246",NA,NA,NA,7
"7597","Dm_00008366",NA,NA,"Pe",7
"7598","Dm_00008999",NA,NA,NA,7
"7599","Dm_00009075",NA,NA,NA,7
"7600","Dm_00009337",NA,NA,"Gl",7
"7601","Dm_00009337",NA,NA,"GlIn",7
"7602","Dm_00009625",NA,NA,NA,7
"7603","Dm_00009674",NA,NA,NA,7
"7604","Dm_00009693",NA,NA,NA,7
"7605","Dm_00009750",NA,NA,NA,7
"7606","Dm_00010082",NA,NA,NA,7
"7607","Dm_00010559",NA,NA,NA,7
"7608","Dm_00010608",NA,NA,NA,7
"7609","Dm_00011060",NA,NA,NA,7
"7610","Dm_00011097",NA,NA,NA,7
"7611","Dm_00011386",NA,NA,"Fl",7
"7612","Dm_00011792",NA,NA,NA,7
"7613","Dm_00011808",NA,NA,NA,7
"7614","Dm_00011904",NA,NA,NA,7
"7615","Dm_00011969",NA,NA,NA,7
"7616","Dm_00012074",NA,NA,"GlCo",7
"7617","Dm_00012104",NA,NA,NA,7
"7618","Dm_00012111",NA,NA,NA,7
"7619","Dm_00012310",NA,NA,NA,7
"7620","Dm_00012349",NA,NA,NA,7
"7621","Dm_00012395",NA,NA,"GlCo",7
"7622","Dm_00012395",NA,NA,"Ro",7
"7623","Dm_00012588",NA,NA,NA,7
"7624","Dm_00012676",NA,NA,"Gl",7
"7625","Dm_00012676",NA,NA,"Tr",7
"7626","Dm_00012935",NA,NA,NA,7
"7627","Dm_00012971",NA,NA,NA,7
"7628","Dm_00013089",NA,NA,NA,7
"7629","Dm_00013138",NA,NA,"GlIn",7
"7630","Dm_00013138",NA,NA,"Pe",7
"7631","Dm_00013385",NA,NA,NA,7
"7632","Dm_00013623",NA,NA,"Pe",7
"7633","Dm_00013623",NA,NA,"Tr",7
"7634","Dm_00013905",NA,NA,NA,7
"7635","Dm_00014073",NA,NA,NA,7
"7636","Dm_00014195",NA,NA,"Pe",7
"7637","Dm_00014306",NA,NA,"Pe",7
"7638","Dm_00014306",NA,NA,"Ro",7
"7639","Dm_00014457",NA,NA,"Ri",7
"7640","Dm_00014457",NA,NA,"TrCor",7
"7641","Dm_00014472",NA,NA,"Pe",7
"7642","Dm_00014487",NA,NA,NA,7
"7643","Dm_00014613",NA,NA,NA,7
"7644","Dm_00014656",NA,NA,NA,7
"7645","Dm_00014697",NA,NA,NA,7
"7646","Dm_00014792",NA,NA,NA,7
"7647","Dm_00015063",NA,NA,"Gl",7
"7648","Dm_00015063",NA,NA,"GlIn",7
"7649","Dm_00015298",NA,NA,NA,7
"7650","Dm_00015638",NA,NA,NA,7
"7651","Dm_00015640",NA,NA,NA,7
"7652","Dm_00016104",NA,NA,NA,7
"7653","Dm_00016176",NA,NA,NA,7
"7654","Dm_00016362",NA,NA,NA,7
"7655","Dm_00016571",NA,NA,NA,7
"7656","Dm_00017116",NA,NA,NA,7
"7657","Dm_00017306",NA,NA,"Gl",7
"7658","Dm_00017306",NA,NA,"Tr",7
"7659","Dm_00017358",NA,NA,NA,7
"7660","Dm_00017756",NA,NA,"Gl",7
"7661","Dm_00017756",NA,NA,"Ri",7
"7662","Dm_00018518",NA,NA,NA,7
"7663","Dm_00018770",NA,NA,NA,7
"7664","Dm_00018931",NA,NA,NA,7
"7665","Dm_00019133",NA,NA,NA,7
"7666","Dm_00019417",NA,NA,NA,7
"7667","Dm_00019535",NA,NA,"Ri",7
"7668","Dm_00019535",NA,NA,"TrIn",7
"7669","Dm_00019599",NA,NA,NA,7
"7670","Dm_00019679",NA,NA,NA,7
"7671","Dm_00020441",NA,NA,NA,7
"7672","Dm_00020716",NA,NA,NA,7
"7673","Dm_00000132","AT1G76140.1",NA,NA,9
"7674","Dm_00000835","AT4G27120.2",NA,NA,9
"7675","Dm_00000844","AT5G54840.1",NA,NA,9
"7676","Dm_00001112","AT3G58730.1",NA,NA,9
"7677","Dm_00001273","AT3G56740.1",NA,NA,9
"7678","Dm_00001465","AT1G11120.2",NA,NA,9
"7679","Dm_00002085","AT2G35660.1",NA,NA,9
"7680","Dm_00002087","AT4G16640.1",NA,NA,9
"7681","Dm_00002250","AT1G78880.1",NA,"Fl",9
"7682","Dm_00002374","AT5G55580.2",NA,NA,9
"7683","Dm_00003043","AT5G42820.2",NA,NA,9
"7684","Dm_00003326","AT5G07900.1",NA,NA,9
"7685","Dm_00003335","AT5G07900.1",NA,NA,9
"7686","Dm_00003478","AT5G61220.3",NA,NA,9
"7687","Dm_00006251","AT3G14770.1",NA,NA,9
"7688","Dm_00006342","AT2G17970.1",NA,NA,9
