"gene_ID","AT_gene_id","annotation"
"Dm_00005855-RA","AT3G46980.4","| Symbols: PHT4;3 | phosphate transporter 4;3 | chr3:17307294-17310043 REVERSE LENGTH=581"
"Dm_00006927-RA","AT1G71500.1","| Symbols: PSB33, LIL8 | PhotoSystem B protein 33, Light-harvesting-like 8 | chr1:26936084-26937331 FORWARD LENGTH=287"
"Dm_00006428-RA","AT5G65770.3","| Symbols: LINC4, CRWN4 | CROWDED NUCLEI 4, LITTLE NUCLEI4 | chr5:26311587-26315610 FORWARD LENGTH=1010"
"Dm_00006426-RA","AT5G65780.1","| Symbols: ATBCAT-5 |  | chr5:26316418-26318585 FORWARD LENGTH=415"
"Dm_00006427-RA","AT3G49680.1","| Symbols: BCAT3, ATBCAT-3 | branched-chain aminotransferase 3 | chr3:18422768-18425473 FORWARD LENGTH=413"
"Dm_00006114-RA","AT3G13470.1","| Symbols: CPNB2, Cpn60beta2 | chaperonin-60beta2 | chr3:4389685-4392624 FORWARD LENGTH=596"
"Dm_00006116-RA","AT5G36110.1","| Symbols: CYP716A1 | ""cytochrome P450, family 716, subfamily A, polypeptide 1"" | chr5:14195377-14197613 FORWARD LENGTH=477"
"Dm_00007916-RA","AT3G51120.1","| Symbols: no symbol available | no full name available | chr3:18986026-18991886 REVERSE LENGTH=1305"
"Dm_00007237-RA","AT5G38470.1","| Symbols: RAD23D | RADIATION SENSITIVE23D | chr5:15404720-15407500 FORWARD LENGTH=378"
"Dm_00006801-RA","AT5G54520.1","| Symbols: PRP17, CDC40 |  | chr5:22146781-22149089 REVERSE LENGTH=457"
"Dm_00006803-RA","AT5G54540.1","| Symbols: no symbol available | no full name available | chr5:22156604-22157857 FORWARD LENGTH=297"
"Dm_00006747-RA","AT1G67280.2","| Symbols: AtGLYI6 | GlyoxalaseI 6 | chr1:25188563-25190134 REVERSE LENGTH=262"
"Dm_00006748-RA","AT1G67280.1","| Symbols: AtGLYI6 | GlyoxalaseI 6 | chr1:25188563-25190547 REVERSE LENGTH=350"
"Dm_00007550-RA","AT4G19040.1","| Symbols: EDR2 | ENHANCED DISEASE RESISTANCE 2 | chr4:10431799-10437171 REVERSE LENGTH=718"
"Dm_00007537-RA","AT1G11720.2","| Symbols: ATSS3, SS3 | starch synthase 3 | chr1:3951597-3956840 FORWARD LENGTH=1094"
"Dm_00007534-RA","AT4G04670.1","| Symbols: AtTRM5c, TRM5c | tRNA methyltransferase 5c | chr4:2367603-2371990 FORWARD LENGTH=995"
"Dm_00007837-RA","AT5G51690.1","| Symbols: ACS12 | 1-amino-cyclopropane-1-carboxylate synthase 12 | chr5:20999015-21000957 REVERSE LENGTH=495"
"Dm_00007035-RA","AT2G34790.1","| Symbols: EDA28, MEE23, AtBBE-like 15 | Berberine Bridge Enzyme-Like 15, EMBRYO SAC DEVELOPMENT ARREST 28, MATERNAL EFFECT EMBRYO ARREST 23 | chr2:14673998-14677237 REVERSE LENGTH=532"
"Dm_00007036-RA","AT4G21210.1","| Symbols: RP1, ATRP1 | PPDK regulatory protein | chr4:11307002-11308587 FORWARD LENGTH=403"
"Dm_00006624-RA","AT1G43690.1","| Symbols: no symbol available | no full name available | chr1:16478519-16482589 FORWARD LENGTH=599"
"Dm_00005347-RA","AT5G66420.2","| Symbols: no symbol available | no full name available | chr5:26521893-26524986 REVERSE LENGTH=754"
"Dm_00007281-RA","AT4G34890.1","| Symbols: XDH1, ATXDH1 | xanthine dehydrogenase 1, XANTHINE DEHYDROGENASE 1 | chr4:16618736-16624983 REVERSE LENGTH=1361"
"Dm_00005648-RA","AT3G07530.3","| Symbols: DSP4 | DEFECTIVE in snRNA PROCESSING 4 | chr3:2400793-2404280 FORWARD LENGTH=696"
"Dm_00006710-RA","AT2G46520.1","| Symbols: XPO2 |  | chr2:19096867-19099785 FORWARD LENGTH=972"
"Dm_00006711-RA","AT5G57180.4","| Symbols: CIA2 | chloroplast import apparatus 2 | chr5:23168393-23169523 FORWARD LENGTH=376"
"Dm_00007742-RA","AT2G44680.3","| Symbols: CKB4 | casein kinase II  beta subunit 4 | chr2:18427156-18428166 REVERSE LENGTH=253"
"Dm_00008080-RA","AT3G56200.1","| Symbols: no symbol available | no full name available | chr3:20850087-20851779 FORWARD LENGTH=435"
"Dm_00007832-RA","AT1G71360.1","| Symbols: AtSUN4, SUN4 | SUN-domain protein 4 | chr1:26892214-26894166 REVERSE LENGTH=596"
"Dm_00007650-RA","AT2G44900.2","| Symbols: FBX5, ARABIDILLO-1, ARABIDILLO1 | F-box Armadillo protein 1, ARABIDILLO-1, F-BOX Protein 5 | chr2:18511719-18515762 REVERSE LENGTH=930"
"Dm_00007099-RA","AT4G32640.2","| Symbols: no symbol available | no full name available | chr4:15742661-15750424 FORWARD LENGTH=1080"
"Dm_00018581-RA","AT2G29940.1","| Symbols: ATPDR3, ABCG31, PDR3 | ATP-binding cassette G31, PLEIOTROPIC DRUG RESISTANCE 3, pleiotropic drug resistance 3 | chr2:12760139-12766455 FORWARD LENGTH=1426"
"Dm_00018425-RA","AT1G11060.1","| Symbols: WAPL1, AtWAPL1 | Wings apart-like protein 1 | chr1:3684568-3689537 FORWARD LENGTH=930"
"Dm_00018342-RA","AT1G22020.2","| Symbols: SHM6 | serine hydroxymethyltransferase 6 | chr1:7754599-7757087 FORWARD LENGTH=599"
"Dm_00018281-RA","AT3G43230.1","| Symbols: no symbol available | no full name available | chr3:15207776-15209599 FORWARD LENGTH=485"
"Dm_00018280-RA","AT2G26460.1","| Symbols: SMU2 | SUPPRESSORS OF MEC-8 AND UNC-52 2 | chr2:11255049-11258913 REVERSE LENGTH=585"
"Dm_00018277-RA","AT1G29370.1","| Symbols: no symbol available | no full name available | chr1:10278080-10283024 REVERSE LENGTH=831"
"Dm_00018321-RA","AT4G21150.3","| Symbols: RPN2, HAP6 | HAPLESS 6, RIBOPHORIN II | chr4:11278646-11283599 FORWARD LENGTH=691"
"Dm_00018320-RA","AT4G21150.2","| Symbols: RPN2, HAP6 | HAPLESS 6, RIBOPHORIN II | chr4:11278646-11283599 FORWARD LENGTH=679"
"Dm_00017366-RA","AT5G19330.1","| Symbols: ARIA | ARM repeat protein interacting with  ABF2 | chr5:6508095-6512701 REVERSE LENGTH=710"
"Dm_00017013-RA","AT4G03030.1","| Symbols: no symbol available | no full name available | chr4:1335942-1337270 REVERSE LENGTH=442"
"Dm_00018181-RA","AT4G19670.7","| Symbols: no symbol available | no full name available | chr4:10699383-10701342 REVERSE LENGTH=532"
"Dm_00019175-RA","AT1G50180.1","| Symbols: CAR1 | CEL-Activated Resistance 1 | chr1:18584235-18587136 FORWARD LENGTH=857"
"Dm_00017235-RA","AT3G03890.1","| Symbols: HOZ |  | chr3:999667-1001996 REVERSE LENGTH=321"
"Dm_00018594-RA","AT2G44020.1","| Symbols: no symbol available | no full name available | chr2:18217737-18219260 REVERSE LENGTH=507"
"Dm_00019465-RA","AT4G35140.2","| Symbols: no symbol available | no full name available | chr4:16724134-16726477 REVERSE LENGTH=541"
"Dm_00019482-RA","AT1G60000.1","| Symbols: no symbol available | no full name available | chr1:22093678-22094540 REVERSE LENGTH=258"
"Dm_00016435-RA","AT4G37190.2","| Symbols: no symbol available | no full name available | chr4:17507453-17509512 FORWARD LENGTH=516"
"Dm_00018909-RA","AT2G24270.2","| Symbols: ALDH11A3 | aldehyde dehydrogenase 11A3 | chr2:10327325-10329824 REVERSE LENGTH=536"
"Dm_00019337-RA","AT2G21960.1","| Symbols: no symbol available | no full name available | chr2:9354990-9356958 FORWARD LENGTH=332"
"Dm_00019384-RA","AT3G06483.1","| Symbols: PDK, ATPDHK | pyruvate dehydrogenase kinase | chr3:1990727-1992581 REVERSE LENGTH=366"
"Dm_00019385-RA","AT3G17450.2","| Symbols: no symbol available | no full name available | chr3:5972793-5975684 REVERSE LENGTH=877"
"Dm_00019480-RA","AT5G42130.1","| Symbols: Mfl1, AtMfl1 | MitoFerrinLike1 | chr5:16835572-16836810 REVERSE LENGTH=412"
"Dm_00019716-RA","AT5G59750.1","| Symbols: RIBA3, AtRIBA3 | homolog of ribA 3 | chr5:24073397-24075411 FORWARD LENGTH=509"
"Dm_00016703-RA","AT2G40460.1","| Symbols: no symbol available | no full name available | chr2:16897123-16901171 FORWARD LENGTH=583"
"Dm_00016845-RA","AT3G01990.7","| Symbols: ACR6 | ACT domain repeat 6 | chr3:330099-332066 FORWARD LENGTH=447"
"Dm_00019444-RA","AT2G41740.2","| Symbols: VLN2, ATVLN2 | villin 2 | chr2:17410962-17416878 REVERSE LENGTH=976"
"Dm_00015864-RA","AT1G55860.1","| Symbols: UPL1 | ubiquitin-protein ligase 1 | chr1:20879900-20892910 REVERSE LENGTH=3681"
"Dm_00016266-RA","AT1G66840.2","| Symbols: WEB2, PMI2 | plastid movement impaired 2, WEAK CHLOROPLAST MOVEMENT UNDER BLUE LIGHT 2 | chr1:24933998-24936116 REVERSE LENGTH=607"
"Dm_00014264-RA","AT3G45850.2","| Symbols: no symbol available | no full name available | chr3:16855814-16860971 REVERSE LENGTH=1065"
"Dm_00016287-RA","AT1G06230.4","| Symbols: GTE4 | global transcription factor group E4 | chr1:1907626-1910183 FORWARD LENGTH=766"
"Dm_00016254-RA","AT5G67385.1","| Symbols: NRL31, NCH1, SR1IP1 | NPH3/RPT2-Like 31, AtSR1 interaction protein 1, NRL PROTEIN FOR CHLOROPLAST MOVEMENT1 | chr5:26884754-26887083 FORWARD LENGTH=604"
"Dm_00014362-RA","AT2G34640.1","| Symbols: PAP5, TAC12, PTAC12, HMR | plastid transcriptionally active 12, HEMERA | chr2:14582061-14584345 REVERSE LENGTH=527"
"Dm_00016070-RA","AT2G44880.2","| Symbols: AHG11 | ABA hypersensitive germination 11 | chr2:18505110-18506906 FORWARD LENGTH=598"
"Dm_00016250-RA","AT2G33435.1","| Symbols: no symbol available | no full name available | chr2:14166037-14173226 FORWARD LENGTH=1325"
"Dm_00016235-RA","AT3G22790.3","| Symbols: NET1A | Networked 1A | chr3:8052446-8057888 REVERSE LENGTH=1728"
"Dm_00013302-RA","AT4G30150.1","| Symbols: no symbol available | no full name available | chr4:14742452-14749764 FORWARD LENGTH=2009"
"Dm_00014407-RA","AT3G12280.2","| Symbols: ATRBR1, RBR1, RB1, RB, RBR | RETINOBLASTOMA-RELATED, RETINOBLASTOMA 1, RETINOBLASTOMA-RELATED PROTEIN 1, retinoblastoma-related 1 | chr3:3913671-3918433 REVERSE LENGTH=1012"
"Dm_00013613-RA","AT2G43030.1","| Symbols: PRPL3 | plastid ribosomal proteins of the 50S subunit | chr2:17894898-17895713 FORWARD LENGTH=271"
"Dm_00013659-RA","AT5G24850.1","| Symbols: CRY3 | cryptochrome 3 | chr5:8535399-8538145 REVERSE LENGTH=569"
"Dm_00016160-RA","AT5G19440.1","| Symbols: no symbol available | no full name available | chr5:6556493-6558123 FORWARD LENGTH=326"
"Dm_00016629-RA","AT1G60780.1","| Symbols: AP1M2, HAP13 | adaptor protein-1 mu-adaptin 2, HAPLESS 13 | chr1:22369289-22371885 REVERSE LENGTH=428"
"Dm_00016165-RA","AT3G15620.1","| Symbols: UVR3 | UV REPAIR DEFECTIVE 3 | chr3:5293475-5296548 REVERSE LENGTH=556"
"Dm_00009151-RA","AT5G49900.3","| Symbols: no symbol available | no full name available | chr5:20297235-20302019 REVERSE LENGTH=957"
"Dm_00008525-RA","AT1G08570.2","| Symbols: ACHT4 | atypical CYS  HIS rich thioredoxin 4 | chr1:2713059-2714312 FORWARD LENGTH=244"
"Dm_00009611-RA","AT5G18830.2","| Symbols: SPL7, ATSPL7 | SQUAMOSA PROMOTER BINDING PROTEIN-LIKE 7, squamosa promoter binding protein-like 7 | chr5:6276116-6280227 FORWARD LENGTH=775"
"Dm_00010660-RA","AT5G41270.1","| Symbols: no symbol available | no full name available | chr5:16507797-16508813 FORWARD LENGTH=258"
"Dm_00010545-RA","AT2G04240.2","| Symbols: XERICO |  | chr2:1461816-1462304 REVERSE LENGTH=162"
"Dm_00009957-RA","AT1G71720.1","| Symbols: PBR1, BSF, RLSB, PDE338 | PIGMENT DEFECTIVE 338, photosystem biogenesis regulator 1, RbcL mRNA S1 binding domain protein, petB/petD Stabilizing Factor | chr1:26983744-26985893 FORWARD LENGTH=500"
"Dm_00010313-RA","AT5G46630.1","| Symbols: AP2M | adaptor protein-2 mu-adaptin | chr5:18920580-18923252 FORWARD LENGTH=438"
"Dm_00011062-RA","AT3G14205.1","| Symbols: SAC2 | suppressor of actin 2 | chr3:4716008-4720524 REVERSE LENGTH=808"
"Dm_00010491-RA","AT1G48380.1","| Symbols: HYP7, RHL1 | ROOT HAIRLESS 1, HYPOCOTYL 7 | chr1:17877637-17879203 REVERSE LENGTH=355"
"Dm_00011052-RA","AT5G20040.1","| Symbols: IPT9, ATIPT9 | isopentenyltransferase 9, ARABIDOPSIS THALIANA ISOPENTENYLTRANSFERASE 9 | chr5:6767939-6770980 REVERSE LENGTH=463"
"Dm_00010624-RA","AT2G31260.1","| Symbols: ATG9, ATAPG9, APG9 | autophagy 9 | chr2:13322291-13326293 REVERSE LENGTH=866"
"Dm_00011003-RA","AT1G21651.1","| Symbols: no symbol available | no full name available | chr1:7601061-7604152 REVERSE LENGTH=811"
"Dm_00004790-RA","AT1G74070.1","| Symbols: no symbol available | no full name available | chr1:27851749-27852861 REVERSE LENGTH=317"
"Dm_00004091-RA","AT3G63540.1","| Symbols: no symbol available | no full name available | chr3:23459372-23459803 REVERSE LENGTH=143"
"Dm_00005119-RA","AT3G26060.1","| Symbols: ATPRX Q, PRXQ | peroxiredoxin Q | chr3:9524807-9526123 FORWARD LENGTH=216"
"Dm_00005503-RA","AT4G25540.1","| Symbols: MSH3, ATMSH3 | homolog of DNA mismatch repair protein MSH3 | chr4:13042700-13048115 REVERSE LENGTH=1081"
"Dm_00005081-RA","AT2G28290.6","| Symbols: CHR3, SYD | SPLAYED, CHROMATIN REMODELING COMPLEX SUBUNIT R 3 | chr2:12056771-12072950 FORWARD LENGTH=3544"
"Dm_00004556-RA","AT2G40030.2","| Symbols: DMS5, NRPD1B, NRPE1, DRD3, ATNRPD1B | DEFECTIVE IN MERISTEM SILENCING 5, nuclear RNA polymerase D1B | chr2:16715089-16722581 FORWARD LENGTH=1775"
"Dm_00005386-RA","AT5G58140.7","| Symbols: PHOT2, AtPHOT2, NPL1 | phototropin 2, NON PHOTOTROPIC HYPOCOTYL 1-LIKE | chr5:23524771-23529993 FORWARD LENGTH=915"
"Dm_00005385-RA","AT5G58140.4","| Symbols: PHOT2, AtPHOT2, NPL1 | phototropin 2, NON PHOTOTROPIC HYPOCOTYL 1-LIKE | chr5:23524771-23528541 FORWARD LENGTH=689"
"Dm_00005391-RA","AT5G64050.1","| Symbols: ATERS, OVA3, ERS | glutamate tRNA synthetase, OVULE ABORTION 3 | chr5:25630196-25633099 REVERSE LENGTH=570"
"Dm_00004784-RA","AT2G28800.1","| Symbols: ALB3 | ALBINO 3 | chr2:12356669-12359158 REVERSE LENGTH=462"
"Dm_00004363-RA","AT5G26240.2","| Symbols: ATCLC-D, CLC-D, CLCd, AtCLCd | chloride channel D | chr5:9189622-9194292 FORWARD LENGTH=772"
"Dm_00005129-RA","AT1G71820.1","| Symbols: SEC6 |  | chr1:27010022-27016745 FORWARD LENGTH=752"
"Dm_00005604-RA","AT4G39140.5","| Symbols: no symbol available | no full name available | chr4:18229637-18231282 REVERSE LENGTH=429"
"Dm_00004716-RA","AT2G22120.2","| Symbols: no symbol available | no full name available | chr2:9394026-9396979 FORWARD LENGTH=363"
"Dm_00005036-RA","AT5G27470.1","| Symbols: no symbol available | no full name available | chr5:9695087-9697154 FORWARD LENGTH=451"
"Dm_00004867-RA","AT1G14345.1","| Symbols: no symbol available | no full name available | chr1:4899176-4899766 FORWARD LENGTH=196"
"Dm_00004393-RA","AT3G24150.2","| Symbols: KIX8 | kinase-inducible domain interacting8 | chr3:8724273-8725586 REVERSE LENGTH=343"
"Dm_00004460-RA","AT3G55320.1","| Symbols: ABCB20, PGP20 | P-glycoprotein  20, ATP-binding cassette B20 | chr3:20507391-20513393 REVERSE LENGTH=1408"
"Dm_00004461-RA","AT3G55320.1","| Symbols: ABCB20, PGP20 | P-glycoprotein  20, ATP-binding cassette B20 | chr3:20507391-20513393 REVERSE LENGTH=1408"
"Dm_00004462-RA","AT3G55320.1","| Symbols: ABCB20, PGP20 | P-glycoprotein  20, ATP-binding cassette B20 | chr3:20507391-20513393 REVERSE LENGTH=1408"
"Dm_00005013-RA","AT2G16485.2","| Symbols: NERD | Needed for RDR2-independent DNA methylation | chr2:7137269-7145222 REVERSE LENGTH=1758"
"Dm_00004929-RA","AT1G80780.2","| Symbols: CAF1j | CCR4-associated factor 1j | chr1:30358517-30359341 FORWARD LENGTH=274"
"Dm_00004940-RA","AT1G80630.1","| Symbols: no symbol available | no full name available | chr1:30308879-30310615 REVERSE LENGTH=578"
"Dm_00004930-RA","AT1G15910.1","| Symbols: FDM1, IDP1, IDNL1 | factor of DNA methylation 1, IDN2 PARALOG 1, INVOLVED IN DE NOVO 2 (IDN2) - LIKE 1 | chr1:5465951-5468723 FORWARD LENGTH=634"
"Dm_00004274-RA","AT5G01270.1","| Symbols: ATCPL2, CPL2, CER11 | carboxyl-terminal domain (ctd) phosphatase-like 2, ECERIFERUM11 | chr5:108163-112143 REVERSE LENGTH=770"
"Dm_00004598-RA","AT1G73060.1","| Symbols: LPA3 | Low  PSII Accumulation 3 | chr1:27479027-27481258 FORWARD LENGTH=358"
"Dm_00004148-RA","AT2G41520.3","| Symbols: DJC62, TPR15 | tetratricopeptide repeat 15, DNA J protein C62 | chr2:17318057-17322705 FORWARD LENGTH=1008"
"Dm_00005080-RA","AT1G32330.2","| Symbols: ATHSFA1D, HSFA1D | heat shock transcription factor A1D | chr1:11657366-11660234 REVERSE LENGTH=482"
"Dm_00004919-RA","AT5G62790.1","| Symbols: PDE129, DXR | 1-deoxy-D-xylulose 5-phosphate reductoisomerase, PIGMENT-DEFECTIVE EMBRYO 129 | chr5:25214358-25217292 REVERSE LENGTH=477"
"Dm_00004913-RA","AT2G36330.1","| Symbols: CASPL4A3 | CASP-like protein 4A3 | chr2:15233620-15235298 FORWARD LENGTH=283"
"Dm_00005093-RA","AT5G13980.3","| Symbols: no symbol available | no full name available | chr5:4508626-4513928 FORWARD LENGTH=921"
"Dm_00004805-RA","AT2G32950.1","| Symbols: ATCOP1, COP1, DET340, EMB168, FUS1 | CONSTITUTIVE PHOTOMORPHOGENIC 1, ARABIDOPSIS THALIANA CONSTITUTIVE PHOTOMORPHOGENIC 1, FUSCA 1, EMBRYO DEFECTIVE 168, DEETIOLATED MUTANT 340 | chr2:13978000-13983282 FORWARD LENGTH=675"
"Dm_00004804-RA","AT2G32950.2","| Symbols: ATCOP1, COP1, DET340, EMB168, FUS1 | CONSTITUTIVE PHOTOMORPHOGENIC 1, ARABIDOPSIS THALIANA CONSTITUTIVE PHOTOMORPHOGENIC 1, FUSCA 1, EMBRYO DEFECTIVE 168, DEETIOLATED MUTANT 340 | chr2:13978682-13983282 FORWARD LENGTH=562"
"Dm_00004953-RA","AT2G16390.2","| Symbols: CHR35, DMS1, DRD1 | DEFECTIVE IN MERISTEM SILENCING 1, DEFECTIVE IN RNA-DIRECTED DNA METHYLATION 1 | chr2:7097403-7101182 FORWARD LENGTH=891"
"Dm_00004948-RA","AT1G19580.1","| Symbols: GAMMA CA1 | gamma carbonic anhydrase 1 | chr1:6774937-6777092 FORWARD LENGTH=275"
"Dm_00004508-RA","AT4G27620.3","| Symbols: no symbol available | no full name available | chr4:13789059-13789847 REVERSE LENGTH=262"
"Dm_00005055-RA","AT2G46080.1","| Symbols: BPS2 | BYPASS 2 | chr2:18948317-18949360 REVERSE LENGTH=347"
"Dm_00005054-RA","AT4G01290.2","| Symbols: CBE1 | Conserved Binding of eIF4E 1 | chr4:538213-543282 REVERSE LENGTH=990"
"Dm_00005171-RA","AT1G62250.3","| Symbols: no symbol available | no full name available | chr1:22995615-22997003 REVERSE LENGTH=267"
"Dm_00005170-RA","AT1G11860.3","| Symbols: GLDT |  | chr1:4001485-4003245 FORWARD LENGTH=423"
"Dm_00005046-RA","AT4G24490.2","| Symbols: RGTA1, ATRGTA1 | RAB geranylgeranyl transferase alpha subunit 1 | chr4:12655330-12658103 REVERSE LENGTH=678"
"Dm_00004499-RA","AT2G01980.1","| Symbols: ATNHX7, ATSOS1, SOS1 | ARABIDOPSIS SALT OVERLY SENSITIVE 1, SALT OVERLY SENSITIVE 1, ARABIDOPSIS NA+/H+ ANTIPORTER 7 | chr2:457070-463145 FORWARD LENGTH=1146"
"Dm_00004741-RA","AT5G55040.2","| Symbols: BRD13 | bromodomain-containing protein 13 | chr5:22327727-22331703 REVERSE LENGTH=916"
"Dm_00005043-RA","AT3G63250.3","| Symbols: HMT-2, ATHMT-2, HMT2 | homocysteine methyltransferase 2, HOMOCYSTEINE METHYLTRANSFERASE-2 | chr3:23370575-23372587 REVERSE LENGTH=333"
"Dm_00005040-RA","AT4G32640.2","| Symbols: no symbol available | no full name available | chr4:15742661-15750424 FORWARD LENGTH=1080"
"Dm_00017524-RA","AT3G57560.1","| Symbols: NAGK | N-acetyl-l-glutamate kinase | chr3:21311164-21312207 REVERSE LENGTH=347"
"Dm_00019486-RA","AT1G31810.2","| Symbols: AtFH14, AFH14 | Formin Homology 14 | chr1:11399922-11405761 REVERSE LENGTH=1230"
"Dm_00019407-RA","AT3G48560.1","| Symbols: CSR1, IMR1, TZP5, ALS, AHAS | ACETOLACTATE SYNTHASE, TRIAZOLOPYRIMIDINE RESISTANT 5, IMIDAZOLE RESISTANT 1, ACETOHYDROXY ACID SYNTHASE, chlorsulfuron/imidazolinone resistant 1 | chr3:18001530-18003542 REVERSE LENGTH=670"
"Dm_00019475-RA","AT1G48840.1","| Symbols: no symbol available | no full name available | chr1:18061931-18064811 FORWARD LENGTH=691"
"Dm_00019083-RA","AT4G15480.1","| Symbols: UGT84A1 |  | chr4:8849000-8850472 REVERSE LENGTH=490"
"Dm_00017041-RA","AT5G01590.1","| Symbols: TIC56 | TRANSLOCON AT THE INNER ENVELOPE MEMBRANE OF CHLOROPLASTS 56 | chr5:224249-226620 FORWARD LENGTH=527"
"Dm_00016459-RA","AT1G11960.2","| Symbols: OSCA1.3 |  | chr1:4040590-4043143 REVERSE LENGTH=633"
"Dm_00019468-RA","AT5G65720.3","| Symbols: NFS1, ATNFS1, NIFS1, ATNIFS1 | NITROGEN FIXATION S HOMOLOG 1, nitrogen fixation S (NIFS)-like 1, ARABIDOPSIS THALIANA NITROGEN FIXATION S (NIFS)-LIKE 1 | chr5:26296349-26297710 FORWARD LENGTH=453"
"Dm_00019479-RA","AT5G37850.4","| Symbols: SOS4, SNO1, ATSOS4 | SALT OVERLY SENSITIVE 4 | chr5:15065621-15068783 FORWARD LENGTH=309"
"Dm_00019571-RA","AT1G78900.2","| Symbols: VHA-A | vacuolar ATP synthase subunit A | chr1:29660463-29664575 FORWARD LENGTH=623"
"Dm_00018954-RA","AT1G07080.1","| Symbols: no symbol available | no full name available | chr1:2170069-2171861 FORWARD LENGTH=265"
"Dm_00019510-RA","AT3G15380.1","| Symbols: CTL1, CHER1, AtCTL1 | choline transporter-like 1 | chr3:5193319-5196435 FORWARD LENGTH=700"
"Dm_00016653-RA","AT5G45680.1","| Symbols: ATFKBP13, FKBP13 | FK506 BINDING PROTEIN 13, FK506-binding protein 13 | chr5:18530894-18532128 FORWARD LENGTH=208"
"Dm_00019640-RA","AT4G13530.1","| Symbols: no symbol available | no full name available | chr4:7866808-7868555 FORWARD LENGTH=270"
"Dm_00019531-RA","AT3G10490.2","| Symbols: ANAC052, ANAC051, SGS1, NAC052 | Arabidopsis NAC domain containing protein 51, SUPPRESSOR OF GENE SILENCING 1, NAC domain containing protein 52 | chr3:3268075-3270608 FORWARD LENGTH=451"
"Dm_00017289-RA","AT1G60160.1","| Symbols: KT12 | K Transporter12 | chr1:22188330-22191395 REVERSE LENGTH=827"
"Dm_00019580-RA","AT3G19950.1","| Symbols: BTL08 | BCA2####zinc finger ATL 8 | chr3:6942853-6943839 FORWARD LENGTH=328"
"Dm_00019360-RA","AT1G48110.2","| Symbols: ECT7 | evolutionarily conserved C-terminal region 7 | chr1:17770339-17772806 REVERSE LENGTH=639"
"Dm_00019443-RA","AT4G15520.1","| Symbols: no symbol available | no full name available | chr4:8862829-8864366 FORWARD LENGTH=222"
"Dm_00014124-RA","AT3G13690.3","| Symbols: no symbol available | no full name available | chr3:4486920-4490011 FORWARD LENGTH=753"
"Dm_00012860-RA","AT2G04620.1","| Symbols: MTP12 |  | chr2:1610506-1612902 REVERSE LENGTH=798"
"Dm_00014135-RA","AT2G17900.1","| Symbols: ASHR1, SDG37 | ASH1-related 1, SET domain group 37 | chr2:7773420-7776690 REVERSE LENGTH=485"
"Dm_00016007-RA","AT1G22460.1","| Symbols: no symbol available | no full name available | chr1:7927530-7930351 REVERSE LENGTH=565"
"Dm_00015609-RA","AT5G04040.2","| Symbols: SDP1 | SUGAR-DEPENDENT1 | chr5:1090346-1093003 FORWARD LENGTH=825"
"Dm_00015176-RA","AT5G22800.2","| Symbols: EMB263, EMB1030, EMB86 | EMBRYO DEFECTIVE 263, EMBRYO DEFECTIVE 1030, EMBRYO DEFECTIVE 86 | chr5:7616221-7620273 REVERSE LENGTH=1003"
"Dm_00014739-RA","AT1G48620.1","| Symbols: HON5 | high mobility group A5 | chr1:17974148-17976301 REVERSE LENGTH=479"
"Dm_00015764-RA","AT5G03340.1","| Symbols: AtCDC48C | cell division cycle 48C | chr5:810091-813133 REVERSE LENGTH=810"
"Dm_00015712-RA","AT5G07980.2","| Symbols: no symbol available | no full name available | chr5:2549432-2554669 REVERSE LENGTH=1501"
"Dm_00012768-RA","AT3G14075.3","| Symbols: no symbol available | no full name available | chr3:4663819-4666338 REVERSE LENGTH=642"
"Dm_00014747-RA","AT1G06230.4","| Symbols: GTE4 | global transcription factor group E4 | chr1:1907626-1910183 FORWARD LENGTH=766"
"Dm_00015741-RA","AT2G29970.1","| Symbols: SMXL7 | SMAX1-like 7 | chr2:12776601-12779784 FORWARD LENGTH=1002"
"Dm_00013446-RA","AT2G27190.1","| Symbols: ATPAP12, PAP12 | purple acid phosphatase 12, PURPLE ACID PHOSPHATASE 12 | chr2:11621400-11623438 REVERSE LENGTH=469"
"Dm_00014377-RA","AT3G10230.1","| Symbols: SZL1, AtLCY, LYC | SUPPRESSOR OF ZEAXANTHIN-LESS 1, lycopene cyclase | chr3:3164340-3165845 REVERSE LENGTH=501"
"Dm_00015765-RA","AT2G44830.3","| Symbols: PAX, AGC1-3 | PROTEIN KINASE ASSOCIATED WITH BRX, AGC VIIIa Kinase 1-3 | chr2:18490398-18492779 FORWARD LENGTH=765"
"Dm_00015321-RA","AT1G63970.1","| Symbols: ISPF, MECPS | ""2C-METHYL-D-ERYTHRITOL 2,4-CYCLODIPHOSPHATE SYNTHASE"", isoprenoid F | chr1:23738923-23740336 REVERSE LENGTH=231"
"Dm_00014640-RA","AT3G29270.2","| Symbols: no symbol available | no full name available | chr3:11235326-11236117 FORWARD LENGTH=263"
"Dm_00014696-RA","AT5G57030.1","| Symbols: LUT2 | LUTEIN DEFICIENT 2 | chr5:23077398-23079818 FORWARD LENGTH=524"
"Dm_00014642-RA","AT2G32700.6","| Symbols: LUH, MUM1 | LEUNIG_homolog, MUCILAGE-MODIFIED 1 | chr2:13867235-13871844 FORWARD LENGTH=785"
"Dm_00014819-RA","AT3G13810.5","| Symbols: AtIDD11, IDD11 | indeterminate(ID)-domain 11 | chr3:4544956-4547300 FORWARD LENGTH=508"
